reference,conservation-area,name,documentation-url,document-url,document-type,notes,entry_date,start_date,end_date,ca_entity
D_265_RIB_CA1_1,265_RIB_CA1,"Bolton-by-Bowland","https://www.ribblevalley.gov.uk/downloads/download/13/bolton-by-bowland-conservation-area","https://www.ribblevalley.gov.uk/downloads/file/41/bolton-by-bowland-conservation-area-appraisal",area-appraisal,"Extra documents are available. ",,,,44004055
D_265_RIB_CA1_2,265_RIB_CA1,"Bolton-by-Bowland","https://www.ribblevalley.gov.uk/downloads/download/13/bolton-by-bowland-conservation-area",https://www.ribblevalley.gov.uk/downloads/file/40/bolton-by-bowland-conservation-area-map,area-map,"Extra documents are available. ",,,,44004055
D_265_RIB_CA2_1,265_RIB_CA2,"Chatburn","https://www.ribblevalley.gov.uk/downloads/download/14/chatburn-conservation-areas","https://www.ribblevalley.gov.uk/downloads/file/44/chatburn-conservation-areas-apprasial",area-appraisal,"Extra documents are available. ",,,,44004049
D_265_RIB_CA2_2,265_RIB_CA2,"Chatburn","https://www.ribblevalley.gov.uk/downloads/download/14/chatburn-conservation-areas",https://www.ribblevalley.gov.uk/downloads/file/42/chatburn-conservation-areas-map,area-map,"Extra documents are available. ",,,,44004049
D_265_RIB_CA3_1,265_RIB_CA3,"Chipping","https://www.ribblevalley.gov.uk/downloads/download/15/chipping-conservation-area","https://www.ribblevalley.gov.uk/downloads/file/47/chipping-conservation-area-management-guidance",area-appraisal,"Extra documents are available. ",,,,44004043
D_265_RIB_CA3_2,265_RIB_CA3,"Chipping","https://www.ribblevalley.gov.uk/downloads/download/15/chipping-conservation-area",https://www.ribblevalley.gov.uk/downloads/file/45/chipping-conservation-area-map,area-map,"Extra documents are available. ",,,,44004043
D_265_RIB_CA4_1,265_RIB_CA4,"Clitheroe","https://www.ribblevalley.gov.uk/downloads/download/16/clitheroe-conservation-area","https://www.ribblevalley.gov.uk/downloads/file/48/clitheroe-conservation-area-map",area-appraisal,"Extra documents are available. ",,,,44004048
D_265_RIB_CA4_2,265_RIB_CA4,"Clitheroe","https://www.ribblevalley.gov.uk/downloads/download/16/clitheroe-conservation-area",https://www.ribblevalley.gov.uk/downloads/file/50/clitheroe-conservation-area-appraisal,area-map,"Extra documents are available. ",,,,44004048
D_265_RIB_CA5_1,265_RIB_CA5,"Downham","https://www.ribblevalley.gov.uk/downloads/download/17/downham-conservation-area","https://www.ribblevalley.gov.uk/downloads/file/54/downham-conservation-area-appraisal",area-appraisal,"Extra documents are available. ",,,,44004057
D_265_RIB_CA5_2,265_RIB_CA5,"Downham","https://www.ribblevalley.gov.uk/downloads/download/17/downham-conservation-area",https://www.ribblevalley.gov.uk/downloads/file/52/downham-conservation-area-map,area-map,"Extra documents are available. ",,,,44004057
D_265_RIB_CA6_1,265_RIB_CA6,"Gisburn","https://www.ribblevalley.gov.uk/downloads/download/21/gisburn-conservation-area","https://www.ribblevalley.gov.uk/downloads/file/66/gisburn-conservation-area-appraisal",area-appraisal,"Extra documents are available. ",,,,44004044
D_265_RIB_CA6_2,265_RIB_CA6,"Gisburn","https://www.ribblevalley.gov.uk/downloads/download/21/gisburn-conservation-area",https://www.ribblevalley.gov.uk/downloads/file/64/gisburn-conservation-area-map,area-map,"Extra documents are available. ",,,,44004044
D_265_RIB_CA7_1,265_RIB_CA7,"Grindleton","https://www.ribblevalley.gov.uk/downloads/download/19/grindleton-conservation-area","https://www.ribblevalley.gov.uk/downloads/file/60/grindleton-conservation-area-appraisal",area-appraisal,"Extra documents are available. ",,,,44004051
D_265_RIB_CA7_2,265_RIB_CA7,"Grindleton","https://www.ribblevalley.gov.uk/downloads/download/19/grindleton-conservation-area",https://www.ribblevalley.gov.uk/downloads/file/58/grindleton-conservation-area-map,area-map,"Extra documents are available. ",,,,44004051
