reference,conservation-area,name,documentation-url,document-url,document-type,notes,entry_date,start_date,end_date,ca_entity
D_56_BRA_CA1_1,56_BRA_CA1,"Ashen","https://www.braintree.gov.uk/directory/51/conservation-areas/category/300","",area-appraisal,"Polygons on interactive map. No appraisal document",,,,44001078
D_56_BRA_CA2_1,56_BRA_CA2,"Belchamp Otten","https://www.braintree.gov.uk/directory/51/conservation-areas/category/300","",area-appraisal,"Polygons on interactive map. No appraisal document",,,,44001079
D_56_BRA_CA3_1,56_BRA_CA3,"Belchamp St. Paul","https://www.braintree.gov.uk/directory/51/conservation-areas/category/300","",area-appraisal,"Polygons on interactive map. No appraisal document",,,,44001092
D_56_BRA_CA4_1,56_BRA_CA4,"Belchamp Walter","https://www.braintree.gov.uk/directory/51/conservation-areas/category/300","",area-appraisal,"Polygons on interactive map. No appraisal document",,,,44001630
D_56_BRA_CA5_1,56_BRA_CA5,"Birdbrook","https://www.braintree.gov.uk/directory/51/conservation-areas/category/300","",area-appraisal,"Polygons on interactive map. No appraisal document",,,,44001080
D_56_BRA_CA6_1,56_BRA_CA6,"Bocking Church Street","https://www.braintree.gov.uk/directory/51/conservation-areas/category/300","",area-appraisal,"Polygons on interactive map. No appraisal document",,,,44001102
D_56_BRA_CA7_1,56_BRA_CA7,"Braintree Town Centre and Bradford Street","https://www.braintree.gov.uk/directory/51/conservation-areas/category/300","https://www.braintree.gov.uk/downloads/file/3793/braintree-town-centre-conservation-area-character-appraisal-and-management-plan-august-2023",area-appraisal,"Polygons on interactive mapBest Map is shown on page 4 of the appraisal document. ",,,,44005701
D_56_BRA_CA8_1,56_BRA_CA8,"Bulmer","https://www.braintree.gov.uk/directory/51/conservation-areas/category/300","https://www.braintree.gov.uk/downloads/file/1647/bulmer-conservation-area-appraisal-february-2009",area-appraisal,"Polygons on interactive mapBest Map is shown on page 35 of the appraisal document. ",,,,44005274
D_56_BRA_CA9_1,56_BRA_CA9,"Bures Hamlet","https://www.braintree.gov.uk/directory/51/conservation-areas/category/300","",area-appraisal,"Polygons on interactive map. No appraisal document",,,,44001094
D_56_BRA_CA10_1,56_BRA_CA10,"Castle Hedingham","https://www.braintree.gov.uk/directory/51/conservation-areas/category/300","",area-appraisal,"Polygons on interactive map. No appraisal document",,,,44001081
D_56_BRA_CA11_1,56_BRA_CA11,"Chelmer and Blackwater","https://www.braintree.gov.uk/directory/51/conservation-areas/category/300","",area-appraisal,"No appraisal document",,,,44001101
D_56_BRA_CA11_2,56_BRA_CA11,"Chelmer and Blackwater","https://www.braintree.gov.uk/directory/51/conservation-areas/category/300",https://www.chelmsford.gov.uk/media/emjfofzz/chelmer-and-blackwater-navigation-conservation-area.pdf,area-map,"No appraisal document",,,,44001101
D_56_BRA_CA12_1,56_BRA_CA12,"Coggeshall","https://www.braintree.gov.uk/directory/51/conservation-areas/category/300","",area-appraisal,"Polygons on interactive map. No appraisal document",,,,44001097
D_56_BRA_CA13_1,56_BRA_CA13,"Cressing","https://www.braintree.gov.uk/directory/51/conservation-areas/category/300","https://www.braintree.gov.uk/downloads/file/1646/cressing-conservation-area-appraisal-february-2009",area-appraisal,"Polygons on interactive mapBest Map is shown on page 30 of the appraisal document. ",,,,44005275
