reference,conservation-area,name,documentation-url,document-url,document-type,notes,entry_date,start_date,end_date,entity
D_New275_1,New275,"Attleborough","https://www.breckland.gov.uk/article/19893/Conservation-Areas","No Appraisal document",area-appraisal,,,1975-10-09,,
D_New275_2,New275,"Attleborough","https://www.breckland.gov.uk/article/19893/Conservation-Areas",https://www.breckland.gov.uk/mymaps,area-map,,,1975-10-09,,
D_New276_1,New276,"Banham","https://www.breckland.gov.uk/article/19893/Conservation-Areas","No Appraisal document",area-appraisal,,,1975-05-26,,
D_New276_2,New276,"Banham","https://www.breckland.gov.uk/article/19893/Conservation-Areas",https://www.breckland.gov.uk/mymaps,area-map,,,1975-05-26,,
D_New277_1,New277,"Bawdeswell","https://www.breckland.gov.uk/article/19893/Conservation-Areas","No Appraisal document",area-appraisal,,,1975-02-10,,
D_New277_2,New277,"Bawdeswell","https://www.breckland.gov.uk/article/19893/Conservation-Areas",https://www.breckland.gov.uk/mymaps,area-map,,,1975-02-10,,
D_New278_1,New278,"Beachamwell","https://www.breckland.gov.uk/article/19893/Conservation-Areas","No Appraisal document",area-appraisal,,,1985-10-28,,
D_New278_2,New278,"Beachamwell","https://www.breckland.gov.uk/article/19893/Conservation-Areas",https://www.breckland.gov.uk/mymaps,area-map,,,1985-10-28,,
D_New279_1,New279,"Brisley","https://www.breckland.gov.uk/article/19893/Conservation-Areas","No Appraisal document",area-appraisal,,,1976-01-01,,
D_New279_2,New279,"Brisley","https://www.breckland.gov.uk/article/19893/Conservation-Areas",https://www.breckland.gov.uk/mymaps,area-map,,,1976-01-01,,
D_New280_1,New280,"Carbrooke","https://www.breckland.gov.uk/article/19893/Conservation-Areas","No Appraisal document",area-appraisal,,,1988-01-25,,
D_New280_2,New280,"Carbrooke","https://www.breckland.gov.uk/article/19893/Conservation-Areas",https://www.breckland.gov.uk/mymaps,area-map,,,1988-01-25,,
D_New281_1,New281,"Caston","https://www.breckland.gov.uk/article/19893/Conservation-Areas","No Appraisal document",area-appraisal,,,1976-01-01,,
D_New281_2,New281,"Caston","https://www.breckland.gov.uk/article/19893/Conservation-Areas",https://www.breckland.gov.uk/mymaps,area-map,,,1976-01-01,,
D_New282_1,New282,"Croxton","https://www.breckland.gov.uk/article/19893/Conservation-Areas","No Appraisal document",area-appraisal,,,1974-12-04,,
D_New282_2,New282,"Croxton","https://www.breckland.gov.uk/article/19893/Conservation-Areas",https://www.breckland.gov.uk/mymaps,area-map,,,1974-12-04,,
D_New283_1,New283,"Dereham","https://www.breckland.gov.uk/article/19893/Conservation-Areas","No Appraisal document",area-appraisal,,,1973-01-01,,
D_New283_2,New283,"Dereham","https://www.breckland.gov.uk/article/19893/Conservation-Areas",https://www.breckland.gov.uk/mymaps,area-map,,,1973-01-01,,
D_New284_1,New284,"Garboldisham","https://www.breckland.gov.uk/article/19893/Conservation-Areas","No Appraisal document",area-appraisal,,,1993-01-01,,
D_New284_2,New284,"Garboldisham","https://www.breckland.gov.uk/article/19893/Conservation-Areas",https://www.breckland.gov.uk/mymaps,area-map,,,1993-01-01,,
D_New285_1,New285,"Garvestone","https://www.breckland.gov.uk/article/19893/Conservation-Areas","No Appraisal document",area-appraisal,,,1993-01-01,,
D_New285_2,New285,"Garvestone","https://www.breckland.gov.uk/article/19893/Conservation-Areas",https://www.breckland.gov.uk/mymaps,area-map,,,1993-01-01,,
D_New286_1,New286,"Guist","https://www.breckland.gov.uk/article/19893/Conservation-Areas","No Appraisal document",area-appraisal,,,1991-11-21,,
D_New286_2,New286,"Guist","https://www.breckland.gov.uk/article/19893/Conservation-Areas",https://www.breckland.gov.uk/mymaps,area-map,,,1991-11-21,,
D_New287_1,New287,"Harling","https://www.breckland.gov.uk/article/19893/Conservation-Areas","No Appraisal document",area-appraisal,,,1975-05-28,,
D_New287_2,New287,"Harling","https://www.breckland.gov.uk/article/19893/Conservation-Areas",https://www.breckland.gov.uk/mymaps,area-map,,,1975-05-28,,
D_New288_1,New288,"Hilborough","https://www.breckland.gov.uk/article/19893/Conservation-Areas","No Appraisal document",area-appraisal,,,1985-09-23,,
D_New288_2,New288,"Hilborough","https://www.breckland.gov.uk/article/19893/Conservation-Areas",https://www.breckland.gov.uk/mymaps,area-map,,,1985-09-23,,
D_New289_1,New289,"Hockham","https://www.breckland.gov.uk/article/19893/Conservation-Areas","No Appraisal document",area-appraisal,,,1975-03-03,,
D_New289_2,New289,"Hockham","https://www.breckland.gov.uk/article/19893/Conservation-Areas",https://www.breckland.gov.uk/mymaps,area-map,,,1975-03-03,,
D_New290_1,New290,"Hoe","https://www.breckland.gov.uk/article/19893/Conservation-Areas","No Appraisal document",area-appraisal,,,1989-05-08,,
D_New290_2,New290,"Hoe","https://www.breckland.gov.uk/article/19893/Conservation-Areas",https://www.breckland.gov.uk/mymaps,area-map,,,1989-05-08,,
D_New291_1,New291,"Kenninghall","https://www.breckland.gov.uk/article/19893/Conservation-Areas","No Appraisal document",area-appraisal,,,1975-01-01,,
D_New291_2,New291,"Kenninghall","https://www.breckland.gov.uk/article/19893/Conservation-Areas",https://www.breckland.gov.uk/mymaps,area-map,,,1975-01-01,,
D_New292_1,New292,"Litcham","https://www.breckland.gov.uk/article/19893/Conservation-Areas","No Appraisal document",area-appraisal,,,1975-02-10,,
D_New292_2,New292,"Litcham","https://www.breckland.gov.uk/article/19893/Conservation-Areas",https://www.breckland.gov.uk/mymaps,area-map,,,1975-02-10,,
D_New293_1,New293,"Little Dunham","https://www.breckland.gov.uk/article/19893/Conservation-Areas","No Appraisal document",area-appraisal,,,1992-01-07,,
D_New293_2,New293,"Little Dunham","https://www.breckland.gov.uk/article/19893/Conservation-Areas",https://www.breckland.gov.uk/mymaps,area-map,,,1992-01-07,,
D_New294_1,New294,"Lyng","https://www.breckland.gov.uk/article/19893/Conservation-Areas","No Appraisal document",area-appraisal,,,1975-12-08,,
D_New294_2,New294,"Lyng","https://www.breckland.gov.uk/article/19893/Conservation-Areas",https://www.breckland.gov.uk/mymaps,area-map,,,1975-12-08,,
D_New295_1,New295,"Mattishall","https://www.breckland.gov.uk/article/19893/Conservation-Areas","No Appraisal document",area-appraisal,,,1974-11-13,,
D_New295_2,New295,"Mattishall","https://www.breckland.gov.uk/article/19893/Conservation-Areas",https://www.breckland.gov.uk/mymaps,area-map,,,1974-11-13,,
D_New296_1,New296,"Merton","https://www.breckland.gov.uk/article/19893/Conservation-Areas","No Appraisal document",area-appraisal,,,1993-01-25,,
D_New296_2,New296,"Merton","https://www.breckland.gov.uk/article/19893/Conservation-Areas",https://www.breckland.gov.uk/mymaps,area-map,,,1993-01-25,,
D_New297_1,New297,"Mileham","https://www.breckland.gov.uk/article/19893/Conservation-Areas","No Appraisal document",area-appraisal,,,1976-04-12,,
D_New297_2,New297,"Mileham","https://www.breckland.gov.uk/article/19893/Conservation-Areas",https://www.breckland.gov.uk/mymaps,area-map,,,1976-04-12,,
D_New298_1,New298,"Mundford","https://www.breckland.gov.uk/article/19893/Conservation-Areas","No Appraisal document",area-appraisal,,,1975-01-13,,
D_New298_2,New298,"Mundford","https://www.breckland.gov.uk/article/19893/Conservation-Areas",https://www.breckland.gov.uk/mymaps,area-map,,,1975-01-13,,
D_New300_1,New300,"Necton","https://www.breckland.gov.uk/article/19893/Conservation-Areas","No Appraisal document",area-appraisal,,,1988-08-22,,
D_New300_2,New300,"Necton","https://www.breckland.gov.uk/article/19893/Conservation-Areas",https://www.breckland.gov.uk/mymaps,area-map,,,1988-08-22,,
D_New301_1,New301,"New Buckenham","https://www.breckland.gov.uk/article/19893/Conservation-Areas","No Appraisal document",area-appraisal,,,1973-01-15,,
D_New301_2,New301,"New Buckenham","https://www.breckland.gov.uk/article/19893/Conservation-Areas",https://www.breckland.gov.uk/mymaps,area-map,,,1973-01-15,,
D_New302_1,New302,"North Elmham","https://www.breckland.gov.uk/article/19893/Conservation-Areas","No Appraisal document",area-appraisal,,,1988-05-09,,
D_New302_2,New302,"North Elmham","https://www.breckland.gov.uk/article/19893/Conservation-Areas",https://www.breckland.gov.uk/mymaps,area-map,,,1988-05-09,,
D_New303_1,New303,"North Lopham ","https://www.breckland.gov.uk/article/19893/Conservation-Areas","No Appraisal document",area-appraisal,,,1976-03-22,,
D_New303_2,New303,"North Lopham ","https://www.breckland.gov.uk/article/19893/Conservation-Areas",https://www.breckland.gov.uk/mymaps,area-map,,,1976-03-22,,
D_New304_1,New304,"Old Buckenham","https://www.breckland.gov.uk/article/19893/Conservation-Areas","No Appraisal document",area-appraisal,,,1973-01-15,,
D_New304_2,New304,"Old Buckenham","https://www.breckland.gov.uk/article/19893/Conservation-Areas",https://www.breckland.gov.uk/mymaps,area-map,,,1973-01-15,,
D_New305_1,New305,"Oxborough","https://www.breckland.gov.uk/article/19893/Conservation-Areas","No Appraisal document",area-appraisal,,,1993-01-25,,
D_New305_2,New305,"Oxborough","https://www.breckland.gov.uk/article/19893/Conservation-Areas",https://www.breckland.gov.uk/mymaps,area-map,,,1993-01-25,,
D_New306_1,New306,"Quidenham","https://www.breckland.gov.uk/article/19893/Conservation-Areas","No Appraisal document",area-appraisal,,,1986-03-10,,
D_New306_2,New306,"Quidenham","https://www.breckland.gov.uk/article/19893/Conservation-Areas",https://www.breckland.gov.uk/mymaps,area-map,,,1986-03-10,,
D_New307_1,New307,"Rougham","https://www.breckland.gov.uk/article/19893/Conservation-Areas","No Appraisal document",area-appraisal,,,1975-12-08,,
D_New307_2,New307,"Rougham","https://www.breckland.gov.uk/article/19893/Conservation-Areas",https://www.breckland.gov.uk/mymaps,area-map,,,1975-12-08,,
D_New308_1,New308,"Shipdham","https://www.breckland.gov.uk/article/19893/Conservation-Areas","No Appraisal document",area-appraisal,,,1975-09-06,,
D_New308_2,New308,"Shipdham","https://www.breckland.gov.uk/article/19893/Conservation-Areas",https://www.breckland.gov.uk/mymaps,area-map,,,1975-09-06,,
D_New309_1,New309,"South Acre","https://www.breckland.gov.uk/article/19893/Conservation-Areas","No Appraisal document",area-appraisal,,,1991-11-25,,
