reference,name,designation-date,document-url,documentation-url,geometry,point,notes,entry_date,start_date,end_date,entity
New3702,"Abbots Salford",,"https://www.stratford.gov.uk/doc/207946/name/Abbots%20Salford%20Draft%20Conservation%20Area%20Review.pdf","https://www.stratford.gov.uk/planning-building/conservation-areas-a-g.cfm",,," Extra documents are available. ",,,,
New3703,"Alcester",,"https://www.stratford.gov.uk/doc/206112/name/Alcester%20Conservation%20Area%20Character%20Appraisal%20Pages%201%2037%20.pdf","https://www.stratford.gov.uk/planning-building/conservation-areas-a-g.cfm",,," Extra documents are available. ",,,,
New3704,"Alveston",,"https://www.stratford.gov.uk/doc/175163/name/Alveston.pdf","https://www.stratford.gov.uk/planning-building/conservation-areas-a-g.cfm",,," Extra documents are available. ",,,,
New3705,"Ardens Grafton",,"https://www.stratford.gov.uk/doc/209899/name/Ardens%20Grafton%20with%20disclaimer.pdf","https://www.stratford.gov.uk/planning-building/conservation-areas-a-g.cfm",,," Extra documents are available. ",,,,
New3706,"Arlescote",,"https://www.stratford.gov.uk/doc/175164/name/Arlescote.pdf","https://www.stratford.gov.uk/planning-building/conservation-areas-a-g.cfm",,," Extra documents are available. ",,,,
New3707,"Arrow",,"https://www.stratford.gov.uk/doc/206062/name/Arrow.pdf","https://www.stratford.gov.uk/planning-building/conservation-areas-a-g.cfm",,," Extra documents are available. ",,,,
New3708,"Ashorne",,"https://www.stratford.gov.uk/doc/175165/name/Ashorne.pdf","https://www.stratford.gov.uk/planning-building/conservation-areas-a-g.cfm",,," Extra documents are available. ",,,,
New3709,"Aston Cantlow",,"https://www.stratford.gov.uk/doc/206065/name/Aston%20Cantlow.pdf","https://www.stratford.gov.uk/planning-building/conservation-areas-a-g.cfm",,," Extra documents are available. ",,,,
New3710,"Avon Dassett",,"https://www.stratford.gov.uk/templates/server/document-relay.cfm?doc=175096&name=Avon%20Dassett%20A4P.pdf","https://www.stratford.gov.uk/planning-building/conservation-areas-a-g.cfm",,," Extra documents are available. ",,,,
New3711,"Barton",,"https://www.stratford.gov.uk/doc/175166/name/Barton.pdf","https://www.stratford.gov.uk/planning-building/conservation-areas-a-g.cfm",,," Extra documents are available. ",,,,
New3712,"Barton-on-the-Heath",,"https://www.stratford.gov.uk/doc/209994/name/Barton%20on%20the%20Heath.pdf","https://www.stratford.gov.uk/planning-building/conservation-areas-a-g.cfm",,," Extra documents are available. ",,,,
New3713,"Bearley",,"https://www.stratford.gov.uk/doc/206066/name/Bearley%20Conservaton%20Area%20Study.pdf","https://www.stratford.gov.uk/planning-building/conservation-areas-a-g.cfm",,," Extra documents are available. ",,,,
New3714,"Bidford-on-Avon",,"https://www.stratford.gov.uk/doc/206076/name/Bidford%20on%20Avon.pdf","https://www.stratford.gov.uk/planning-building/conservation-areas-a-g.cfm",,," Extra documents are available. ",,,,
New3715,"Binton",,"https://www.stratford.gov.uk/doc/206067/name/Binton.pdf","https://www.stratford.gov.uk/planning-building/conservation-areas-a-g.cfm",,," Extra documents are available. ",,,,
