reference,name,designation-date,document-url,documentation-url,geometry,point,notes,entry_date,start_date,end_date,entity
6521,"Bedford",,"https://www.bedford.gov.uk/files/camanagementplanadoptedfinal2011.pdf/download?inline","https://www.bedford.gov.uk/planning-and-building-control/conservation-and-heritage/historic-areas-and-buildings",,,"",,2011-03-16,,44005741
6347,"Biddenham",,"https://www.bedford.gov.uk/files/biddenhamconservationarea.pdf/download?inline","https://www.bedford.gov.uk/planning-and-building-control/conservation-and-heritage/historic-areas-and-buildings",,,"",,,,44005742
6349,"Bletsoe",,"https://www.bedford.gov.uk/files/bletsoeconservationareaappraisal-finalcopy10mar08.pdf/download?inline","https://www.bedford.gov.uk/planning-and-building-control/conservation-and-heritage/historic-areas-and-buildings",,,"",,,,44005743
6352,"Cardington",,"No Appraisal document","https://www.bedford.gov.uk/planning-and-building-control/conservation-and-heritage/historic-areas-and-buildings",,,"",,,,44005744
6353,"Carlton and Chellington",,"No Appraisal document","https://www.bedford.gov.uk/planning-and-building-control/conservation-and-heritage/historic-areas-and-buildings",,,"",,,,44005745
6447,"Elstow",,"https://www.bedford.gov.uk/files/elstowcaafinal.pdf/download?inline","https://www.bedford.gov.uk/planning-and-building-control/conservation-and-heritage/historic-areas-and-buildings",,,"",,,,44005746
9859,"Farndish",,"No Appraisal document","https://www.bedford.gov.uk/planning-and-building-control/conservation-and-heritage/historic-areas-and-buildings",,,"",,,,44005747
6448,"Felmersham",,"No Appraisal document","https://www.bedford.gov.uk/planning-and-building-control/conservation-and-heritage/historic-areas-and-buildings",,,"",,,,44005748
6476,"Great Barford",,"No Appraisal document","https://www.bedford.gov.uk/planning-and-building-control/conservation-and-heritage/historic-areas-and-buildings",,,"",,,,44005749
9861,"Great Barford and Green End",,"No Appraisal document","https://www.bedford.gov.uk/planning-and-building-control/conservation-and-heritage/historic-areas-and-buildings",,,"",,,,44005751
9860,"Great Barford Hill",,"No Appraisal document","https://www.bedford.gov.uk/planning-and-building-control/conservation-and-heritage/historic-areas-and-buildings",,,"",,,,44005750
6491,"Harrold",,"No Appraisal document","https://www.bedford.gov.uk/planning-and-building-control/conservation-and-heritage/historic-areas-and-buildings",,,"",,,,44005752
New171,"Hinwick",,"https://www.bedford.gov.uk/files/hinwickconservationareafinal161111.pdf/download?inline","https://www.bedford.gov.uk/planning-and-building-control/conservation-and-heritage/historic-areas-and-buildings",,,"",,,,
9862,"Kempston",,"No Appraisal document","https://www.bedford.gov.uk/planning-and-building-control/conservation-and-heritage/historic-areas-and-buildings",,,"",,,,44005753
New173,"Little Barford",,"https://www.bedford.gov.uk/files/little-barford-conservation-area-acc.pdf/download?inline","https://www.bedford.gov.uk/planning-and-building-control/conservation-and-heritage/historic-areas-and-buildings",,,"",,,,
6493,"Odell",,"No Appraisal document","https://www.bedford.gov.uk/planning-and-building-control/conservation-and-heritage/historic-areas-and-buildings",,,"",,,,44005754
6494,"Pavenham",,"No Appraisal document","https://www.bedford.gov.uk/planning-and-building-control/conservation-and-heritage/historic-areas-and-buildings",,,"",,,,44005755
6495,"Podington",,"No Appraisal document","https://www.bedford.gov.uk/planning-and-building-control/conservation-and-heritage/historic-areas-and-buildings",,,"",,,,44005756
6496,"Riseley",,"No Appraisal document","https://www.bedford.gov.uk/planning-and-building-control/conservation-and-heritage/historic-areas-and-buildings",,,"",,,,44006492
New178,"Riseley North",,"No Appraisal document","https://www.bedford.gov.uk/planning-and-building-control/conservation-and-heritage/historic-areas-and-buildings",,,"",,,,
6497,"Roxton",,"No Appraisal document","https://www.bedford.gov.uk/planning-and-building-control/conservation-and-heritage/historic-areas-and-buildings",,,"",,,,44005757
6499,"Sharnbrook",,"No Appraisal document","https://www.bedford.gov.uk/planning-and-building-control/conservation-and-heritage/historic-areas-and-buildings",,,"",,,,44005758
6500,"Stevington",,"No Appraisal document","https://www.bedford.gov.uk/planning-and-building-control/conservation-and-heritage/historic-areas-and-buildings",,,"",,,,44005759
6502,"Stewartby",,"https://www.bedford.gov.uk/files/stewartbyconservationareafinal161111.pdf/download?inline","https://www.bedford.gov.uk/planning-and-building-control/conservation-and-heritage/historic-areas-and-buildings",,,"",,,,44005760
5744,"Swineshead",,"No Appraisal document","https://www.bedford.gov.uk/planning-and-building-control/conservation-and-heritage/historic-areas-and-buildings",,,"",,,,44005761
6517,"Thurleigh",,"No Appraisal document","https://www.bedford.gov.uk/planning-and-building-control/conservation-and-heritage/historic-areas-and-buildings",,,"",,,,44005762
6518,"Turvey",,"No Appraisal document","https://www.bedford.gov.uk/planning-and-building-control/conservation-and-heritage/historic-areas-and-buildings",,,"",,,,44005763
6519,"Upper Dean",,"No Appraisal document","https://www.bedford.gov.uk/planning-and-building-control/conservation-and-heritage/historic-areas-and-buildings",,,"",,,,44005764
6520,"Wootton",,"No Appraisal document","https://www.bedford.gov.uk/planning-and-building-control/conservation-and-heritage/historic-areas-and-buildings",,,"",,,,44005765
