reference,name,designation-date,document-url,documentation-url,geometry,point,notes,entry_date,start_date,end_date,entity
453,"Alton and Farley",,"https://www.staffsmoorlands.gov.uk/media/475/Alton-and-Farley-character-appraisal/pdf/thAlton___Farley_Combined_PDFs.pdf?m=1484759332337","https://www.staffsmoorlands.gov.uk/article/2482/Conservation-area-maps",,," Extra documents are available. ",,,,44006008
455,"Bagnall",,"https://www.staffsmoorlands.gov.uk/media/476/Bagnall-character-appraisal/pdf/teBagnall_Conservation_Area_Appraisal.pdf?m=1484759351133","https://www.staffsmoorlands.gov.uk/article/2482/Conservation-area-maps",,," Extra documents are available. ",,,,44006014
457,"Biddulph Grange",,"No Appraisal document","https://www.staffsmoorlands.gov.uk/article/2482/Conservation-area-maps",,,"",,,,44006006
469,"Caldon Canal",,"No Appraisal document","https://www.staffsmoorlands.gov.uk/article/2482/Conservation-area-maps",,,"",,,,44006018
459,"Caverswall",,"No Appraisal document","https://www.staffsmoorlands.gov.uk/article/2482/Conservation-area-maps",,,"",,,,44006009
460,"Cheadle",,"https://www.staffsmoorlands.gov.uk/media/1886/Cheadle-Conservation-Area-Character-Appraisal/pdf/4jCheadle_conservation_appraisal_2017_final_web_version_inc_maps.pdf?m=1487606945420","https://www.staffsmoorlands.gov.uk/article/2482/Conservation-area-maps",,," Extra documents are available. ",,,,44006010
461,"Checkley",,"No Appraisal document","https://www.staffsmoorlands.gov.uk/article/2482/Conservation-area-maps",,,"",,,,44006015
462,"Cheddleton",,"No Appraisal document","https://www.staffsmoorlands.gov.uk/article/2482/Conservation-area-maps",,,"",,,,44006019
463,"Endon",,"https://www.staffsmoorlands.gov.uk/media/2108/Endon-Conservation-Area-Character-Appraisal/pdf/f9Endon_conservation_appraisal_17_trial1.pdf?m=1493728305790","https://www.staffsmoorlands.gov.uk/article/2482/Conservation-area-maps",,," Extra documents are available. ",,,,44006012
10187,"Foxt",,"https://www.staffsmoorlands.gov.uk/media/3108/Foxt-Character-Appraisal/pdf/33Foxt_CA_Appraisal_ADOTED_COMBINED_DOCUMENT.pdf?m=1526292425210","https://www.staffsmoorlands.gov.uk/article/2482/Conservation-area-maps",,," Extra documents are available. ",,,,44006692
464,"Horton",,"https://www.staffsmoorlands.gov.uk/media/478/Horton-character-appraisal/pdf/0sHorton_Conservation_Area_Appraisal.pdf?m=1484759429537","https://www.staffsmoorlands.gov.uk/article/2482/Conservation-area-maps",,," Extra documents are available. ",,,,44006013
465,"Ipstones",,"https://www.staffsmoorlands.gov.uk/media/479/Ipstones-character-appraisal/pdf/1fIpstones_Conservation_Area_Appraisal.pdf?m=1484759452713","https://www.staffsmoorlands.gov.uk/article/2482/Conservation-area-maps",,," Extra documents are available. ",,,,44006011
466,"Leek",,"https://www.staffsmoorlands.gov.uk/media/2759/Leek-Conservation-Area-Character-Appraisal/pdf/j2Leek_CAA_17_final_version_11_Dec_2017.pdf?m=1513006750173","https://www.staffsmoorlands.gov.uk/article/2482/Conservation-area-maps",,," Extra documents are available. ",,,,44006017
10136,"Oakamoor",,"https://www.staffsmoorlands.gov.uk/media/480/Oakamoor-character-appraisal/pdf/2toakamoor_appraisal_web_5_July_2016_0.pdf?m=1484759481507","https://www.staffsmoorlands.gov.uk/article/2482/Conservation-area-maps",,," Extra documents are available. ",,,,44006440
10135,"Rudyard",,"https://www.staffsmoorlands.gov.uk/media/481/Rudyard-character-appraisal/pdf/2dRudyard_appraisal_web_July_5_2016_0.pdf?m=1484759509220","https://www.staffsmoorlands.gov.uk/article/2482/Conservation-area-maps",,," Extra documents are available. ",,,,44006441
467,"Stanley",,"No Appraisal document","https://www.staffsmoorlands.gov.uk/article/2482/Conservation-area-maps",,,"",,,,44006016
468,"Upper Tean",,"No Appraisal document","https://www.staffsmoorlands.gov.uk/article/2482/Conservation-area-maps",,,"",,,,44006007
