reference,name,designation-date,document-url,documentation-url,geometry,point,notes,entry_date,start_date,end_date,entity
5580,"Bradley",,"https://www.staffordbc.gov.uk/sites/default/files/cme/DocMan1/Planning%20Policy/Conservation/Conservation%20Areas/Conservation%20Areas%20List/Bradley-Conservation-Area-Appraisal-2012.pdf","https://www.staffordbc.gov.uk/conservation-areas-list",,," Extra documents are available. ",,,,44006316
6309,"Burton Manor Village",,"https://www.staffordbc.gov.uk/sites/default/files/cme/DocMan1/Planning%20Policy/Conservation/Conservation%20Areas/Conservation%20Areas%20List/Burton-Manor-CAA-2014.pdf","https://www.staffordbc.gov.uk/conservation-areas-list",,," Extra documents are available. ",,,,44000846
5581,"Chebsey",,"https://www.staffordbc.gov.uk/sites/default/files/cme/DocMan1/Planning%20Policy/Conservation/Conservation%20Areas/Conservation%20Areas%20List/Chebsey-Conservation-Area-Appraisal-June-2015.pdf","https://www.staffordbc.gov.uk/conservation-areas-list",,," Extra documents are available. ",,,,44006317
5582,"Church Eaton",,"https://www.staffordbc.gov.uk/sites/default/files/cme/DocMan1/Planning%20Policy/Conservation/Conservation%20Areas/Conservation%20Areas%20List/Church-Eaton-Conservation-Area-Appraisal-2017.pdf","https://www.staffordbc.gov.uk/conservation-areas-list",,," Extra documents are available. ",,,,44000841
6285,"Colwich and Little Haywood",,"https://www.staffordbc.gov.uk/sites/default/files/cme/DocMan1/Planning%20Policy/Conservation/Conservation%20Areas/Conservation%20Areas%20List/Colwich-and-Little-Haywood-Conservation-ARea-Appraisal-2014.pdf","https://www.staffordbc.gov.uk/conservation-areas-list",,," Extra documents are available. ",,,,44006318
10114,"Corporation Street Flats",,"https://www.staffordbc.gov.uk/sites/default/files/cme/DocMan1/Planning%20Policy/Conservation/Conservation%20Areas/Conservation%20Areas%20List/Corporation-Street-Flats-Conservation-Area-2014.pdf","https://www.staffordbc.gov.uk/conservation-areas-list",,," Extra documents are available. ",,,,44006319
5579,"Eccleshall",,"https://www.staffordbc.gov.uk/sites/default/files/cme/DocMan1/Planning%20Policy/Conservation/Conservation%20Areas/Conservation%20Areas%20List/Eccleshall-Conservation-Area-Appraisal-2014.pdf","https://www.staffordbc.gov.uk/conservation-areas-list",,," Extra documents are available. ",,,,44006320
6307,"Forebridge",,"https://www.staffordbc.gov.uk/sites/default/files/cme/DocMan1/Planning%20Policy/Conservation/Conservation%20Areas/Conservation%20Areas%20List/Forebridge%20CAA%202013.pdf","https://www.staffordbc.gov.uk/conservation-areas-list",,," Extra documents are available. ",,,,44006321
10115,"Foregate and St Georges",,"https://www.staffordbc.gov.uk/sites/default/files/cme/DocMan1/Planning%20Policy/Conservation/Conservation%20Areas/Conservation%20Areas%20List/Foregate-and-St-Georges-Conservation-Area-Appraisal-2014.pdf","https://www.staffordbc.gov.uk/conservation-areas-list",,," Extra documents are available. ",,,,44006322
5583,"Forton and Meretown",,"https://www.staffordbc.gov.uk/sites/default/files/cme/DocMan1/Planning%20Policy/Conservation/Conservation%20Areas/Conservation%20Areas%20List/Forton-and-Meretown-Conervation-Area-Appraisal.pdf","https://www.staffordbc.gov.uk/conservation-areas-list",,," Extra documents are available. ",,,,44003837
