reference,name,designation-date,document-url,documentation-url,geometry,point,notes,entry_date,start_date,end_date,entity
819,"Boughton",,"https://www.west-norfolk.gov.uk/download/downloads/id/1898/boughton_conservation_area_leafletpdf.pdf","https://www.west-norfolk.gov.uk/info/20081/conservation_and_listed_buildings/139/conservation_areas",,,"Character Statement Best Map is shown on page 16 of the appraisal document. ",,,,44005203
820,"Brancaster",,"https://www.west-norfolk.gov.uk/download/downloads/id/1899/brancaster_conservation_area_leafletspdf.pdf","https://www.west-norfolk.gov.uk/info/20081/conservation_and_listed_buildings/139/conservation_areas",,,"Character Statement Best Map is shown on page 15 of the appraisal document. ",,,,44005214
821,"Burnham Market",,"https://www.west-norfolk.gov.uk/download/downloads/id/2195/burnham_market_character_statement_1992.pdf","https://www.west-norfolk.gov.uk/info/20081/conservation_and_listed_buildings/139/conservation_areas",,,"Character Statement Best Map is shown on page 15 of the appraisal document. ",,,,44005219
1032,"Burnham Norton",,"https://www.west-norfolk.gov.uk/download/downloads/id/1906/burnham_norton_conservation_leafletpdf.pdf","https://www.west-norfolk.gov.uk/info/20081/conservation_and_listed_buildings/139/conservation_areas",,,"Character Statement Best Map is shown on page 16 of the appraisal document. ",,,,44005220
822,"Burnham Overy Mills",,"https://www.west-norfolk.gov.uk/mynearest?layer=nss_conservation","https://www.west-norfolk.gov.uk/info/20081/conservation_and_listed_buildings/139/conservation_areas",,,"Character Statement Best Map is shown on page 10 of the appraisal document. ",,,,44005221
823,"Burnham Overy Staithe",,"https://www.west-norfolk.gov.uk/download/downloads/id/2186/burnham_overy_staithe_character_statement.pdf","https://www.west-norfolk.gov.uk/info/20081/conservation_and_listed_buildings/139/conservation_areas",,,"Character Statement Best Map is shown on page 8 of the appraisal document. ",,,,44005223
824,"Burnham Overy Town",,"https://www.west-norfolk.gov.uk/download/downloads/id/2187/burnham_overy_town_character_statement.pdf","https://www.west-norfolk.gov.uk/info/20081/conservation_and_listed_buildings/139/conservation_areas",,,"Character Statement Best Map is shown on page 8 of the appraisal document. ",,,,44005222
825,"Burnham Thorpe",,"https://www.west-norfolk.gov.uk/download/downloads/id/1895/burnham_thorpe_character_statement_1992pdf.pdf","https://www.west-norfolk.gov.uk/info/20081/conservation_and_listed_buildings/139/conservation_areas",,,"Character Statement Best Map is shown on page 11 of the appraisal document. ",,,,44005226
826,"Castle Acre",,"https://www.west-norfolk.gov.uk/download/downloads/id/1893/castle_acre_conservation_area_leafletpdf.pdf","https://www.west-norfolk.gov.uk/info/20081/conservation_and_listed_buildings/139/conservation_areas",,,"Character Statement Best Map is shown on page 18 of the appraisal document. ",,,,44005217
827,"Castle Rising",,"https://www.west-norfolk.gov.uk/download/downloads/id/2188/castle_rising_character_statement.pdf","https://www.west-norfolk.gov.uk/info/20081/conservation_and_listed_buildings/139/conservation_areas",,,"Character Statement Best Map is shown on page 11 of the appraisal document. ",,,,44005197
10076,"Dershingham",,"https://www.west-norfolk.gov.uk/download/downloads/id/1905/dersingham_conservation_leaflet_areapdf.pdf","https://www.west-norfolk.gov.uk/info/20081/conservation_and_listed_buildings/139/conservation_areas",,,"Character Statement Best Map is shown on page 32 of the appraisal document. ",,,,44005938
828,"Docking",,"https://www.west-norfolk.gov.uk/download/downloads/id/2189/docking_character_statement.pdf","https://www.west-norfolk.gov.uk/info/20081/conservation_and_listed_buildings/139/conservation_areas",,,"Character Statement Best Map is shown on page 11 of the appraisal document. ",,,,44005212
829,"Downham Market",,"https://www.west-norfolk.gov.uk/download/downloads/id/1902/downham_market_character_statement_and_map_1975pdf.pdf","https://www.west-norfolk.gov.uk/info/20081/conservation_and_listed_buildings/139/conservation_areas",,,"Character Statement Best Map is shown on page 15 of the appraisal document. ",,,,44005193
830,"East Rudham",,"https://www.west-norfolk.gov.uk/download/downloads/id/1904/east_rudham_character_statement_and_map_1988pdf.pdf","https://www.west-norfolk.gov.uk/info/20081/conservation_and_listed_buildings/139/conservation_areas",,,"Character Statement Best Map is shown on page 15 of the appraisal document. ",,,,44005218
10077,"Fincham",,"https://www.west-norfolk.gov.uk/download/downloads/id/1901/fincham_conservation_area_leafletpdf.pdf","https://www.west-norfolk.gov.uk/info/20081/conservation_and_listed_buildings/139/conservation_areas",,,"Character Statement Best Map is shown on page 22 of the appraisal document. ",,,,44005189
831,"Flitcham",,"https://www.west-norfolk.gov.uk/download/downloads/id/2190/flitcham_character_statement.pdf","https://www.west-norfolk.gov.uk/info/20081/conservation_and_listed_buildings/139/conservation_areas",,,"Character Statement Best Map is shown on page 11 of the appraisal document. ",,,,44005208
832,"Fring",,"https://www.west-norfolk.gov.uk/download/downloads/id/1915/fring_character_statement_leafletpdf.pdf","https://www.west-norfolk.gov.uk/info/20081/conservation_and_listed_buildings/139/conservation_areas",,,"Character Statement Best Map is shown on page 12 of the appraisal document. ",,,,44005210
833,"Great Massingham",,"https://www.west-norfolk.gov.uk/download/downloads/id/2191/great_massingham_character_statement.pdf","https://www.west-norfolk.gov.uk/info/20081/conservation_and_listed_buildings/139/conservation_areas",,,"Character Statement Best Map is shown on page 8 of the appraisal document. ",,,,44005215
834,"Heacham",,"https://www.west-norfolk.gov.uk/download/downloads/id/1920/heacham_character_statement_and_map_1988pdf.pdf","https://www.west-norfolk.gov.uk/info/20081/conservation_and_listed_buildings/139/conservation_areas",,,"Character Statement Best Map is shown on page 11 of the appraisal document. ",,,,44005201
835,"Hockwold cum Wilton",,"https://www.west-norfolk.gov.uk/download/downloads/id/2192/hockwold_cum_wilton_character_statement.pdf","https://www.west-norfolk.gov.uk/info/20081/conservation_and_listed_buildings/139/conservation_areas",,,"Character Statement Best Map is shown on page 12 of the appraisal document. ",,,,44005229
836,"Holme next the Sea",,"https://www.west-norfolk.gov.uk/download/downloads/id/1923/holme_next_sea_character_statement_and_map_1992pdf.pdf","https://www.west-norfolk.gov.uk/info/20081/conservation_and_listed_buildings/139/conservation_areas",,,"Character Statement Best Map is shown on page 15 of the appraisal document. ",,,,44005206
837,"Hunstanton",,"https://www.west-norfolk.gov.uk/download/downloads/id/1924/hunstanton_conservation_area_leafletpdf.pdf","https://www.west-norfolk.gov.uk/info/20081/conservation_and_listed_buildings/139/conservation_areas",,,"Character Statement Best Map is shown on page 38 of the appraisal document. ",,,,44005200
New232,"King's Lynn - Friars Area",,"https://www.west-norfolk.gov.uk/download/downloads/id/1913/kings_lynn_the_friars_con_area_leafletpdf.pdf","https://www.west-norfolk.gov.uk/info/20081/conservation_and_listed_buildings/139/conservation_areas",,,"Character Statement Best Map is shown on page 31 of the appraisal document. ",,,,
New233,"King's Lynn - Walks Area",,"https://www.west-norfolk.gov.uk/download/downloads/id/1911/kings_lynn_the_walks_con_area_leafletpdf.pdf","https://www.west-norfolk.gov.uk/info/20081/conservation_and_listed_buildings/139/conservation_areas",,,"Character Statement Best Map is shown on page 27 of the appraisal document. ",,,,
New234,"King's Lynn - Norfolk Street Area",,"https://www.west-norfolk.gov.uk/download/downloads/id/1922/kings_lynn_norfolk_street_con_area_leafletpdf.pdf","https://www.west-norfolk.gov.uk/info/20081/conservation_and_listed_buildings/139/conservation_areas",,,"Character Statement Best Map is shown on page 35 of the appraisal document. ",,,,
New235,"King's Lynn - St Nicholas Area",,"https://www.west-norfolk.gov.uk/download/downloads/id/1909/kings_lynn_st_nicholas_con_area_leafletpdf.pdf","https://www.west-norfolk.gov.uk/info/20081/conservation_and_listed_buildings/139/conservation_areas",,,"Character Statement Best Map is shown on page 37 of the appraisal document. ",,,,
New236,"King's Lynn - St Margaret's Area",,"https://www.west-norfolk.gov.uk/download/downloads/id/1912/kings_lynn_st_margarets_con_area_leafletpdf.pdf","https://www.west-norfolk.gov.uk/info/20081/conservation_and_listed_buildings/139/conservation_areas",,,"Character Statement Best Map is shown on page 38 of the appraisal document. ",,,,
838,"Methwold",,"https://www.west-norfolk.gov.uk/download/downloads/id/2193/methwold_character_statement.pdf","https://www.west-norfolk.gov.uk/info/20081/conservation_and_listed_buildings/139/conservation_areas",,,"Character Statement Best Map is shown on page 10 of the appraisal document. ",,,,44005231
839,"New Houghton",,"https://www.west-norfolk.gov.uk/download/downloads/id/1916/new_houghton_character_statement_and_map_1988pdf.pdf","https://www.west-norfolk.gov.uk/info/20081/conservation_and_listed_buildings/139/conservation_areas",,,"Character Statement Best Map is shown on page 11 of the appraisal document. ",,,,44005216
840,"Nordelph",,"https://www.west-norfolk.gov.uk/download/downloads/id/1910/nordelph_conservation_area_leafletpdf.pdf","https://www.west-norfolk.gov.uk/info/20081/conservation_and_listed_buildings/139/conservation_areas",,,"Character Statement Best Map is shown on page 12 of the appraisal document. ",,,,44005192
