reference,conservation-area,name,documentation-url,document-url,document-type,notes,entry_date,start_date,end_date,entity
D_610_1,610,"Alton Estate","https://www.wandsworth.gov.uk/planning-and-building-control/building-conservation-and-design/conservation-areas/conservation-area-appraisals/","https://www.wandsworth.gov.uk/planning-and-building-control/building-conservation-and-design/conservation-areas/alton-estate-conservation-area-appraisal/",area-appraisal,,,2023-08-31,,44001063
D_3802_1,3802,"Bathgate Road","https://www.wandsworth.gov.uk/planning-and-building-control/building-conservation-and-design/conservation-areas/conservation-area-appraisals/","https://www.wandsworth.gov.uk/media/1586/bathgateplusroad.pdf",area-appraisal,,,2006-03-20,,44001062
D_3802_2,3802,"Bathgate Road","https://www.wandsworth.gov.uk/planning-and-building-control/building-conservation-and-design/conservation-areas/conservation-area-appraisals/",https://www.wandsworth.gov.uk/media/1585/bathgateplusroadplusboundaryplusmap.pdf,area-map,,,2006-03-20,,44001062
D_3815_1,3815,"Battersea Park","https://www.wandsworth.gov.uk/planning-and-building-control/building-conservation-and-design/conservation-areas/conservation-area-appraisals/","https://www.wandsworth.gov.uk/media/1583/battersea_park_conservation_area_appraisal_and_management_strategy_2014.pdf",area-appraisal,,,2014-02-24,,44001069
D_3815_2,3815,"Battersea Park","https://www.wandsworth.gov.uk/planning-and-building-control/building-conservation-and-design/conservation-areas/conservation-area-appraisals/",https://www.wandsworth.gov.uk/media/1584/batterseaplusparkplusboundaryplusmap.pdf,area-map,,,2014-02-24,,44001069
D_3943_1,3943,"Battersea Square","https://www.wandsworth.gov.uk/planning-and-building-control/building-conservation-and-design/conservation-areas/conservation-area-appraisals/","https://www.wandsworth.gov.uk/planning-and-building-control/building-conservation-and-design/conservation-areas/battersea-square-conservation-area-appraisal/",area-appraisal,,,2023-07-19,,44001064
D_3665_1,3665,"Charlwood Road and Lifford Street","https://www.wandsworth.gov.uk/planning-and-building-control/building-conservation-and-design/conservation-areas/conservation-area-appraisals/","https://www.wandsworth.gov.uk/media/1579/charlwood_lifford_caa_ms.pdf",area-appraisal,,,1988-09-14,,44001043
D_3665_2,3665,"Charlwood Road and Lifford Street","https://www.wandsworth.gov.uk/planning-and-building-control/building-conservation-and-design/conservation-areas/conservation-area-appraisals/",https://www.wandsworth.gov.uk/media/1580/charlwoodplusroadliffordplusstreetplusboundaryplusmap.pdf,area-map,,,1988-09-14,,44001043
D_3816_1,3816,"Clapham Common","https://www.wandsworth.gov.uk/planning-and-building-control/building-conservation-and-design/conservation-areas/conservation-area-appraisals/","https://www.wandsworth.gov.uk/media/1587/claphampluscommonplusappraisal.pdf",area-appraisal,,,1988-09-14,,44001044
D_3816_2,3816,"Clapham Common","https://www.wandsworth.gov.uk/planning-and-building-control/building-conservation-and-design/conservation-areas/conservation-area-appraisals/",https://www.wandsworth.gov.uk/media/1660/claphampluscommonplusboundaryplusmap.pdf,area-map,,,1988-09-14,,44001044
D_2553_1,2553,"Clapham Junction","https://www.wandsworth.gov.uk/planning-and-building-control/building-conservation-and-design/conservation-areas/conservation-area-appraisals/","https://www.wandsworth.gov.uk/media/1588/clapham_junction_caaandms.pdf",area-appraisal,,,2009-07-06,,44004067
