reference,conservation-area,name,documentation-url,document-url,document-type,notes,entry_date,start_date,end_date,entity
D_10152_1,10152,"Earlestown","https://www.sthelens.gov.uk/article/3497/Conservation-areas","https://www.sthelens.gov.uk/media/3071/earlestown-conservation-area-appraisal-character-appraisal-and-management-plan/pdf/earlestown-conservation-area-appraisal-character-appraisal-and-management-plan.pdf?m=1647519987437",area-appraisal,,,,,44006516
D_CA08_1,CA08,"George Street","https://www.sthelens.gov.uk/article/3497/Conservation-areas","https://www.sthelens.gov.uk/media/3072/george-street-conservation-area-appraisal/pdf/george-street-conservation-area-appraisal.pdf?m=1647519987743",area-appraisal,,,,,44007677
D_CA01_1,CA01,"Newton-le-Willows High Street","https://www.sthelens.gov.uk/article/3497/Conservation-areas","No Appraisal document",area-appraisal,,,,,44007672
D_10124_1,10124,"Newton-le-Willows","https://www.sthelens.gov.uk/article/3497/Conservation-areas","https://www.sthelens.gov.uk/media/3075/newton-le-willows-conservation-area-appraisal/pdf/newton-le-willows-conservation-area-appraisal.pdf?m=1647519988620",area-appraisal,,,,,44006495
D_10122_1,10122,"Rainford","https://www.sthelens.gov.uk/article/3497/Conservation-areas","https://www.sthelens.gov.uk/media/3078/rainford-conservation-area-appraisal/pdf/rainford-conservation-area-appraisal.pdf?m=1647519989593",area-appraisal,,,,,44006494
D_CA06_1,CA06,"Rainford Area 1","https://www.sthelens.gov.uk/article/3497/Conservation-areas","https://www.sthelens.gov.uk/media/3078/rainford-conservation-area-appraisal/pdf/rainford-conservation-area-appraisal.pdf?m=1647519989593",area-appraisal,,,,,44007675
D_CA07_1,CA07,"Rainford Area 2","https://www.sthelens.gov.uk/article/3497/Conservation-areas","https://www.sthelens.gov.uk/media/3078/rainford-conservation-area-appraisal/pdf/rainford-conservation-area-appraisal.pdf?m=1647519989593",area-appraisal,,,,,44007676
D_1275_1,1275,"Rainhill","https://www.sthelens.gov.uk/article/3497/Conservation-areas","https://www.sthelens.gov.uk/media/3080/rainhill-conservation-areas-management-plan/pdf/rainhill-conservation-areas-management-plan.pdf?m=1647519990293",area-appraisal,,,,,44006687
D_CA05_1,CA05,"Rainhill Area 1","https://www.sthelens.gov.uk/article/3497/Conservation-areas","https://www.sthelens.gov.uk/media/3080/rainhill-conservation-areas-management-plan/pdf/rainhill-conservation-areas-management-plan.pdf?m=1647519990293",area-appraisal,,,,,44007674
D_CA10_1,CA10,"Rainhill Area 2","https://www.sthelens.gov.uk/article/3497/Conservation-areas","https://www.sthelens.gov.uk/media/3080/rainhill-conservation-areas-management-plan/pdf/rainhill-conservation-areas-management-plan.pdf?m=1647519990293",area-appraisal,,,,,44007679
D_CA09_1,CA09,"Rainhill Area 3","https://www.sthelens.gov.uk/article/3497/Conservation-areas","https://www.sthelens.gov.uk/media/3080/rainhill-conservation-areas-management-plan/pdf/rainhill-conservation-areas-management-plan.pdf?m=1647519990293",area-appraisal,,,,,44007678
D_CA03_1,CA03,"Victoria Square","https://www.sthelens.gov.uk/article/3497/Conservation-areas","https://www.sthelens.gov.uk/media/3081/victoria-square-conservation-area-appraisal/pdf/victoria-square-conservation-area-appraisal.pdf?m=1647519990633",area-appraisal,,,,,44004942
D_CA04_1,CA04,"Vulcan Village","https://www.sthelens.gov.uk/article/3497/Conservation-areas","https://www.sthelens.gov.uk/media/3084/vulcan-village-conservation-area-appraisal/pdf/vulcan-village-conservation-area-appraisal.pdf?m=1647519991507",area-appraisal,,,,,44004834
