reference,name,designation-date,document-url,documentation-url,geometry,point,notes,entry_date,start_date,end_date,entity
6092,"Ashow",,"No Appraisal document","https://www.warwickdc.gov.uk/downloads/file/460/listed_buildings_and_conservation_areas",,,"No appraisal document, just a list in a guidance document",,,,44005913
6093,"Baginton",,"No Appraisal document","https://www.warwickdc.gov.uk/downloads/file/460/listed_buildings_and_conservation_areas",,,"No appraisal document, just a list in a guidance document",,,,44005929
6094,"Barford",,"No Appraisal document","https://www.warwickdc.gov.uk/downloads/file/460/listed_buildings_and_conservation_areas",,,"No appraisal document, just a list in a guidance document",,,,44005926
6095,"Bishops Tachbrook",,"No Appraisal document","https://www.warwickdc.gov.uk/downloads/file/460/listed_buildings_and_conservation_areas",,,"No appraisal document, just a list in a guidance document",,,,44005915
6105,"Bubbenhall",,"No Appraisal document","https://www.warwickdc.gov.uk/downloads/file/460/listed_buildings_and_conservation_areas",,,"No appraisal document, just a list in a guidance document",,,,44005916
6108,"Cubbington",,"No Appraisal document","https://www.warwickdc.gov.uk/downloads/file/460/listed_buildings_and_conservation_areas",,,"No appraisal document, just a list in a guidance document",,,,44005917
6110,"Eathorpe",,"No Appraisal document","https://www.warwickdc.gov.uk/downloads/file/460/listed_buildings_and_conservation_areas",,,"No appraisal document, just a list in a guidance document",,,,44005927
6166,"Kenilworth",,"No Appraisal document","https://www.warwickdc.gov.uk/downloads/file/460/listed_buildings_and_conservation_areas",,,"44005931 has 4 distinct areas, council separates them out. No appraisal document, just a list in a guidance document",,,,44005931
New4159,"Kenilworth St Johns",,"No Appraisal document","https://www.warwickdc.gov.uk/downloads/file/460/listed_buildings_and_conservation_areas",,,"44005931 has 4 distinct areas, council separates them out. No appraisal document, just a list in a guidance document",,,,
New4160,"Kenilworth, Clarendon Road",,"No Appraisal document","https://www.warwickdc.gov.uk/downloads/file/460/listed_buildings_and_conservation_areas",,,"44005931 has 4 distinct areas, council separates them out. No appraisal document, just a list in a guidance document",,,,
New4161,"Kenilworth, Station Road",,"No Appraisal document","https://www.warwickdc.gov.uk/downloads/file/460/listed_buildings_and_conservation_areas",,,"44005931 has 4 distinct areas, council separates them out. No appraisal document, just a list in a guidance document",,,,
6112,"Lapworth",,"No Appraisal document","https://www.warwickdc.gov.uk/downloads/file/460/listed_buildings_and_conservation_areas",,,"No appraisal document, just a list in a guidance document",,,,44005918
6114,"Leek Wootton",,"No Appraisal document","https://www.warwickdc.gov.uk/downloads/file/460/listed_buildings_and_conservation_areas",,,"No appraisal document, just a list in a guidance document",,,,44005919
6115,"Lowsonford",,"No Appraisal document","https://www.warwickdc.gov.uk/downloads/file/460/listed_buildings_and_conservation_areas",,,"No appraisal document, just a list in a guidance document",,,,44005912
6116,"Norton Lindsey",,"No Appraisal document","https://www.warwickdc.gov.uk/downloads/file/460/listed_buildings_and_conservation_areas",,,"No appraisal document, just a list in a guidance document",,,,44005921
6117,"Offchurch",,"No Appraisal document","https://www.warwickdc.gov.uk/downloads/file/460/listed_buildings_and_conservation_areas",,,"No appraisal document, just a list in a guidance document",,,,44005920
6118,"Rowington",,"No Appraisal document","https://www.warwickdc.gov.uk/downloads/file/460/listed_buildings_and_conservation_areas",,,"No appraisal document, just a list in a guidance document",,,,44005914
6141,"Royal Leamington Spa",,"No Appraisal document","https://www.warwickdc.gov.uk/downloads/file/460/listed_buildings_and_conservation_areas",,,"44005932 has 3 distinct areas, council separates them out. No appraisal document, just a list in a guidance document",,,,44005932
New4169,"Lillington",,"No Appraisal document","https://www.warwickdc.gov.uk/downloads/file/460/listed_buildings_and_conservation_areas",,,"44005932 has 3 distinct areas, council separates them out. No appraisal document, just a list in a guidance document",,,,
New4170,"Leamington Spa-Lillington Road",,"No Appraisal document","https://www.warwickdc.gov.uk/downloads/file/460/listed_buildings_and_conservation_areas",,,"44005932 has 3 distinct areas, council separates them out. No appraisal document, just a list in a guidance document",,,,
6119,"Sherbourne",,"No Appraisal document","https://www.warwickdc.gov.uk/downloads/file/460/listed_buildings_and_conservation_areas",,,"No appraisal document, just a list in a guidance document",,,,44005922
6123,"Stoneleigh",,"No Appraisal document","https://www.warwickdc.gov.uk/downloads/file/460/listed_buildings_and_conservation_areas",,,"No appraisal document, just a list in a guidance document",,,,44005923
6133,"Wappenbury",,"No Appraisal document","https://www.warwickdc.gov.uk/downloads/file/460/listed_buildings_and_conservation_areas",,,"No appraisal document, just a list in a guidance document",,,,44005928
6162,"Warwick",,"No Appraisal document","https://www.warwickdc.gov.uk/downloads/file/460/listed_buildings_and_conservation_areas",,,"44005930 has 2 distinct areas, council separates them out. No appraisal document, just a list in a guidance document",,,,44005930
New4175,"Warwick-Victoria Street/Cape Road",,"No Appraisal document","https://www.warwickdc.gov.uk/downloads/file/460/listed_buildings_and_conservation_areas",,,"44005930 has 2 distinct areas, council separates them out. No appraisal document, just a list in a guidance document",,,,
