reference,name,designation-date,document-url,documentation-url,geometry,point,notes,entry_date,start_date,end_date,entity
6374,"Brotton",,"https://www.redcar-cleveland.gov.uk/sites/default/files/2022-08/Brotton%20Conservation%20Area%20Appraisal.pdf","https://www.redcar-cleveland.gov.uk/planning/historic-environment-and-heritage-management/historic-environment-and-heritage-asset",,," Best Map is shown on page 29 of the appraisal document. ",,,,44004808
6382,"Coatham",,"https://www.redcar-cleveland.gov.uk/sites/default/files/2022-08/Coatham%20Conservation%20Area%20Appraisal.pdf","https://www.redcar-cleveland.gov.uk/planning/historic-environment-and-heritage-management/historic-environment-and-heritage-asset",,," Best Map is shown on page 43 of the appraisal document. ",,,,44004812
6375,"Guisborough",,"https://www.redcar-cleveland.gov.uk/sites/default/files/2022-08/Guisborough%20Conservation%20Area%20Appraisal.pdf","https://www.redcar-cleveland.gov.uk/planning/historic-environment-and-heritage-management/historic-environment-and-heritage-asset",,," Best Map is shown on page 61 of the appraisal document. ",,,,44004811
New2715,"Hutton Lowcross",,"https://www.redcar-cleveland.gov.uk/sites/default/files/2022-08/Hutton%20Lowcross%20Conservation%20Area%20Appraisal.pdf","https://www.redcar-cleveland.gov.uk/planning/historic-environment-and-heritage-management/historic-environment-and-heritage-asset",,," Best Map is shown on page 35 of the appraisal document. ",,,,
6376,"Kirkleatham",,"https://www.redcar-cleveland.gov.uk/sites/default/files/2022-08/Kirkleatham%20Conservation%20Area%20Appraisal.pdf","https://www.redcar-cleveland.gov.uk/planning/historic-environment-and-heritage-management/historic-environment-and-heritage-asset",,," Best Map is shown on page 49 of the appraisal document. ",,,,44000231
6377,"Liverton Village",,"https://www.redcar-cleveland.gov.uk/sites/default/files/2022-08/Liverton%20Village%20Conservation%20Area%20Appraisal.pdf","https://www.redcar-cleveland.gov.uk/planning/historic-environment-and-heritage-management/historic-environment-and-heritage-asset",,," Best Map is shown on page 29 of the appraisal document. ",,,,44004806
6378,"Loftus",,"https://www.redcar-cleveland.gov.uk/sites/default/files/2023-06/Loftus%20Conservation%20Area%20Appraisal.pdf","https://www.redcar-cleveland.gov.uk/planning/historic-environment-and-heritage-management/historic-environment-and-heritage-asset",,," Best Map is shown on page 5 of the appraisal document. ",,,,44004805
6379,"Marske-by-the-Sea",,"https://www.redcar-cleveland.gov.uk/sites/default/files/2022-08/Marske%20Conservation%20Area%20Appraisal.pdf","https://www.redcar-cleveland.gov.uk/planning/historic-environment-and-heritage-management/historic-environment-and-heritage-asset",,," Best Map is shown on page 45 of the appraisal document. ",,,,44000232
6380,"Moorsholm",,"https://www.redcar-cleveland.gov.uk/sites/default/files/2022-08/Moorsholm%20Conservation%20Area%20Appraisal.pdf","https://www.redcar-cleveland.gov.uk/planning/historic-environment-and-heritage-management/historic-environment-and-heritage-asset",,," Best Map is shown on page 39 of the appraisal document. ",,,,44004807
6381,"Ormesby Hall",,"https://www.redcar-cleveland.gov.uk/sites/default/files/2022-08/Ormesby%20Hall%20Conservation%20Area%20Appraisal.pdf","https://www.redcar-cleveland.gov.uk/planning/historic-environment-and-heritage-management/historic-environment-and-heritage-asset",,," Best Map is shown on page 41 of the appraisal document. ",,,,44004813
6383,"Saltburn-by-the-Sea",,"https://www.redcar-cleveland.gov.uk/sites/default/files/2023-06/Saltburn%20Conservation%20Area%20Appraisal.pdf","https://www.redcar-cleveland.gov.uk/planning/historic-environment-and-heritage-management/historic-environment-and-heritage-asset",,," Best Map is shown on page 5 of the appraisal document. ",,,,44004809
6384,"Skelton",,"https://www.redcar-cleveland.gov.uk/sites/default/files/2022-08/Skelton%20Conservation%20Area%20Appraisal.pdf","https://www.redcar-cleveland.gov.uk/planning/historic-environment-and-heritage-management/historic-environment-and-heritage-asset",,," Best Map is shown on page 37 of the appraisal document. ",,,,44004810
6385,"Skinningrove",,"https://www.redcar-cleveland.gov.uk/sites/default/files/2022-08/Skinningrove%20Conservation%20Area%20Appraisal.pdf","https://www.redcar-cleveland.gov.uk/planning/historic-environment-and-heritage-management/historic-environment-and-heritage-asset",,," Best Map is shown on page 27 of the appraisal document. ",,,,44000230
New2725,"Staithes",,"https://www.redcar-cleveland.gov.uk/sites/default/files/2022-08/Staithes%20Conservation%20Area%20Appraisal.pdf","https://www.redcar-cleveland.gov.uk/planning/historic-environment-and-heritage-management/historic-environment-and-heritage-asset",,," Best Map is shown on page 29 of the appraisal document. ",,,,
6386,"Upleatham",,"https://www.redcar-cleveland.gov.uk/sites/default/files/2022-08/Upleatham%20Conservation%20Area%20Appraisal.pdf","https://www.redcar-cleveland.gov.uk/planning/historic-environment-and-heritage-management/historic-environment-and-heritage-asset",,," Best Map is shown on page 29 of the appraisal document. ",,,,44000228
6387,"Wilton",,"https://www.redcar-cleveland.gov.uk/sites/default/files/2022-08/Wilton%20Conservation%20Area%20Appraisal.pdf","https://www.redcar-cleveland.gov.uk/planning/historic-environment-and-heritage-management/historic-environment-and-heritage-asset",,," Best Map is shown on page 29 of the appraisal document. ",,,,44000229
6388,"Yearby",,"https://www.redcar-cleveland.gov.uk/sites/default/files/2022-08/Yearby%20Conservation%20Area%20Appraisal.pdf","https://www.redcar-cleveland.gov.uk/planning/historic-environment-and-heritage-management/historic-environment-and-heritage-asset",,," Best Map is shown on page 27 of the appraisal document. ",,,,44000233
