reference,name,designation-date,document-url,documentation-url,geometry,point,notes,entry_date,start_date,end_date,entity
6951,"Aldersmead Road, Beckenham",,"No Appraisal document","https://www.bromley.gov.uk/conservation/conservation-areas-2",,,"",,,,44002814
6952,"Alexandra Cottages (Parish Lane)",,"No Appraisal document","https://www.bromley.gov.uk/conservation/conservation-areas-2",,,"",,,,44007140
6953,"Barnmead Road, Beckenham",,"No Appraisal document","https://www.bromley.gov.uk/conservation/conservation-areas-2",,,"",,,,44002815
6957,"Beckenham Place Park",,"No Appraisal document","https://www.bromley.gov.uk/conservation/conservation-areas-2",,,"",,,,44009101
New1744,"Beckenham Town Centre",,"No Appraisal document","https://www.bromley.gov.uk/conservation/conservation-areas-2",,,"",,,,
6958,"Belvedere Road, Anerley",,"No Appraisal document","https://www.bromley.gov.uk/conservation/conservation-areas-2",,,"",,,,44002843
6960,"Bickley Park",,"No Appraisal document","https://www.bromley.gov.uk/conservation/conservation-areas-2",,,"",,,,44002817
6959,"Biggin Hill RAF Station",,"No Appraisal document","https://www.bromley.gov.uk/conservation/conservation-areas-2",,,"",,,,44002826
6962,"Bromley Common",,"No Appraisal document","https://www.bromley.gov.uk/conservation/conservation-areas-2",,,"",,,,44002823
6964,"Bromley Town Centre",,"https://cds.bromley.gov.uk/ieListDocuments.aspx?CId=121&MId=7095","https://www.bromley.gov.uk/conservation/conservation-areas-2",,,"",,,,44009025
6963,"Bromley, Hayes and Keston Commons",,"No Appraisal document","https://www.bromley.gov.uk/conservation/conservation-areas-2",,,"",,,,44007230
6965,"Broomhill, Orpington",,"No Appraisal document","https://www.bromley.gov.uk/conservation/conservation-areas-2",,,"",,,,44002832
6966,"Cator Road, Sydenham",,"No Appraisal document","https://www.bromley.gov.uk/conservation/conservation-areas-2",,,"",,,,44002840
6967,"Chancery Lane, Beckenham",,"No Appraisal document","https://www.bromley.gov.uk/conservation/conservation-areas-2",,,"",,,,44002818
6970,"Chelsfield",,"No Appraisal document","https://www.bromley.gov.uk/conservation/conservation-areas-2",,,"",,,,44002827
6968,"Chislehurst",,"No Appraisal document","https://www.bromley.gov.uk/conservation/conservation-areas-2",,,"",,,,44009023
6969,"Chislehurst Road, Petts Wood",,"https://cds.bromley.gov.uk/documents/g7098/Public%20minutes%20Wednesday%2024-Nov-2021%2019.00%20Executive.pdf?T=11","https://www.bromley.gov.uk/conservation/conservation-areas-2",,,"",,,,44002822
6971,"Copers Cope",,"No Appraisal document","https://www.bromley.gov.uk/conservation/conservation-areas-2",,,"",,,,44002846
6972,"Crystal Palace Park",,"No Appraisal document","https://www.bromley.gov.uk/conservation/conservation-areas-2",,,"",,,,44002842
6973,"Cudham Village",,"No Appraisal document","https://www.bromley.gov.uk/conservation/conservation-areas-2",,,"",,,,44009042
5272,"Downe",,"No Appraisal document","https://www.bromley.gov.uk/conservation/conservation-areas-2",,,"",,,,44002828
6974,"Downs Hill, Beckenham",,"No Appraisal document","https://www.bromley.gov.uk/conservation/conservation-areas-2",,,"",,,,44009096
6975,"Durham Avenue, Bromley",,"No Appraisal document","https://www.bromley.gov.uk/conservation/conservation-areas-2",,,"",,,,44002821
6976,"Elm Road, Beckenham",,"No Appraisal document","https://www.bromley.gov.uk/conservation/conservation-areas-2",,,"",,,,44002849
6977,"Farnborough Park",,"No Appraisal document","https://www.bromley.gov.uk/conservation/conservation-areas-2",,,"",,,,44002844
