reference,conservation-area,name,documentation-url,document-url,document-type,notes,entry_date,start_date,end_date,entity
D_1817_1,1817,"Alston","https://www.eden.gov.uk/planning-and-building/conservation/conservation-areas/list-of-conservation-areas/","https://www.eden.gov.uk/media/6424/alstonconservationareaappraisalmanagementplan_publication-version.pdf",area-appraisal,,,2023-03-14,,44002991
D_1818_1,1818,"Appleby","https://www.eden.gov.uk/planning-and-building/conservation/conservation-areas/list-of-conservation-areas/","https://www.eden.gov.uk/media/6197/applebycaamp.pdf",area-appraisal,,,2022-03-15,,44002986
D_1819_1,1819,"Church Brough",,"No Appraisal document",area-appraisal,,,1969-11-18,,44002987
D_1822_1,1822,"Dufton","https://www.eden.gov.uk/planning-and-building/conservation/conservation-areas/list-of-conservation-areas/","https://www.eden.gov.uk/media/5788/dufton_ca_character_appraisal_mgt_plan_accessible.pdf",area-appraisal,,,2005-06-27,,44003004
D_1823_1,1823,"Edenhall","https://www.eden.gov.uk/planning-and-building/conservation/conservation-areas/list-of-conservation-areas/","https://www.eden.gov.uk/media/5790/edenhall_ca_character_appraisal_mgt_plan.pdf",area-appraisal,,,2004-09-27,,44003003
D_1824_1,1824,"Gamblesby",,"No Appraisal document",area-appraisal,,,1994-12-01,,44002996
D_1825_1,1825,"Garrigill","https://www.eden.gov.uk/planning-and-building/conservation/conservation-areas/list-of-conservation-areas/","https://www.eden.gov.uk/media/5792/garrigill_ca_character_appraisal_mgt_plan_accessible.pdf",area-appraisal,,,2000-11-16,,44003000
D_1827_1,1827,"Great Salkeld","https://www.eden.gov.uk/planning-and-building/conservation/conservation-areas/list-of-conservation-areas/","https://www.eden.gov.uk/media/5794/great_salkeld_ca_character_appraisal_mgt_plan_accessible.pdf",area-appraisal,,,2008-04-17,,44003005
D_1828_1,1828,"Hunsonby",,"No Appraisal document",area-appraisal,,,1994-12-01,,44005077
D_1829_1,1829,"King's Meaburn",,"No Appraisal document",area-appraisal,,,1969-11-18,,44002988
D_1830_1,1830,"Kirkby Stephen",,"No Appraisal document",area-appraisal,,,1976-05-27,,44002992
D_1831_1,1831,"Kirkoswald","https://www.eden.gov.uk/planning-and-building/conservation/conservation-areas/list-of-conservation-areas/","https://www.eden.gov.uk/media/5791/ko_ca_character_appraisal_mgt_plan.pdf",area-appraisal,,,1999-12-16,,44002997
D_1835_1,1835,"Milburn",,"No Appraisal document",area-appraisal,,,1975-05-08,,44002990
D_1836_1,1836,"Penrith","https://www.eden.gov.uk/planning-and-building/conservation/conservation-areas/list-of-conservation-areas/","https://www.eden.gov.uk/media/2450/penrithcacharacterappraisal20104021.pdf",area-appraisal,,,2010-05-04,,44005078
D_1837_1,1837,"Penrith New Streets",,"No Appraisal document",area-appraisal,,,1992-08-20,,44002993
D_1839_1,1839,"Settle to Carlisle Railway",,"No Appraisal document",area-appraisal,,,1991-06-20,,44005079
D_1840_1,1840,"Skirwith","https://www.eden.gov.uk/planning-and-building/conservation/conservation-areas/list-of-conservation-areas/","https://www.eden.gov.uk/media/5789/skirwith_ca_character_appraisal_mgt_plan.pdf",area-appraisal,,,2020-11-16,,44003001
D_1841_1,1841,"Temple Sowerby","https://www.eden.gov.uk/planning-and-building/conservation/conservation-areas/list-of-conservation-areas/","https://www.eden.gov.uk/media/5787/temple_sowerby_ca_character_appraisal_mngt_plan.pdf",area-appraisal,,,2020-06-16,,44002999
