reference,name,designation-date,document-url,documentation-url,geometry,point,notes,entry_date,start_date,end_date,entity
9283,"Leire",,"No Appraisal document","https://www.harborough.gov.uk/directory/20/a_to_z/L",,,"",,2006-07-10,,44009363
9284,"Loddington",,"No Appraisal document","https://www.harborough.gov.uk/directory/20/a_to_z/L",,,"",,2006-07-10,,44009364
9285,"Lowesby",,"No Appraisal document","https://www.harborough.gov.uk/directory/20/a_to_z/L",,,"",,2006-07-10,,44009365
9286,"Lubenham",,"No Appraisal document","https://www.harborough.gov.uk/directory/20/a_to_z/L",,,"",,2006-07-10,,44009366
9287,"Lutterworth",,"No Appraisal document","https://www.harborough.gov.uk/directory/20/a_to_z/L",,,"",,2005-03-09,,44009367
180,"Market Harborough",,"No Appraisal document","https://www.harborough.gov.uk/directory/20/a_to_z/M",,,"",,2005-03-09,,44009663
9288,"Medbourne",,"No Appraisal document","https://www.harborough.gov.uk/directory/20/a_to_z/M",,,"",,2005-03-09,,44009368
9289,"Nevill Holt",,"No Appraisal document","https://www.harborough.gov.uk/directory/20/a_to_z/N",,,"",,2005-03-09,,44009369
9290,"North Kilworth",,"No Appraisal document","https://www.harborough.gov.uk/directory/20/a_to_z/N",,,"",,2005-05-18,,44009370
9291,"Owston",,"No Appraisal document","https://www.harborough.gov.uk/directory/20/a_to_z/O",,,"",,2006-07-10,,44009371
9292,"Peatling Parva",,"No Appraisal document","https://www.harborough.gov.uk/directory/20/a_to_z/P",,,"",,2007-07-16,,44009372
9293,"Rolleston",,"No Appraisal document","https://www.harborough.gov.uk/directory/20/a_to_z/R",,,"",,2007-07-16,,44009373
9294,"Saddington",,"No Appraisal document","https://www.harborough.gov.uk/directory/20/a_to_z/S",,,"",,2006-07-10,,44009374
9295,"Scraptoft",,"No Appraisal document","https://www.harborough.gov.uk/directory/20/a_to_z/S",,,"",,2007-07-16,,44009375
9296,"Shawell",,"No Appraisal document","https://www.harborough.gov.uk/directory/20/a_to_z/S",,,"",,2006-07-10,,44009376
9297,"Shearsby",,"https://www.harborough.gov.uk/downloads/file/8021/shearsby_conservation_area_appraisal_and_management_plan_2022","https://www.harborough.gov.uk/directory/20/a_to_z/S",,,"",,2006-07-10,,44009377
9298,"Skeffington",,"No Appraisal document","https://www.harborough.gov.uk/directory/20/a_to_z/S",,,"",,2006-07-10,,44009378
9299,"Slawston",,"No Appraisal document","https://www.harborough.gov.uk/directory/20/a_to_z/S",,,"",,2005-03-09,,44009379
9300,"Smeeton Westerby",,"No Appraisal document","https://www.harborough.gov.uk/directory/20/a_to_z/S",,,"",,2006-07-10,,44009380
9301,"Stoughton",,"No Appraisal document","https://www.harborough.gov.uk/directory/20/a_to_z/S",,,"",,2007-07-16,,44009381
9302,"Swinford",,"No Appraisal document","https://www.harborough.gov.uk/directory/20/a_to_z/S",,,"",,2006-07-10,,44009382
9303,"Theddingworth",,"No Appraisal document","https://www.harborough.gov.uk/directory/20/a_to_z/T",,,"",,2006-07-10,,44009383
9304,"Thurnby and Bushby",,"No Appraisal document","https://www.harborough.gov.uk/directory/20/a_to_z/T",,,"",,2007-07-16,,44009384
9305,"Tilton on the Hill",,"No Appraisal document","https://www.harborough.gov.uk/directory/20/a_to_z/T",,,"",,2006-07-10,,44009385
9306,"Tugby",,"No Appraisal document","https://www.harborough.gov.uk/directory/20/a_to_z/T",,,"",,2006-07-10,,44009386
9307,"Tur Langton",,"No Appraisal document","https://www.harborough.gov.uk/directory/20/a_to_z/T",,,"",,2006-07-10,,44009387
9308,"Ullesthorpe",,"No Appraisal document","https://www.harborough.gov.uk/directory/20/a_to_z/U",,,"",,2007-07-16,,44009388
9309,"Walton",,"No Appraisal document","https://www.harborough.gov.uk/directory/20/a_to_z/W",,,"",,2006-07-10,,44009389
9310,"Willoughby Waterleys",,"No Appraisal document","https://www.harborough.gov.uk/directory/20/a_to_z/W",,,"",,2006-07-10,,44009390
