reference,conservation-area,name,documentation-url,document-url,document-type,notes,entry_date,start_date,end_date,entity
D_DBC7391_1,DBC7391,"Amersham Old Town","https://www.buckinghamshire.gov.uk/planning-and-building-control/conservation-heritage-and-archaeology/heritage/conservation-areas-in-buckinghamshire/","https://www.buckinghamshire.gov.uk/documents/15788/Old_Town.pdf",area-appraisal,,,,,44009487
D_DBC7395_1,DBC7395,"Chalfont St Giles","https://www.buckinghamshire.gov.uk/planning-and-building-control/conservation-heritage-and-archaeology/heritage/conservation-areas-in-buckinghamshire/","https://buckinghamshire-gov-uk.s3.amazonaws.com/documents/Chalfont_St_Giles.pdf",area-appraisal,,,,,44009492
D_DBC7400_1,DBC7400,"Chenies and Latimer","https://www.buckinghamshire.gov.uk/planning-and-building-control/conservation-heritage-and-archaeology/heritage/conservation-areas-in-buckinghamshire/","https://buckinghamshire-gov-uk.s3.amazonaws.com/documents/Chenies___Latimer.pdf",area-appraisal,,,,,44009499
D_DBC7399_1,DBC7399,"Chesham","https://www.buckinghamshire.gov.uk/planning-and-building-control/conservation-heritage-and-archaeology/heritage/conservation-areas-in-buckinghamshire/","https://buckinghamshire-gov-uk.s3.amazonaws.com/documents/Chesham.pdf",area-appraisal,,,,,44009498
D_DBC7407_1,DBC7407,"Chesham Bois","https://www.buckinghamshire.gov.uk/planning-and-building-control/conservation-heritage-and-archaeology/heritage/conservation-areas-in-buckinghamshire/","https://buckinghamshire-gov-uk.s3.amazonaws.com/documents/Chesham_Bois.pdf",area-appraisal,,,,,44009500
D_DBC7408_1,DBC7408,"Cholesbury and Hawridge","https://www.buckinghamshire.gov.uk/planning-and-building-control/conservation-heritage-and-archaeology/heritage/conservation-areas-in-buckinghamshire/","https://buckinghamshire-gov-uk.s3.amazonaws.com/documents/Cholesbury___Hawridge.pdf",area-appraisal,,,,,44009501
D_DBC7409_1,DBC7409,"Coleshill","https://www.buckinghamshire.gov.uk/planning-and-building-control/conservation-heritage-and-archaeology/heritage/conservation-areas-in-buckinghamshire/","https://buckinghamshire-gov-uk.s3.amazonaws.com/documents/Coleshill_complete.pdf",area-appraisal,,,,,44009502
D_DBC7392_1,DBC7392,"Elm Close","https://www.buckinghamshire.gov.uk/planning-and-building-control/conservation-heritage-and-archaeology/heritage/conservation-areas-in-buckinghamshire/","https://www.buckinghamshire.gov.uk/documents/15687/Elm_Close.pdf",area-appraisal,,,,,44009488
D_DBC7397_1,DBC7397,"Gold Hill East","https://www.buckinghamshire.gov.uk/planning-and-building-control/conservation-heritage-and-archaeology/heritage/conservation-areas-in-buckinghamshire/","https://www.buckinghamshire.gov.uk/documents/15695/Gold_Hill_East.pdf",area-appraisal,,,,,44009495
D_DBC7410_1,DBC7410,"Great Missenden","https://www.buckinghamshire.gov.uk/planning-and-building-control/conservation-heritage-and-archaeology/heritage/conservation-areas-in-buckinghamshire/","https://buckinghamshire-gov-uk.s3.amazonaws.com/documents/Great_Missenden.pdf",area-appraisal,,,,,44009503
D_DBC7411_1,DBC7411,"Jordans","https://www.buckinghamshire.gov.uk/planning-and-building-control/conservation-heritage-and-archaeology/heritage/conservation-areas-in-buckinghamshire/","https://buckinghamshire-gov-uk.s3.amazonaws.com/documents/Jordans.pdf",area-appraisal,,,,,44009504
D_DBC7412_1,DBC7412,"Little Missenden","https://www.buckinghamshire.gov.uk/planning-and-building-control/conservation-heritage-and-archaeology/heritage/conservation-areas-in-buckinghamshire/","https://buckinghamshire-gov-uk.s3.amazonaws.com/documents/Little_Missenden.pdf",area-appraisal,,,,,44009505
D_DBC7398_1,DBC7398,"North Park and Kingsway","https://www.buckinghamshire.gov.uk/planning-and-building-control/conservation-heritage-and-archaeology/heritage/conservation-areas-in-buckinghamshire/","https://buckinghamshire-gov-uk.s3.amazonaws.com/documents/North_Park_and_part_of_Kingsway.pdf",area-appraisal,,,,,44009496
D_DBC7413_1,DBC7413,"Penn and Tylers Green","https://www.buckinghamshire.gov.uk/planning-and-building-control/conservation-heritage-and-archaeology/heritage/conservation-areas-in-buckinghamshire/","https://www.buckinghamshire.gov.uk/documents/15795/Penn___Tylers_Green.pdf",area-appraisal,,,,,44009506
D_DBC7414_1,DBC7414,"Penn Street","https://www.buckinghamshire.gov.uk/planning-and-building-control/conservation-heritage-and-archaeology/heritage/conservation-areas-in-buckinghamshire/","https://buckinghamshire-gov-uk.s3.amazonaws.com/documents/Penn_Street.pdf",area-appraisal,,,,,44009507
D_DBC7394_1,DBC7394,"Shardeloes Parkland","https://www.buckinghamshire.gov.uk/planning-and-building-control/conservation-heritage-and-archaeology/heritage/conservation-areas-in-buckinghamshire/","https://buckinghamshire-gov-uk.s3.amazonaws.com/documents/Shardeloes_Parkland.pdf",area-appraisal,,,,,44009491
D_DBC7396_1,DBC7396,"The Firs Estate","https://www.buckinghamshire.gov.uk/planning-and-building-control/conservation-heritage-and-archaeology/heritage/conservation-areas-in-buckinghamshire/","https://www.buckinghamshire.gov.uk/documents/15833/The_Firs_Estate.pdf",area-appraisal,,,,,44009493
D_DBC7415_1,DBC7415,"The Lee","https://www.buckinghamshire.gov.uk/planning-and-building-control/conservation-heritage-and-archaeology/heritage/conservation-areas-in-buckinghamshire/","https://www.buckinghamshire.gov.uk/documents/15834/The_Lee.pdf",area-appraisal,,,,,44009508
D_DBC7393_1,DBC7393,"Weller Estate","https://www.buckinghamshire.gov.uk/planning-and-building-control/conservation-heritage-and-archaeology/heritage/conservation-areas-in-buckinghamshire/","https://buckinghamshire-gov-uk.s3.amazonaws.com/documents/Weller_Estate.pdf",area-appraisal,,,,,44009489
