reference,name,designation-date,document-url,documentation-url,geometry,point,notes,entry_date,start_date,end_date,entity
566,"Reigate, Chart Lane",,"https://www.reigate-banstead.gov.uk/download/downloads/id/2278/chart_lane_conservation_area_character_appraisal_-_draft.pdf","https://www.reigate-banstead.gov.uk/downloads/download/165/draft_conservation_area_character_appraisals",,," Best Map is shown on page 2 of the appraisal document. ",,,,44004248
New2730,"Horley, Church Road",,"https://www.reigate-banstead.gov.uk/download/downloads/id/2285/horley_conservation_area_character_appraisal_-_draft.pdf","https://www.reigate-banstead.gov.uk/downloads/download/165/draft_conservation_area_character_appraisals",,," Best Map is shown on page 2 of the appraisal document. ",,,,
570,"Salfords, Cross Oak Lane",,"https://www.reigate-banstead.gov.uk/download/downloads/id/2283/crossoak_conservation_area_character_appraisal_-_draft.pdf","https://www.reigate-banstead.gov.uk/downloads/download/165/draft_conservation_area_character_appraisals",,,"",,,,44004242
9186,"Chipstead, Elmore Road",,"https://www.reigate-banstead.gov.uk/download/downloads/id/2279/chipstead_elmore_road_conservation_area_character_appraisal_-_draft_part_1.pdf","https://www.reigate-banstead.gov.uk/downloads/download/165/draft_conservation_area_character_appraisals",,," Extra documents are available. ",,,,44004238
569,"Reigate, Flanchford Road and Colley Lane",,"https://www.reigate-banstead.gov.uk/download/downloads/id/2284/flanchford_road_and_colley_lane_conservation_area_character_appraisal_-_draft.pdf","https://www.reigate-banstead.gov.uk/download/downloads/id/2284/flanchford_road_and_colley_lane_conservation_area_character_appraisal_-_draft.pdf",,," Best Map is shown on page 2 of the appraisal document. ",,,,44004247
557,"Chipstead, High Road",,"https://www.reigate-banstead.gov.uk/download/downloads/id/2281/chipstead_high_road_conservation_area_character_appraisal_-_draft_part_1.pdf","https://www.reigate-banstead.gov.uk/downloads/download/165/draft_conservation_area_character_appraisals",,," Extra documents are available. ",,,,44004239
9187,"Kingswood",,"https://www.reigate-banstead.gov.uk/download/downloads/id/2286/kingswood_conservation_area_character_appraisal_-_draft.pdf","https://www.reigate-banstead.gov.uk/downloads/download/165/draft_conservation_area_character_appraisals",,," Best Map is shown on page 2 of the appraisal document. ",,,,44004235
9890,"Redhill, Linkfield Street",,"https://www.reigate-banstead.gov.uk/download/downloads/id/2287/linkfield_street_conservation_area_character_appraisal_-_draft_2015.pdf","https://www.reigate-banstead.gov.uk/downloads/download/165/draft_conservation_area_character_appraisals",,," Best Map is shown on page 2 of the appraisal document. ",,,,44004244
571,"Horley, Massetts Road",,"https://www.reigate-banstead.gov.uk/download/downloads/id/2288/massetts_road_conservation_area_character_appraisal_-_draft.pdf","https://www.reigate-banstead.gov.uk/downloads/download/165/draft_conservation_area_character_appraisals",,," Best Map is shown on page 7 of the appraisal document. ",,,,44001992
561,"Merstham Village",,"https://www.reigate-banstead.gov.uk/download/downloads/id/2289/merstham_conservation_area_character_appraisal_-_draft_part_1.pdf","https://www.reigate-banstead.gov.uk/downloads/download/165/draft_conservation_area_character_appraisals",,," Extra documents are available.  Best Map is shown on page 2 of the appraisal document. ",,,,44004240
