reference,name,designation-date,document-url,documentation-url,geometry,point,notes,entry_date,start_date,end_date,entity
8690,"Abbots Ripton",,"https://www.huntingdonshire.gov.uk/media/2316/abbots-ripton-conservation-area-character-statement-adopted-march-1996.pdf","https://www.huntingdonshire.gov.uk/planning/conservation-areas/conservation-area-documents/",,,"Character Statement Best Map is shown on page 19 of the appraisal document. ",,1996-03-01,,44004580
8691,"Abbotsley",,"No Appraisal document","https://www.huntingdonshire.gov.uk/planning/conservation-areas/",,,"No easy map",,,,44004540
8692,"Alconbury",,"https://www.huntingdonshire.gov.uk/media/2317/alconbury-conservation-area-character-statement-adopted-july-1995.pdf","https://www.huntingdonshire.gov.uk/planning/conservation-areas/conservation-area-documents/",,,"Character Statement Best Map is shown on page 16 of the appraisal document. ",,1995-07-01,,44004586
8693,"Alconbury Weston",,"No Appraisal document","https://www.huntingdonshire.gov.uk/planning/conservation-areas/",,,"No easy map",,,,44004579
CA30,"Alwalton",,"https://www.huntingdonshire.gov.uk/media/2318/alwalton-conservation-area-character-statement-adopted-sep-1996.pdf","https://www.huntingdonshire.gov.uk/planning/conservation-areas/conservation-area-documents/",,,"Character Statement Best Map is shown on page 18 of the appraisal document. ",,1996-09-01,,44004541
8695,"Bluntisham",,"https://www.huntingdonshire.gov.uk/media/2319/bluntisham-conservation-area-character-statement-adopted-march-1999.pdf","https://www.huntingdonshire.gov.uk/planning/conservation-areas/conservation-area-documents/",,,"Character Statement Best Map is shown on page 15 of the appraisal document. ",,1999-03-01,,44004542
8696,"Brampton",,"No Appraisal document","https://www.huntingdonshire.gov.uk/planning/conservation-areas/",,,"No easy map",,,,44004543
8697,"Broughton",,"https://www.huntingdonshire.gov.uk/media/2320/broughton-ca-character-assessment-adopted-sept-2006.pdf","https://www.huntingdonshire.gov.uk/planning/conservation-areas/conservation-area-documents/",,,"Character Statement Best Map is shown on page 12 of the appraisal document. ",,2006-09-28,,44004544
8698,"Buckden",,"https://www.huntingdonshire.gov.uk/media/2321/buckden-conservation-area-character-statement-adopted-feb-1995.pdf","https://www.huntingdonshire.gov.uk/planning/conservation-areas/conservation-area-documents/",,,"Character Statement Best Map is shown on page 16 of the appraisal document. ",,1974-11-25,,44004545
8699,"Bythorn",,"No Appraisal document","https://www.huntingdonshire.gov.uk/planning/conservation-areas/",,,"No easy map",,,,44004546
8700,"Catworth",,"No Appraisal document","https://www.huntingdonshire.gov.uk/planning/conservation-areas/",,,"No easy map",,,,44004547
8701,"Covington",,"No Appraisal document","https://www.huntingdonshire.gov.uk/planning/conservation-areas/",,,"No easy map",,,,44004548
8702,"Diddington",,"No Appraisal document","https://www.huntingdonshire.gov.uk/planning/conservation-areas/",,,"No easy map",,,,44004549
8703,"Earith",,"https://www.huntingdonshire.gov.uk/media/2322/earith-ca-character-assessment-adopted-june-2008.pdf","https://www.huntingdonshire.gov.uk/planning/conservation-areas/conservation-area-documents/",,,"Character Statement Best Map is shown on page 11 of the appraisal document. ",,2008-06-12,,44004598
8704,"Easton",,"No Appraisal document","https://www.huntingdonshire.gov.uk/planning/conservation-areas/",,,"No easy map",,,,44004550
8705,"Ellington",,"No Appraisal document","https://www.huntingdonshire.gov.uk/planning/conservation-areas/",,,"No easy map",,,,44004581
8706,"Elton",,"No Appraisal document","https://www.huntingdonshire.gov.uk/planning/conservation-areas/",,,"No easy map",,,,44004591
8707,"Fenstanton",,"https://www.huntingdonshire.gov.uk/media/2323/fenstanton-conservation-area-character-statement-adopted-jan-1996.pdf","https://www.huntingdonshire.gov.uk/planning/conservation-areas/conservation-area-documents/",,,"Character Statement Best Map is shown on page 16 of the appraisal document. ",,1996-01-01,,44004551
8708,"Glatton",,"No Appraisal document","https://www.huntingdonshire.gov.uk/planning/conservation-areas/",,,"No easy map",,,,44004552
8709,"Godmanchester (Post Street)",,"https://www.huntingdonshire.gov.uk/media/2325/godmanchester-post-street-character-statement-adopted-oct-2002.pdf","https://www.huntingdonshire.gov.uk/planning/conservation-areas/conservation-area-documents/",,,"Character Statement Best Map is shown on page 7 of the appraisal document. ",,2002-10-01,,44004592
