reference,name,designation-date,document-url,documentation-url,geometry,point,notes,entry_date,start_date,end_date,entity
3245,"Ablington",,"No Appraisal document","https://www.cotswold.gov.uk/planning-and-building/historic-buildings-and-conservation-areas/conservation-area-maps/",,,"",,,,44003144
3321,"Adlestrop",,"No Appraisal document","https://www.cotswold.gov.uk/planning-and-building/historic-buildings-and-conservation-areas/conservation-area-maps/",,,"",,,,44003145
573,"Aldsworth",,"No Appraisal document","https://www.cotswold.gov.uk/planning-and-building/historic-buildings-and-conservation-areas/conservation-area-maps/",,,"",,,,44003143
3247,"Ampney Crucis",,"No Appraisal document","https://www.cotswold.gov.uk/planning-and-building/historic-buildings-and-conservation-areas/conservation-area-maps/",,,"",,,,44003146
3248,"Ampney St Mary",,"No Appraisal document","https://www.cotswold.gov.uk/planning-and-building/historic-buildings-and-conservation-areas/conservation-area-maps/",,,"",,,,44003147
3249,"Ampney St Peter",,"No Appraisal document","https://www.cotswold.gov.uk/planning-and-building/historic-buildings-and-conservation-areas/conservation-area-maps/",,,"",,,,44003148
3250,"Ashley",,"No Appraisal document","https://www.cotswold.gov.uk/planning-and-building/historic-buildings-and-conservation-areas/conservation-area-maps/",,,"",,,,44003149
3251,"Aston Magna",,"No Appraisal document","https://www.cotswold.gov.uk/planning-and-building/historic-buildings-and-conservation-areas/conservation-area-maps/",,,"",,,,44003150
3252,"Aston Subedge",,"No Appraisal document","https://www.cotswold.gov.uk/planning-and-building/historic-buildings-and-conservation-areas/conservation-area-maps/",,,"",,,,44003151
3253,"Avening",,"https://www.cotswold.gov.uk/media/um1dhd0n/avening-conservation-area-statement.pdf","https://www.cotswold.gov.uk/planning-and-building/historic-buildings-and-conservation-areas/conservation-area-maps/",,," Extra documents are available. ",,1998-05-28,,44003152
3254,"Bagendon",,"No Appraisal document","https://www.cotswold.gov.uk/planning-and-building/historic-buildings-and-conservation-areas/conservation-area-maps/",,,"",,,,44003153
3256,"Barnsley",,"No Appraisal document","https://www.cotswold.gov.uk/planning-and-building/historic-buildings-and-conservation-areas/conservation-area-maps/",,,"",,,,44003154
3257,"Batsford",,"No Appraisal document","https://www.cotswold.gov.uk/planning-and-building/historic-buildings-and-conservation-areas/conservation-area-maps/",,,"",,,,44003155
3258,"Baunton",,"No Appraisal document","https://www.cotswold.gov.uk/planning-and-building/historic-buildings-and-conservation-areas/conservation-area-maps/",,,"",,,,44003156
