reference,conservation-area,name,documentation-url,document-url,document-type,notes,entry_date,start_date,end_date,entity
D_3452_1,3452,"Ashlockton","https://www.rushcliffe.gov.uk/planning-growth/conservation/conservation-areas/conservation-areas-in-rushcliffe/aslockton/","https://www.rushcliffe.gov.uk/media/03ep4tzv/aslockton_appraisal_and_management_plan.pdf",area-appraisal,,,,,44004673
D_3452_2,3452,"Ashlockton","https://www.rushcliffe.gov.uk/planning-growth/conservation/conservation-areas/conservation-areas-in-rushcliffe/aslockton/",https://www.rushcliffe.gov.uk/media/mj0cctcm/aslockton-conservation-area-boundary.pdf,area-map,,,,,44004673
D_3453_1,3453,"Bingham","https://www.rushcliffe.gov.uk/planning-growth/conservation/conservation-areas/conservation-areas-in-rushcliffe/bingham/","https://www.rushcliffe.gov.uk/media/5mzgqchd/bingham-conservation-area-appraisal-final-document.pdf",area-appraisal,,,,,44004671
D_3453_2,3453,"Bingham","https://www.rushcliffe.gov.uk/planning-growth/conservation/conservation-areas/conservation-areas-in-rushcliffe/bingham/",https://www.rushcliffe.gov.uk/media/kfafjufk/conservation-area-boundary-bingham.pdf,area-map,,,,,44004671
D_3454_1,3454,"Bradmore","https://www.rushcliffe.gov.uk/planning-growth/conservation/conservation-areas/conservation-areas-in-rushcliffe/bradmore/","https://www.rushcliffe.gov.uk/media/124bdaaf/bradmore_appraisal_and_management_plan.pdf",area-appraisal,,,,,44004659
D_3454_2,3454,"Bradmore","https://www.rushcliffe.gov.uk/planning-growth/conservation/conservation-areas/conservation-areas-in-rushcliffe/bradmore/",https://www.rushcliffe.gov.uk/media/cdahpy13/bradmore-conservation-area-boundary.pdf,area-map,,,,,44004659
D_3451_1,3451,"Bunny","https://www.rushcliffe.gov.uk/planning-growth/conservation/conservation-areas/conservation-areas-in-rushcliffe/bunny/","https://www.rushcliffe.gov.uk/media/30ofhu30/bunny_appraisal_and_management_plan.pdf",area-appraisal,,,,,44004658
D_3451_2,3451,"Bunny","https://www.rushcliffe.gov.uk/planning-growth/conservation/conservation-areas/conservation-areas-in-rushcliffe/bunny/",https://www.rushcliffe.gov.uk/media/pgcdez5c/bunny-conservation-area-boundary.pdf,area-map,,,,,44004658
D_3455_1,3455,"Car Colston","https://www.rushcliffe.gov.uk/planning-growth/conservation/conservation-areas/conservation-areas-in-rushcliffe/car-colston/","https://www.rushcliffe.gov.uk/media/cz3p1fzh/car_colston_appraisal_and_management_plan.pdf",area-appraisal,,,,,44004676
D_3455_2,3455,"Car Colston","https://www.rushcliffe.gov.uk/planning-growth/conservation/conservation-areas/conservation-areas-in-rushcliffe/car-colston/",https://www.rushcliffe.gov.uk/media/21tbzvwx/car-colston-conservation-area-boundary.pdf,area-map,,,,,44004676
D_3456_1,3456,"Colston Bassett","https://www.rushcliffe.gov.uk/planning-growth/conservation/conservation-areas/conservation-areas-in-rushcliffe/colston-bassett/","https://www.rushcliffe.gov.uk/media/cz0hzb04/colston_bassett_conservation_area_appraisal_and_management_plan.pdf",area-appraisal,,,,,44004666
D_3456_2,3456,"Colston Bassett","https://www.rushcliffe.gov.uk/planning-growth/conservation/conservation-areas/conservation-areas-in-rushcliffe/colston-bassett/",https://www.rushcliffe.gov.uk/media/tbpgnlaq/colston-bassett-conservation-area-boundary.pdf,area-map,,,,,44004666
