reference,name,designation-date,document-url,documentation-url,geometry,point,notes,entry_date,start_date,end_date,entity
5317,"Ainsworth Village",,"https://www.bury.gov.uk/asset-library/ainsworth-village-conservation-area-management-plan.pdf","https://www.bury.gov.uk/planning-building-control/heritage-and-conservation/conservation-areas",,,"",,,,44002697
5318,"All Saints, Whitefield",,"https://www.bury.gov.uk/asset-library/allsaints-conservation-area-management-plan.pdf","https://www.bury.gov.uk/planning-building-control/heritage-and-conservation/conservation-areas",,,"",,,,44002703
5325,"Brooksbottoms and Rowlands",,"https://www.bury.gov.uk/asset-library/brooksbottom-conservation-area-appraisal-report-2010.pdf","https://www.bury.gov.uk/planning-building-control/heritage-and-conservation/conservation-areas",,,"",,,,44002699
New411,"Bury New Road",,"No Appraisal document","https://www.bury.gov.uk/planning-building-control/heritage-and-conservation/conservation-areas",,,"",,,,
5319,"Bury Town Centre",,"https://www.bury.gov.uk/asset-library/bury-conservation-area-appraisal.pdf","https://www.bury.gov.uk/planning-building-control/heritage-and-conservation/conservation-areas",,,"",,,,44002695
5320,"Holcombe",,"https://www.bury.gov.uk/asset-library/holcombe-conservation-area-appraisal-report-2010.pdf","https://www.bury.gov.uk/planning-building-control/heritage-and-conservation/conservation-areas",,,"",,,,44006212
5321,"Mount Pleasant",,"https://www.bury.gov.uk/asset-library/mount-pleasant-conservation-area-appraisal.pdf","https://www.bury.gov.uk/planning-building-control/heritage-and-conservation/conservation-areas",,,"",,,,44002701
5322,"Poppythorn",,"https://www.bury.gov.uk/asset-library/poppythorn-conservation-area-management-plan.pdf","https://www.bury.gov.uk/planning-building-control/heritage-and-conservation/conservation-areas",,,"",,,,44002702
5323,"Pot Green",,"No Appraisal document","https://www.bury.gov.uk/planning-building-control/heritage-and-conservation/conservation-areas",,,"",,,,44002698
5324,"Ramsbottom",,"https://www.bury.gov.uk/asset-library/ramsbottom-conservation-area-management-plan.pdf","https://www.bury.gov.uk/planning-building-control/heritage-and-conservation/conservation-areas",,,"",,,,44002704
5326,"St Mary's",,"https://www.bury.gov.uk/asset-library/stmarys-conservation-area-introduction.pdf","https://www.bury.gov.uk/planning-building-control/heritage-and-conservation/conservation-areas",,,"",,,,44002705
5327,"Summerseat",,"https://www.bury.gov.uk/asset-library/summerseat-conservation-area-appraisal.pdf","https://www.bury.gov.uk/planning-building-control/heritage-and-conservation/conservation-areas",,,"",,,,44002696
New420,"Tanners",,"No Appraisal document","https://www.bury.gov.uk/planning-building-control/heritage-and-conservation/conservation-areas",,,"",,,,
5328,"Walmersley",,"No Appraisal document","https://www.bury.gov.uk/planning-building-control/heritage-and-conservation/conservation-areas",,,"",,,,44002700
