reference,conservation-area,name,documentation-url,document-url,document-type,notes,entry_date,start_date,end_date,entity
D_10107_1,10107,"Foxhall","https://www.blackpool.gov.uk/Residents/Planning-environment-and-community/Planning/Conservation/Conservation-areas-listed-buildings-and-trees-conservation.aspx","https://www.blackpool.gov.uk/Residents/Planning-environment-and-community/Planning/Conservation/Foxhall-conservation-area/Foxhall-conservation-area-appraisal.aspx",area-appraisal,,,2015-02-09,,44005660
D_10107_2,10107,"Foxhall","https://www.blackpool.gov.uk/Residents/Planning-environment-and-community/Planning/Conservation/Conservation-areas-listed-buildings-and-trees-conservation.aspx",https://www.blackpool.gov.uk/Residents/Libraries-arts-and-heritage/Documents/Foxhall-Conservation-Area-A4P-140115.pdf,area-map,,,2015-02-09,,44005660
D_8487_1,8487,"Stanley Park","https://www.blackpool.gov.uk/Residents/Planning-environment-and-community/Planning/Conservation/Conservation-areas-listed-buildings-and-trees-conservation.aspx","https://www.blackpool.gov.uk/Residents/Planning-environment-and-community/Planning/Conservation/Stanley-Park-conservation-area/Stanley-Park-conservation-area-appraisal.aspx",area-appraisal,,,,,44005663
D_8487_2,8487,"Stanley Park","https://www.blackpool.gov.uk/Residents/Planning-environment-and-community/Planning/Conservation/Conservation-areas-listed-buildings-and-trees-conservation.aspx",https://www.blackpool.gov.uk/Residents/Planning-environment-and-community/Planning/Conservation/Stanley-Park-conservation-area/Stanley-Park-conservation-area.aspx,area-map,,,,,44005663
D_10106_1,10106,"Raikes Hall","https://www.blackpool.gov.uk/Residents/Planning-environment-and-community/Planning/Conservation/Conservation-areas-listed-buildings-and-trees-conservation.aspx","https://www.blackpool.gov.uk/Residents/Planning-environment-and-community/Planning/Conservation/Raikes-Hall-conservation-area/Raikes-hall-conservation-area-appraisal.aspx",area-appraisal,,,,,44005661
D_10106_2,10106,"Raikes Hall","https://www.blackpool.gov.uk/Residents/Planning-environment-and-community/Planning/Conservation/Conservation-areas-listed-buildings-and-trees-conservation.aspx",https://www.blackpool.gov.uk/Residents/Libraries-arts-and-heritage/Documents/Raikes-Conservation-Area-A4L-210514.pdf,area-map,,,,,44005661
D_8488_1,8488,"Town Centre","https://www.blackpool.gov.uk/Residents/Planning-environment-and-community/Planning/Conservation/Conservation-areas-listed-buildings-and-trees-conservation.aspx","https://www.blackpool.gov.uk/Residents/Planning-environment-and-community/Planning/Conservation/Extended-town-centre-conservation-area/Extended-town-centre-conservation-area-appraisal.aspx",area-appraisal,,,2015-02-09,,44005662
D_8488_2,8488,"Town Centre","https://www.blackpool.gov.uk/Residents/Planning-environment-and-community/Planning/Conservation/Conservation-areas-listed-buildings-and-trees-conservation.aspx",https://www.blackpool.gov.uk/Images/Planning-environment-and-community/Planning/Extended-Town-Centre-Conservation-Area-Map-PNG-936KB.png,area-map,,,2015-02-09,,44005662
D_New206_1,New206,"Marton Moss","https://www.blackpool.gov.uk/Residents/Planning-environment-and-community/Planning/Conservation/Conservation-areas-listed-buildings-and-trees-conservation.aspx","https://www.blackpool.gov.uk/Residents/Planning-environment-and-community/Planning/Conservation/Marton-Moss-conservation-area/Marton-Moss-conservation-area-appraisal.aspx",area-appraisal,,,,,
D_New206_2,New206,"Marton Moss","https://www.blackpool.gov.uk/Residents/Planning-environment-and-community/Planning/Conservation/Conservation-areas-listed-buildings-and-trees-conservation.aspx",https://www.blackpool.gov.uk/Residents/Planning-environment-and-community/Documents/Marton-Moss-Conservation-Area-231118.pdf,area-map,,,,,
D_New207_1,New207,"North Promenade","https://www.blackpool.gov.uk/Residents/Planning-environment-and-community/Planning/Conservation/Conservation-areas-listed-buildings-and-trees-conservation.aspx","https://www.blackpool.gov.uk/Residents/Planning-environment-and-community/Planning/Conservation/North-Promenade-conservation-area/North-Promenade-conservation-area-appraisal.aspx",area-appraisal,,,,,
D_New207_2,New207,"North Promenade","https://www.blackpool.gov.uk/Residents/Planning-environment-and-community/Planning/Conservation/Conservation-areas-listed-buildings-and-trees-conservation.aspx",https://www.blackpool.gov.uk/Residents/Planning-environment-and-community/Documents/North-Promenade-Conservation-Area-231118.pdf,area-map,,,,,
D_New208_1,New208,"Layton","https://www.blackpool.gov.uk/Residents/Planning-environment-and-community/Planning/Conservation/Conservation-areas-listed-buildings-and-trees-conservation.aspx","https://www.blackpool.gov.uk/Residents/Planning-environment-and-community/Planning/Conservation/Layton-conservation-area/Layton-conservation-area-appraisal.aspx",area-appraisal,,,,,
D_New208_2,New208,"Layton","https://www.blackpool.gov.uk/Residents/Planning-environment-and-community/Planning/Conservation/Conservation-areas-listed-buildings-and-trees-conservation.aspx",https://www.blackpool.gov.uk/Residents/Planning-environment-and-community/Planning/Conservation/Layton-conservation-area/Layton-conservation-area.aspx,area-map,,,,,
