reference,conservation-area,name,documentation-url,document-url,document-type,notes,entry_date,start_date,end_date,entity
D_4563_1,4563,"Aswarby","https://www.n-kesteven.gov.uk/planning-building/planning/conservation-heritage/conservation-area-reviews","No Appraisal document",area-appraisal,,,,,44001502
D_4563_2,4563,"Aswarby","https://www.n-kesteven.gov.uk/planning-building/planning/conservation-heritage/conservation-area-reviews",https://www.n-kesteven.gov.uk/sites/default/files/2023-01/aswarby.pdf,area-map,,,,,44001502
D_4564_1,4564,"Bassingham","https://www.n-kesteven.gov.uk/planning-building/planning/conservation-heritage/conservation-area-reviews","https://www.n-kesteven.gov.uk/sites/default/files/2023-01/bassingham_cons_area_management_plan_adopted_version.pdf",area-appraisal,,,2016-01-01,,44006623
D_4564_2,4564,"Bassingham","https://www.n-kesteven.gov.uk/planning-building/planning/conservation-heritage/conservation-area-reviews",https://www.n-kesteven.gov.uk/sites/default/files/2023-01/bassingham_proposed_boundary.pdf,area-map,,,2016-01-01,,44006623
D_New2320_1,New2320,"Beckingham","https://www.n-kesteven.gov.uk/planning-building/planning/conservation-heritage/conservation-area-reviews","https://www.n-kesteven.gov.uk/sites/default/files/2023-01/beckingham_conservation_area_appraisal_-_adopted_version.pdf",area-appraisal,,,2019-10-01,,
D_4566_1,4566,"Billinghay","https://www.n-kesteven.gov.uk/planning-building/planning/conservation-heritage/conservation-area-reviews","https://www.n-kesteven.gov.uk/sites/default/files/2023-01/billinghay_adopted_conservation_area_review.pdf",area-appraisal,,,2008-01-01,,44001505
D_4566_2,4566,"Billinghay","https://www.n-kesteven.gov.uk/planning-building/planning/conservation-heritage/conservation-area-reviews",https://www.n-kesteven.gov.uk/sites/default/files/2023-01/billinghay_map.pdf,area-map,,,2008-01-01,,44001505
D_4567_1,4567,"Blankney","https://www.n-kesteven.gov.uk/planning-building/planning/conservation-heritage/conservation-area-reviews","No Appraisal document",area-appraisal,,,,,44001490
D_4567_2,4567,"Blankney","https://www.n-kesteven.gov.uk/planning-building/planning/conservation-heritage/conservation-area-reviews",https://www.n-kesteven.gov.uk/sites/default/files/2023-01/blankney.pdf,area-map,,,,,44001490
D_4568_1,4568,"Bloxholm","https://www.n-kesteven.gov.uk/planning-building/planning/conservation-heritage/conservation-area-reviews","No Appraisal document",area-appraisal,,,,,44001503
D_4568_2,4568,"Bloxholm","https://www.n-kesteven.gov.uk/planning-building/planning/conservation-heritage/conservation-area-reviews",https://www.n-kesteven.gov.uk/sites/default/files/2023-01/bloxholm.pdf,area-map,,,,,44001503
D_4569_1,4569,"Boothby Graffoe","https://www.n-kesteven.gov.uk/planning-building/planning/conservation-heritage/conservation-area-reviews","No Appraisal document",area-appraisal,,,,,44001491
D_4569_2,4569,"Boothby Graffoe","https://www.n-kesteven.gov.uk/planning-building/planning/conservation-heritage/conservation-area-reviews",https://www.n-kesteven.gov.uk/sites/default/files/2023-01/boothby-graffoe.pdf,area-map,,,,,44001491
D_4570_1,4570,"Branston","https://www.n-kesteven.gov.uk/planning-building/planning/conservation-heritage/conservation-area-reviews","https://www.n-kesteven.gov.uk/sites/default/files/2023-01/branston_conservation_area_appraisal.pdf",area-appraisal,,,2018-03-01,,44004684
D_4570_2,4570,"Branston","https://www.n-kesteven.gov.uk/planning-building/planning/conservation-heritage/conservation-area-reviews",https://www.n-kesteven.gov.uk/sites/default/files/2023-01/branston_1.pdf,area-map,,,2018-03-01,,44004684
D_4571_1,4571,"Brant Broughton","https://www.n-kesteven.gov.uk/planning-building/planning/conservation-heritage/conservation-area-reviews","No Appraisal document",area-appraisal,,,,,44001507
D_4571_2,4571,"Brant Broughton","https://www.n-kesteven.gov.uk/planning-building/planning/conservation-heritage/conservation-area-reviews",https://www.n-kesteven.gov.uk/sites/default/files/2023-01/brant-broughton-.pdf,area-map,,,,,44001507
D_4572_1,4572,"Coleby","https://www.n-kesteven.gov.uk/planning-building/planning/conservation-heritage/conservation-area-reviews","https://www.n-kesteven.gov.uk/sites/default/files/2023-01/coleby_conservation_area_appraisal.pdf",area-appraisal,,,2017-09-01,,44001492
D_4572_2,4572,"Coleby","https://www.n-kesteven.gov.uk/planning-building/planning/conservation-heritage/conservation-area-reviews",https://www.n-kesteven.gov.uk/sites/default/files/2023-01/coleby.pdf,area-map,,,2017-09-01,,44001492
D_4573_1,4573,"Doddington","https://www.n-kesteven.gov.uk/planning-building/planning/conservation-heritage/conservation-area-reviews","No Appraisal document",area-appraisal,,,,,44001493
D_4573_2,4573,"Doddington","https://www.n-kesteven.gov.uk/planning-building/planning/conservation-heritage/conservation-area-reviews",https://www.n-kesteven.gov.uk/sites/default/files/2023-01/doddington.pdf,area-map,,,,,44001493
D_4574_1,4574,"Dunston","https://www.n-kesteven.gov.uk/planning-building/planning/conservation-heritage/conservation-area-reviews","No Appraisal document",area-appraisal,,,,,44001494
D_4574_2,4574,"Dunston","https://www.n-kesteven.gov.uk/planning-building/planning/conservation-heritage/conservation-area-reviews",https://www.n-kesteven.gov.uk/sites/default/files/2023-01/dunston.pdf,area-map,,,,,44001494
D_4575_1,4575,"Harmston","https://www.n-kesteven.gov.uk/planning-building/planning/conservation-heritage/conservation-area-reviews","https://www.n-kesteven.gov.uk/sites/default/files/2023-01/harmston_adopted_conservation_area_review.pdf",area-appraisal,,,2008-01-01,,44004682
D_4575_2,4575,"Harmston","https://www.n-kesteven.gov.uk/planning-building/planning/conservation-heritage/conservation-area-reviews",https://www.n-kesteven.gov.uk/sites/default/files/2023-01/harmston_conservation_area_map.pdf,area-map,,,2008-01-01,,44004682
D_4577_1,4577,"Heckington Station","https://www.n-kesteven.gov.uk/planning-building/planning/conservation-heritage/conservation-area-reviews","https://www.n-kesteven.gov.uk/sites/default/files/2023-01/heckington_village_and_heckington_station_conservation_areas_appraisal_adopted.pdf",area-appraisal,,,,,44006624
D_4577_2,4577,"Heckington Station","https://www.n-kesteven.gov.uk/planning-building/planning/conservation-heritage/conservation-area-reviews",https://www.n-kesteven.gov.uk/sites/default/files/2023-01/heckington_new_cons_map.pdf,area-map,,,,,44006624
D_4576_1,4576,"Heckington Village","https://www.n-kesteven.gov.uk/planning-building/planning/conservation-heritage/conservation-area-reviews","https://www.n-kesteven.gov.uk/sites/default/files/2023-01/heckington_village_and_heckington_station_conservation_areas_appraisal_adopted.pdf",area-appraisal,,,,,44006625
D_4576_2,4576,"Heckington Village","https://www.n-kesteven.gov.uk/planning-building/planning/conservation-heritage/conservation-area-reviews",https://www.n-kesteven.gov.uk/sites/default/files/2023-01/heckington_new_cons_map.pdf,area-map,,,,,44006625
D_4578_1,4578,"Heighington","https://www.n-kesteven.gov.uk/planning-building/planning/conservation-heritage/conservation-area-reviews","https://www.n-kesteven.gov.uk/sites/default/files/2023-01/heighington_conservation_area_review_adopted_version.pdf",area-appraisal,,,2008-01-01,,44005805
D_4578_2,4578,"Heighington","https://www.n-kesteven.gov.uk/planning-building/planning/conservation-heritage/conservation-area-reviews",https://www.n-kesteven.gov.uk/sites/default/files/2023-01/heighington_and_washingborough.pdf,area-map,,,2008-01-01,,44005805
D_4579_1,4579,"Helpringham","https://www.n-kesteven.gov.uk/planning-building/planning/conservation-heritage/conservation-area-reviews","No Appraisal document",area-appraisal,,,,,44001196
D_4579_2,4579,"Helpringham","https://www.n-kesteven.gov.uk/planning-building/planning/conservation-heritage/conservation-area-reviews",https://www.n-kesteven.gov.uk/sites/default/files/2023-01/helpringham.pdf,area-map,,,,,44001196
D_4580_1,4580,"Kelby","https://www.n-kesteven.gov.uk/planning-building/planning/conservation-heritage/conservation-area-reviews","No Appraisal document",area-appraisal,,,,,44001504
D_4580_2,4580,"Kelby","https://www.n-kesteven.gov.uk/planning-building/planning/conservation-heritage/conservation-area-reviews",https://www.n-kesteven.gov.uk/sites/default/files/2023-01/kelby.pdf,area-map,,,,,44001504
D_4581_1,4581,"Leadenham","https://www.n-kesteven.gov.uk/planning-building/planning/conservation-heritage/conservation-area-reviews","No Appraisal document",area-appraisal,,,,,44001197
D_4581_2,4581,"Leadenham","https://www.n-kesteven.gov.uk/planning-building/planning/conservation-heritage/conservation-area-reviews",https://www.n-kesteven.gov.uk/sites/default/files/2023-01/leadenham.pdf,area-map,,,,,44001197
D_4582_1,4582,"Martin","https://www.n-kesteven.gov.uk/planning-building/planning/conservation-heritage/conservation-area-reviews","No Appraisal document",area-appraisal,,,,,44001495
D_4582_2,4582,"Martin","https://www.n-kesteven.gov.uk/planning-building/planning/conservation-heritage/conservation-area-reviews",https://www.n-kesteven.gov.uk/sites/default/files/2023-01/martin.pdf,area-map,,,,,44001495
D_4583_1,4583,"Metheringham","https://www.n-kesteven.gov.uk/planning-building/planning/conservation-heritage/conservation-area-reviews","https://www.n-kesteven.gov.uk/sites/default/files/2023-01/metheringham_conservation_area_appraisal.pdf",area-appraisal,,,2018-11-01,,44001198
D_4583_2,4583,"Metheringham","https://www.n-kesteven.gov.uk/planning-building/planning/conservation-heritage/conservation-area-reviews",https://www.n-kesteven.gov.uk/sites/default/files/2023-01/metheringham_conservation_area_boundary_adopted_nov_18.pdf,area-map,,,2018-11-01,,44001198
D_4584_1,4584,"Navenby","https://www.n-kesteven.gov.uk/planning-building/planning/conservation-heritage/conservation-area-reviews","https://www.n-kesteven.gov.uk/sites/default/files/2023-01/navenby_cons_area_appraisal_adopted_version.pdf",area-appraisal,,,2016-01-01,,44006626
D_4584_2,4584,"Navenby","https://www.n-kesteven.gov.uk/planning-building/planning/conservation-heritage/conservation-area-reviews",https://www.n-kesteven.gov.uk/sites/default/files/2023-01/navenby_conservation_area_appraisal_2016_adopted_version.pdf,area-map,,,2016-01-01,,44006626
D_4585_1,4585,"Newton","https://www.n-kesteven.gov.uk/planning-building/planning/conservation-heritage/conservation-area-reviews","No Appraisal document",area-appraisal,,,,,44001501
D_4585_2,4585,"Newton","https://www.n-kesteven.gov.uk/planning-building/planning/conservation-heritage/conservation-area-reviews",https://www.n-kesteven.gov.uk/sites/default/files/2023-01/newton-.pdf,area-map,,,,,44001501
D_4586_1,4586,"Nocton","https://www.n-kesteven.gov.uk/planning-building/planning/conservation-heritage/conservation-area-reviews","https://www.n-kesteven.gov.uk/sites/default/files/2023-01/nocton_conservation_area_review.pdf",area-appraisal,,,2008-01-01,,44004683
D_4586_2,4586,"Nocton","https://www.n-kesteven.gov.uk/planning-building/planning/conservation-heritage/conservation-area-reviews",https://www.n-kesteven.gov.uk/sites/default/files/2023-01/nocton.pdf,area-map,,,2008-01-01,,44004683
D_4587_1,4587,"North Rauceby","https://www.n-kesteven.gov.uk/planning-building/planning/conservation-heritage/conservation-area-reviews","No Appraisal document",area-appraisal,,,,,44001496
D_4587_2,4587,"North Rauceby","https://www.n-kesteven.gov.uk/planning-building/planning/conservation-heritage/conservation-area-reviews",https://www.n-kesteven.gov.uk/sites/default/files/2023-01/north-rauceby-.pdf,area-map,,,,,44001496
D_4588_1,4588,"North Scarle","https://www.n-kesteven.gov.uk/planning-building/planning/conservation-heritage/conservation-area-reviews","No Appraisal document",area-appraisal,,,,,44001485
D_4588_2,4588,"North Scarle","https://www.n-kesteven.gov.uk/planning-building/planning/conservation-heritage/conservation-area-reviews",https://www.n-kesteven.gov.uk/sites/default/files/2023-01/north-scarle.pdf,area-map,,,,,44001485
D_4589_1,4589,"Osbournby","https://www.n-kesteven.gov.uk/planning-building/planning/conservation-heritage/conservation-area-reviews","No Appraisal document",area-appraisal,,,,,44001497
D_4589_2,4589,"Osbournby","https://www.n-kesteven.gov.uk/planning-building/planning/conservation-heritage/conservation-area-reviews",https://www.n-kesteven.gov.uk/sites/default/files/2023-01/osbournby.pdf,area-map,,,,,44001497
D_4590_1,4590,"Potterhanworth","https://www.n-kesteven.gov.uk/planning-building/planning/conservation-heritage/conservation-area-reviews","No Appraisal document",area-appraisal,,,,,44001486
D_4590_2,4590,"Potterhanworth","https://www.n-kesteven.gov.uk/planning-building/planning/conservation-heritage/conservation-area-reviews",https://www.n-kesteven.gov.uk/sites/default/files/2023-01/potterhanworth.pdf,area-map,,,,,44001486
D_4591_1,4591,"Rauceby Hospital","https://www.n-kesteven.gov.uk/planning-building/planning/conservation-heritage/conservation-area-reviews","https://www.n-kesteven.gov.uk/sites/default/files/2023-01/rauceby_hospital_conservation_area_appraisal.pdf",area-appraisal,,,2017-09-01,,44001498
D_4591_2,4591,"Rauceby Hospital","https://www.n-kesteven.gov.uk/planning-building/planning/conservation-heritage/conservation-area-reviews",https://www.n-kesteven.gov.uk/sites/default/files/2023-01/rauceby_hospital.pdf,area-map,,,2017-09-01,,44001498
D_4592_1,4592,"Scopwick","https://www.n-kesteven.gov.uk/planning-building/planning/conservation-heritage/conservation-area-reviews","No Appraisal document",area-appraisal,,,,,44001499
D_4592_2,4592,"Scopwick","https://www.n-kesteven.gov.uk/planning-building/planning/conservation-heritage/conservation-area-reviews",https://www.n-kesteven.gov.uk/sites/default/files/2023-01/scopwick.pdf,area-map,,,,,44001499
D_New2348_1,New2348,"Silk Willoughby","https://www.n-kesteven.gov.uk/planning-building/planning/conservation-heritage/conservation-area-reviews","https://www.n-kesteven.gov.uk/sites/default/files/2023-01/silk_willoughby_conservation_area_appraisal_-_adopted_version.pdf",area-appraisal,,,2019-10-01,,
D_4593_1,4593,"Sleaford","https://www.n-kesteven.gov.uk/planning-building/planning/conservation-heritage/conservation-area-reviews","https://www.n-kesteven.gov.uk/sites/default/files/2023-01/sleaford_conservation_area_appraisal_adopted.pdf",area-appraisal,,,,,44006627
D_4593_2,4593,"Sleaford","https://www.n-kesteven.gov.uk/planning-building/planning/conservation-heritage/conservation-area-reviews",https://www.n-kesteven.gov.uk/sites/default/files/2023-01/sleaford_new_cons_map.pdf,area-map,,,,,44006627
D_4594_1,4594,"South Rauceby","https://www.n-kesteven.gov.uk/planning-building/planning/conservation-heritage/conservation-area-reviews","No Appraisal document",area-appraisal,,,,,44001500
D_4594_2,4594,"South Rauceby","https://www.n-kesteven.gov.uk/planning-building/planning/conservation-heritage/conservation-area-reviews",https://www.n-kesteven.gov.uk/sites/default/files/2023-01/south-rauceby.pdf,area-map,,,,,44001500
D_4595_1,4595,"Waddington","https://www.n-kesteven.gov.uk/planning-building/planning/conservation-heritage/conservation-area-reviews","https://www.n-kesteven.gov.uk/sites/default/files/2023-01/waddington_conservation_area_-_appraisal.pdf",area-appraisal,,,2020-10-01,,44001487
D_4595_2,4595,"Waddington","https://www.n-kesteven.gov.uk/planning-building/planning/conservation-heritage/conservation-area-reviews",https://www.n-kesteven.gov.uk/sites/default/files/2023-01/waddington_caa_map.pdf,area-map,,,2020-10-01,,44001487
D_4596_1,4596,"Washingborough","https://www.n-kesteven.gov.uk/planning-building/planning/conservation-heritage/conservation-area-reviews","https://www.n-kesteven.gov.uk/sites/default/files/2024-10/Washingborough%20Conservation%20Area%20Appraisal.pdf",area-appraisal,,,,,44001488
D_4596_2,4596,"Washingborough","https://www.n-kesteven.gov.uk/planning-building/planning/conservation-heritage/conservation-area-reviews",https://www.n-kesteven.gov.uk/sites/default/files/2023-01/washingborough.pdf,area-map,,,,,44001488
D_4597_1,4597,"Welbourn","https://www.n-kesteven.gov.uk/planning-building/planning/conservation-heritage/conservation-area-reviews","https://www.n-kesteven.gov.uk/sites/default/files/2023-01/Welbourn%20Conservation%20Area%20Appraisal.pdf",area-appraisal,,,2021-12-01,,44001489
D_4597_2,4597,"Welbourn","https://www.n-kesteven.gov.uk/planning-building/planning/conservation-heritage/conservation-area-reviews",https://www.n-kesteven.gov.uk/sites/default/files/2023-01/welbourn_conservation_area_map.pdf,area-map,,,2021-12-01,,44001489
D_4598_1,4598,"Wellingore","https://www.n-kesteven.gov.uk/planning-building/planning/conservation-heritage/conservation-area-reviews","No Appraisal document",area-appraisal,,,,,44001199
D_4598_2,4598,"Wellingore","https://www.n-kesteven.gov.uk/planning-building/planning/conservation-heritage/conservation-area-reviews",https://www.n-kesteven.gov.uk/sites/default/files/2023-01/wellingore.pdf,area-map,,,,,44001199
D_4599_1,4599,"Wilsford","https://www.n-kesteven.gov.uk/planning-building/planning/conservation-heritage/conservation-area-reviews","https://www.n-kesteven.gov.uk/sites/default/files/2023-01/wilsford_adopted_conservation_area_review.pdf",area-appraisal,,,1978-02-01,,44001506
D_4599_2,4599,"Wilsford","https://www.n-kesteven.gov.uk/planning-building/planning/conservation-heritage/conservation-area-reviews",https://www.n-kesteven.gov.uk/sites/default/files/2023-01/wilsford.pdf,area-map,,,1978-02-01,,44001506
