reference,name,designation-date,document-url,documentation-url,geometry,point,notes,entry_date,start_date,end_date,entity
5829,"Basingstoke Canal",,"No Appraisal document","https://www.runnymede.gov.uk/planning-policy/conservation-areas/2",,,"",,,,44002288
New2792,"Caxton Avenue",,"https://www.runnymede.gov.uk/downloads/file/1560/caxton-avenue-conservation-area-appraisal","https://www.runnymede.gov.uk/planning-policy/conservation-areas/9",,," Extra documents are available. ",,,,
5827,"Chertsey",,"https://www.runnymede.gov.uk/downloads/file/902/chertsey-appraisal-part-1","https://www.runnymede.gov.uk/planning-policy/conservation-areas/4",,," Extra documents are available. ",,,,44001922
5828,"Egham",,"No Appraisal document","https://www.runnymede.gov.uk/planning-policy/conservation-areas/5",,,"",,,,44001807
5830,"Egham Hythe",,"https://www.runnymede.gov.uk/downloads/file/900/egham-hythe-report","https://www.runnymede.gov.uk/planning-policy/conservation-areas/3",,," Extra documents are available. ",,,,44006890
5831,"Englefield Green",,"https://www.runnymede.gov.uk/downloads/file/1884/englefield-green-caamp-adopted","https://www.runnymede.gov.uk/planning-policy/conservation-areas/6",,," Extra documents are available. ",,,,44001846
5832,"Thorpe",,"No Appraisal document","https://www.runnymede.gov.uk/planning-policy/conservation-areas/7",,,"",,,,44001915
5833,"Wey Navigation",,"No Appraisal document","https://www.runnymede.gov.uk/planning-policy/conservation-areas/8",,,"",,,,44001798
