reference,conservation-area,name,documentation-url,document-url,document-type,notes,entry_date,start_date,end_date,entity
D_3078_1,3078,"Cathedral","https://www.blackburn.gov.uk/land-and-property/conservation-areas","https://www.blackburn.gov.uk/sites/default/files/media/pdfs/Mgmt_Plan_Bburn.PDF",area-appraisal,,,,,44000658
D_3078_2,3078,"Cathedral","https://www.blackburn.gov.uk/land-and-property/conservation-areas",https://www.blackburn.gov.uk/sites/default/files/media/pdfs/Conservation%20area-blackburn-map.pdf,area-map,,,,,44000658
D_3067_1,3067,"Chapeltown","https://www.blackburn.gov.uk/land-and-property/conservation-areas","https://www.blackburn.gov.uk/sites/default/files/media/pdfs/Chapeltown%20Conservation%20Area%20Appraisal.pdf",area-appraisal,,,,,44000655
D_3067_2,3067,"Chapeltown","https://www.blackburn.gov.uk/land-and-property/conservation-areas",https://www.blackburn.gov.uk/sites/default/files/media/pdfs/Conservation%20area-Chapeltown-map.pdf,area-map,,,,,44000655
D_3070_1,3070,"Corporation Park","https://www.blackburn.gov.uk/land-and-property/conservation-areas","https://www.blackburn.gov.uk/sites/default/files/media/pdfs/Conservation%20area-Corporation-Park-management-plan-Jan-2013.pdf",area-appraisal,,,,,44006684
D_3070_2,3070,"Corporation Park","https://www.blackburn.gov.uk/land-and-property/conservation-areas",https://www.blackburn.gov.uk/sites/default/files/media/pdfs/Conservation%20area-Corporation-Park-draft-appraisal-Jan-2013.pdf,area-map,,,,,44006684
D_3081_1,3081,"Darwen Street","https://www.blackburn.gov.uk/land-and-property/conservation-areas","https://www.blackburn.gov.uk/sites/default/files/media/pdfs/Mgmt_Plan_Bburn.PDF",area-appraisal,,,,,44000660
D_3081_2,3081,"Darwen Street","https://www.blackburn.gov.uk/land-and-property/conservation-areas",https://www.blackburn.gov.uk/sites/default/files/media/pdfs/Conservation%20area-blackburn-map.pdf,area-map,,,,,44000660
D_3230_1,3230,"Darwen Town Centre","https://www.blackburn.gov.uk/land-and-property/conservation-areas","No Appraisal document",area-appraisal,,,,,44004782
D_3230_2,3230,"Darwen Town Centre","https://www.blackburn.gov.uk/land-and-property/conservation-areas",https://www.blackburn.gov.uk/sites/default/files/media/pdfs/Conservation%20area-Darwen-and-Hoddlesden-map.pdf,area-map,,,,,44004782
D_New193_1,New193,"Eanam Wharf","https://www.blackburn.gov.uk/land-and-property/conservation-areas","No Appraisal document",area-appraisal,,,,,
D_New193_2,New193,"Eanam Wharf","https://www.blackburn.gov.uk/land-and-property/conservation-areas",https://www.blackburn.gov.uk/sites/default/files/media/pdfs/Conservation%20area-Eanam-map.pdf,area-map,,,,,
D_3068_1,3068,"Edgworth","https://www.blackburn.gov.uk/land-and-property/conservation-areas","No Appraisal document",area-appraisal,,,,,44000654
D_3068_2,3068,"Edgworth","https://www.blackburn.gov.uk/land-and-property/conservation-areas",https://www.blackburn.gov.uk/sites/default/files/media/pdfs/Conservation%20area-Edgworth-map.pdf,area-map,,,,,44000654
D_3072_1,3072,"Griffin","https://www.blackburn.gov.uk/land-and-property/conservation-areas","No Appraisal document",area-appraisal,,,,,44000657
D_3072_2,3072,"Griffin","https://www.blackburn.gov.uk/land-and-property/conservation-areas",https://www.blackburn.gov.uk/sites/default/files/media/pdfs/Conservation%20area-Griffin-map.pdf,area-map,,,,,44000657
D_3069_1,3069,"Hoddlesden","https://www.blackburn.gov.uk/land-and-property/conservation-areas","No Appraisal document",area-appraisal,,,,,44000656
D_3069_2,3069,"Hoddlesden","https://www.blackburn.gov.uk/land-and-property/conservation-areas",https://www.blackburn.gov.uk/sites/default/files/media/pdfs/Conservation%20area-Hoddlesden-map.pdf,area-map,,,,,44000656
D_3080_1,3080,"King Street","https://www.blackburn.gov.uk/land-and-property/conservation-areas","https://www.blackburn.gov.uk/sites/default/files/media/pdfs/Mgmt_Plan_Bburn.PDF",area-appraisal,,,,,44000661
D_3080_2,3080,"King Street","https://www.blackburn.gov.uk/land-and-property/conservation-areas",https://www.blackburn.gov.uk/sites/default/files/media/pdfs/Conservation%20area-blackburn-map.pdf,area-map,,,,,44000661
D_3079_1,3079,"Northgate","https://www.blackburn.gov.uk/land-and-property/conservation-areas","https://www.blackburn.gov.uk/sites/default/files/media/pdfs/Mgmt_Plan_Bburn.PDF",area-appraisal,,,,,44004780
D_3079_2,3079,"Northgate","https://www.blackburn.gov.uk/land-and-property/conservation-areas",https://www.blackburn.gov.uk/sites/default/files/media/pdfs/Conservation%20area-blackburn-map.pdf,area-map,,,,,44004780
D_3073_1,3073,"Revidge","https://www.blackburn.gov.uk/land-and-property/conservation-areas","No Appraisal document",area-appraisal,,,,,44000659
D_3073_2,3073,"Revidge","https://www.blackburn.gov.uk/land-and-property/conservation-areas",https://www.blackburn.gov.uk/sites/default/files/media/pdfs/Conservation%20area-Revidge-map.pdf,area-map,,,,,44000659
D_3076_1,3076,"Richmond Terrace","https://www.blackburn.gov.uk/land-and-property/conservation-areas","https://www.blackburn.gov.uk/sites/default/files/media/pdfs/Mgmt_Plan_Bburn.PDF",area-appraisal,,,,,44004781
D_3076_2,3076,"Richmond Terrace","https://www.blackburn.gov.uk/land-and-property/conservation-areas",https://www.blackburn.gov.uk/sites/default/files/media/pdfs/Conservation%20area-blackburn-map.pdf,area-map,,,,,44004781
D_New201_1,New201,"Turton","https://www.blackburn.gov.uk/land-and-property/conservation-areas","No Appraisal document",area-appraisal,,,,,
D_New201_2,New201,"Turton","https://www.blackburn.gov.uk/land-and-property/conservation-areas",https://www.blackburn.gov.uk/sites/default/files/media/pdfs/Conservation%20area-Turton-map.PDF,area-map,,,,,
