reference,name,designation-date,document-url,documentation-url,geometry,point,notes,entry_date,start_date,end_date,entity
2066,"Kemp Town",,"https://www.brighton-hove.gov.uk/sites/default/files/2022-08/Conservation_Area_Kemp_Town_Dec_2015_0.pdf","https://www.brighton-hove.gov.uk/planning/heritage/conservation-areas",,,"Character Statement",,1970-01-01,,44003049
2067,"Montpelier and Clifton Hill",,"https://www.brighton-hove.gov.uk/sites/default/files/2022-08/Conservation_Area_Montpelier_Clifton_Dec_2015.pdf","https://www.brighton-hove.gov.uk/planning/heritage/conservation-areas",,,"Character Statement",,1973-01-01,,44003055
2068,"North Laine",,"https://www.brighton-hove.gov.uk/sites/default/files/2022-08/Conservation_Area_North_Laine_Study_Dec_2015.pdf","https://www.brighton-hove.gov.uk/planning/heritage/conservation-areas",,,"Character Statement",,1977-01-01,,44003056
2069,"Old Hove",,"https://www.brighton-hove.gov.uk/sites/default/files/2022-08/Conservation_Area_Old_Hove_Dec_2015.pdf","https://www.brighton-hove.gov.uk/planning/heritage/conservation-areas",,,"Character Statement",,1997-01-01,,44003060
2070,"Old Town",,"https://www.brighton-hove.gov.uk/sites/default/files/2022-10/Old%20Town%20Conservation%20Area%20MP%20Rev%20G%20-%20FINAL.pdf","https://www.brighton-hove.gov.uk/planning/heritage/conservation-areas",,,"Character Statement Extra documents are available. ",,1973-01-01,,44003053
2071,"Ovingdean",,"https://www.brighton-hove.gov.uk/sites/default/files/2022-05/Ovingdean%20Conservation%20Area%20Character%20Statement.pdf","https://www.brighton-hove.gov.uk/planning/heritage/conservation-areas",,,"Character Statement Extra documents are available. ",,1970-01-01,,44006778
2073,"Pembroke and Princes",,"https://www.brighton-hove.gov.uk/sites/default/files/2022-08/Conservation_Area_Pembroke_Dec_2015.pdf","https://www.brighton-hove.gov.uk/planning/heritage/conservation-areas",,,"Character Statement",,1989-01-01,,44003061
2074,"Portslade Old Village",,"https://www.brighton-hove.gov.uk/sites/default/files/2022-08/Conservation_Area_Portslade_Dec_2015.pdf","https://www.brighton-hove.gov.uk/planning/heritage/conservation-areas",,,"Character Statement",,1974-01-01,,44004195
2075,"Preston Park",,"https://www.brighton-hove.gov.uk/sites/default/files/2022-08/Conservation_Area_Preston_Park_Dec_2015.pdf","https://www.brighton-hove.gov.uk/planning/heritage/conservation-areas",,,"Character Statement",,1970-01-01,,44003045
2076,"Preston Village",,"https://www.brighton-hove.gov.uk/sites/default/files/2022-08/Conservation_Area_Preston_village_Dec_2015.pdf","https://www.brighton-hove.gov.uk/planning/heritage/conservation-areas",,,"Character Statement",,1970-01-01,,44003046
2078,"Queen's Park",,"https://www.brighton-hove.gov.uk/sites/default/files/2022-08/QP%20Appraisal%20Adopted%20version%2027%20Sept%202018%201_0.pdf","https://www.brighton-hove.gov.uk/planning/heritage/conservation-areas",,,"Character Statement",,1977-01-01,,44006779
2079,"Regency Square",,"https://www.brighton-hove.gov.uk/sites/default/files/2022-09/Conservation_Area_Regency_Dec_2015.pdf","https://www.brighton-hove.gov.uk/planning/heritage/conservation-areas",,,"Character Statement",,1973-01-01,,44003057
2080,"Rottingdean",,"https://www.brighton-hove.gov.uk/sites/default/files/2022-05/Rottingdean%20Conservation%20Area%20Character%20Statement.pdf","https://www.brighton-hove.gov.uk/planning/heritage/conservation-areas",,,"Character Statement",,1970-01-01,,44006780
2081,"Round Hill",,"https://www.brighton-hove.gov.uk/sites/default/files/2022-09/Conservation_Area_Roundhill_Dec_2015.pdf","https://www.brighton-hove.gov.uk/planning/heritage/conservation-areas",,,"Character Statement",,1977-01-01,,44003068
2082,"Sackville Gardens",,"https://www.brighton-hove.gov.uk/sites/default/files/2022-09/Conservation_Area_Sackville_Gardens_Dec_2015.pdf","https://www.brighton-hove.gov.uk/planning/heritage/conservation-areas",,,"Character Statement",,1997-01-01,,44003059
2054,"The Avenues",,"https://www.brighton-hove.gov.uk/sites/default/files/2022-05/The%20Avenues%20Conservation%20Area%20Character%20Statement.pdf","https://www.brighton-hove.gov.uk/planning/heritage/conservation-areas",,,"Character Statement",,1985-01-01,,44004193
2061,"The Drive",,"https://www.brighton-hove.gov.uk/sites/default/files/2022-08/Conservation_Area_The_Drive_Dec_2015.pdf","https://www.brighton-hove.gov.uk/planning/heritage/conservation-areas",,,"Character Statement",,1977-01-01,,44003067
2087,"Willett Estate",,"https://www.brighton-hove.gov.uk/sites/default/files/2022-09/Conservation_Area_Willett_Estate_Dec_2015_0.pdf","https://www.brighton-hove.gov.uk/planning/heritage/conservation-areas",,,"Character Statement",,1989-01-01,,44003066
2084,"Tongdean",,"https://www.brighton-hove.gov.uk/sites/default/files/2022-09/Conservation_Area_Tongdean_Dec_2015.pdf","https://www.brighton-hove.gov.uk/planning/heritage/conservation-areas",,,"Character Statement",,1989-01-01,,44003043
2085,"Valley Gardens",,"No Appraisal document","https://www.brighton-hove.gov.uk/planning/heritage/conservation-areas",,,"Character Statement Extra documents are available. ",,1973-01-01,,44003054
2086,"West Hill",,"https://www.brighton-hove.gov.uk/sites/default/files/2022-09/Conservation_Area_West_Hill_Dec_2015.pdf","https://www.brighton-hove.gov.uk/planning/heritage/conservation-areas",,,"Character Statement",,1977-01-01,,44003052
2088,"Woodland Drive",,"https://www.brighton-hove.gov.uk/sites/default/files/2022-09/Conservation_Area_Woodland_Drive_Dec_2015.pdf","https://www.brighton-hove.gov.uk/planning/heritage/conservation-areas",,,"Character Statement",,1996-01-01,,44003042
New352,"Stanmer",,"https://www.brighton-hove.gov.uk/sites/default/files/2022-09/Conservation_Area_Stanmer_Dec_2015.pdf","https://www.brighton-hove.gov.uk/planning/heritage/conservation-areas",,,"Character Statement",,1970-01-01,,
New353,"Patcham",,"https://www.brighton-hove.gov.uk/sites/default/files/2022-05/Patcham%20Conservation%20Area%20Character%20Statement.pdf","https://www.brighton-hove.gov.uk/planning/heritage/conservation-areas",,,"Character Statement Extra documents are available. ",,1970-01-01,,
