reference,conservation-area,name,documentation-url,document-url,document-type,notes,entry_date,start_date,end_date,entity
D_2106_1,2106,"Addington",,"No Appraisal document",area-appraisal,,,,,44004145
D_2313_1,2313,"Aldon, Offham",,"No Appraisal document",area-appraisal,,,,,44004146
D_2314_1,2314,"Aylesford",,"No Appraisal document",area-appraisal,,,,,44004134
D_2315_1,2315,"Birling",,"No Appraisal document",area-appraisal,,,,,44004132
D_2316_1,2316,"Birling Place",,"No Appraisal document",area-appraisal,,,,,44004131
D_2317_1,2317,"Bradbourne, East Malling",,"No Appraisal document",area-appraisal,,,,,44004139
D_2318_1,2318,"Budd's Green, Shipbourne",,"No Appraisal document",area-appraisal,,,,,44004187
D_2319_1,2319,"Bullen Corner, East Peckham","https://www.tmbc.gov.uk/downloads/download/75/conservation-area-and-regeneration---bullen-corner","https://www.tmbc.gov.uk/downloads/file/159/bullen-corner",area-appraisal,,,,,44004168
D_2320_1,2320,"Butchers Lane, Mereworth",,"No Appraisal document",area-appraisal,,,,,44004161
D_2321_1,2321,"Butts Hill, Wrotham",,"No Appraisal document",area-appraisal,,,,,44004154
D_2322_1,2322,"Clare Park and Blacklands",,"No Appraisal document",area-appraisal,,,,,44004141
D_2323_1,2323,"Claygate Cross, Plaxtol",,"No Appraisal document",area-appraisal,,,,,44004157
D_2324_1,2324,"Cobdown Farm, Ditton","https://www.tmbc.gov.uk/downloads/download/405/cobdown-farm-conservation-area-appraisal","https://www.tmbc.gov.uk/downloads/file/2083/cobdown-farm-conservation-area-appraisal",area-appraisal,,,,,44004137
D_2325_1,2325,"Coldharbour, Hildenborough",,"No Appraisal document",area-appraisal,,,,,44004178
D_2326_1,2326,"Ditton","https://www.tmbc.gov.uk/downloads/download/406/ditton-conservation-area-appraisal","https://www.tmbc.gov.uk/downloads/file/2084/ditton-conservation-area-appraisal",area-appraisal,,,,,44004138
D_2327_1,2327,"East Malling Village","https://www.tmbc.gov.uk/downloads/download/407/east-malling-village-conservation-area-appraisal","https://www.tmbc.gov.uk/downloads/file/2085/east-malling-village-conservation-area-appraisal",area-appraisal,,,,,44004140
D_2328_1,2328,"Fairlawne",,"No Appraisal document",area-appraisal,,,,,44004185
D_2329_1,2329,"Fairseat",,"No Appraisal document",area-appraisal,,,,,44004150
D_2330_1,2330,"Hadlow","https://www.tmbc.gov.uk/downloads/download/77/hadlow-conservation-area","https://www.tmbc.gov.uk/downloads/file/1591/hadlow-conservation-area-appraisal",area-appraisal,,,,,44004172
D_2331_1,2331,"Haysden",,"No Appraisal document",area-appraisal,,,,,44004174
D_2332_1,2332,"Hildenborough","https://www.tmbc.gov.uk/downloads/download/78/hildenborough-conservation-area","https://www.tmbc.gov.uk/downloads/file/1594/hildenborough-conservation-area-appraisal",area-appraisal,,,,,44004177
D_2333_1,2333,"Holborough Mill, Snodland",,"No Appraisal document",area-appraisal,,,,,44004128
D_2334_1,2334,"Holtwood, Aylesford","https://www.tmbc.gov.uk/downloads/download/79/holtwood-conservation-area","https://www.tmbc.gov.uk/downloads/file/168/holtwood-conservation-area",area-appraisal,,,,,44004135
D_2335_1,2335,"Ightham",,"No Appraisal document",area-appraisal,,,,,44004156
D_2336_1,2336,"Ightham Mote",,"No Appraisal document",area-appraisal,,,,,44004183
D_2337_1,2337,"Ivy Hatch","https://www.tmbc.gov.uk/downloads/download/408/ivy-hatch-conservation-area-appraisal","https://www.tmbc.gov.uk/downloads/file/2086/ivy-hatch-conservation-area-appraisal",area-appraisal,,,,,44004182
D_2338_1,2338,"Larkfield Church","https://www.tmbc.gov.uk/downloads/download/80/larkfield-church-conservation-area","https://www.tmbc.gov.uk/downloads/file/169/larkfield-church-conservation-area",area-appraisal,,,,,44004136
D_2339_1,2339,"Little Mill, East Peckham",,"No Appraisal document",area-appraisal,,,,,44004170
D_2340_1,2340,"Merworth Castle",,"No Appraisal document",area-appraisal,,,,,44004163
D_2341_1,2341,"Mill Street, East Malling","https://www.tmbc.gov.uk/downloads/download/409/mill-street-east-malling-conservation-area-appraisal","https://www.tmbc.gov.uk/downloads/file/2087/mill-street-east-malling-conservation-area-appraisal",area-appraisal,,,,,44004142
D_2342_1,2342,"New Barns and Broadwater Farm",,"No Appraisal document",area-appraisal,,,,,44004144
D_2343_1,2343,"North Frith, Hadlow",,"No Appraisal document",area-appraisal,,,,,44004171
D_2344_1,2344,"Offham",,"No Appraisal document",area-appraisal,,,,,44004148
D_2345_1,2345,"Offham Church",,"No Appraisal document",area-appraisal,,,,,44004147
D_2346_1,2346,"Old Soar and Allen's, Plaxtol",,"No Appraisal document",area-appraisal,,,,,44004181
D_2347_1,2347,"Oldbury",,"No Appraisal document",area-appraisal,,,,,44004155
D_2348_1,2348,"Oxen Hoath and Hamptons",,"No Appraisal document",area-appraisal,,,,,44004179
D_2349_1,2349,"Paddlesworth, Snodland","https://www.tmbc.gov.uk/downloads/download/410/paddlesworth-conservation-area-appraisal","https://www.tmbc.gov.uk/downloads/file/2088/paddlesworth-conservation-area-appraisal",area-appraisal,,,,,44004130
D_2350_1,2350,"Pizien Well, Wateringbury",,"No Appraisal document",area-appraisal,,,,,44004164
D_2351_1,2351,"Platt",,"No Appraisal document",area-appraisal,,,,,44004158
D_2352_1,2352,"Plaxtol",,"No Appraisal document",area-appraisal,,,,,44004186
D_2353_1,2353,"Quarry Hill, Tonbridge","https://www.tmbc.gov.uk/downloads/download/81/quarry-hill-conservation-area","https://www.tmbc.gov.uk/downloads/file/1596/quarry-hill-conservation-area-appraisal",area-appraisal,,,,,44004175
D_2354_1,2354,"Roughway, Plaxtol",,"No Appraisal document",area-appraisal,,,,,44004180
D_2355_1,2355,"Roydon, East Peckham",,"No Appraisal document",area-appraisal,,,,,44004165
D_2356_1,2356,"Ryarsh Village",,"No Appraisal document",area-appraisal,,,,,44004133
D_2357_1,2357,"Shipbourne",,"No Appraisal document",area-appraisal,,,,,44004184
D_2358_1,2358,"Snodland","https://www.tmbc.gov.uk/downloads/download/411/snodland-conservation-area-appraisal","https://www.tmbc.gov.uk/downloads/file/2089/snodland-conservation-area-appraisal",area-appraisal,,,,,44004129
D_2359_1,2359,"Snoll Hatch, East Peckham",,"No Appraisal document",area-appraisal,,,,,44004169
D_2360_1,2360,"Stansted","https://www.tmbc.gov.uk/downloads/download/412/stansted-conservation-area-appraisal","https://www.tmbc.gov.uk/downloads/download/412/stansted-conservation-area-appraisal",area-appraisal,,,,,44004149
D_9983_1,9983,"The Freehold, Hadlow",,"No Appraisal document",area-appraisal,,,,,44004173
D_2361_1,2361,"The Street, Mereworth",,"No Appraisal document",area-appraisal,,,,,44004162
D_2362_1,2362,"Tonbridge","https://www.tmbc.gov.uk/downloads/download/82/tonbridge-conservation-area","No Appraisal document",area-appraisal,,,,,44004176
D_2363_1,2363,"Trottiscliffe",,"No Appraisal document",area-appraisal,,,,,44004151
D_2364_1,2364,"Wateringbury",,"No Appraisal document",area-appraisal,,,,,44004166
D_2365_1,2365,"Wateringbury Station",,"No Appraisal document",area-appraisal,,,,,44004167
D_2366_1,2366,"West Malling","https://www.tmbc.gov.uk/downloads/download/413/west-malling-conservation-area-appraisal","https://www.tmbc.gov.uk/downloads/file/2091/west-malling-conservation-area-appraisal",area-appraisal,,,,,44004143
D_2367_1,2367,"West Peckham",,"No Appraisal document",area-appraisal,,,,,44004159
D_2368_1,2368,"Wrotham",,"No Appraisal document",area-appraisal,,,,,44004153
D_2369_1,2369,"Wrotham Water",,"No Appraisal document",area-appraisal,,,,,44004152
D_2370_1,2370,"Yotes Court",,"No Appraisal document",area-appraisal,,,,,44004160
