reference,name,designation-date,document-url,documentation-url,geometry,point,notes,entry_date,start_date,end_date,entity
2156,"Abbotts Ann",,"https://www.testvalley.gov.uk/assets/attach/2810/abbsannconservationareaFORWEB.pdf","https://www.testvalley.gov.uk/planning-services/heritage/conservationarea",,," Extra documents are available. ",,,,44001900
2172,"Ampfield",,"https://www.testvalley.gov.uk/assets/attach/2811/AmpfieldCons.pdf",,,," Extra documents are available. ",,,,44002250
2153,"Amport & Monxton",,"https://www.testvalley.gov.uk/assets/attach/2812/amportconservationareaFORWEB.pdf",,,," Extra documents are available. ",,,,44002095
2145,"Andover",,"https://www.testvalley.gov.uk/assets/attach/16058/AndoverCAAMP_20July2021.pdf",,,," Extra documents are available. ",,,,44001828
2166,"Appleshaw",,"https://www.testvalley.gov.uk/assets/attach/2814/AppleshawCons.pdf",,,," Best Map is shown on page 16 of the appraisal document. ",,,,44002021
2162,"Barton Stacey",,"https://www.testvalley.gov.uk/assets/attach/2815/Barton-Stacey-Character-Appraisal.pdf",,,," Best Map is shown on page 33 of the appraisal document. ",,,,44001854
2155,"Braishfield",,"https://www.testvalley.gov.uk/assets/attach/2817/BraishfieldCons.pdf",,,," Best Map is shown on page 18 of the appraisal document. ",,,,44002190
2151,"Broughton",,"https://www.testvalley.gov.uk/assets/attach/2818/Broughton-Character-Appraisal.pdf",,,," Best Map is shown on page 41 of the appraisal document. ",,,,44002283
2161,"Chilbolton",,"https://www.testvalley.gov.uk/assets/attach/2819/Chilbolton-Character-Appraisal.pdf",,,," Best Map is shown on page 37 of the appraisal document. ",,,,44001977
2173,"Chilworth Old Village",,"https://www.testvalley.gov.uk/assets/attach/2820/ChilworthCons.pdf",,,," Best Map is shown on page 12 of the appraisal document. ",,,,44002278
New3951,"East Cholderton",,"https://www.testvalley.gov.uk/assets/attach/2822/amportconservationareaFORWEB.pdf",,,," Extra documents are available. ",,,,
2163,"Fyfield",,"https://www.testvalley.gov.uk/assets/attach/2823/FyfieldCons.pdf",,,," Best Map is shown on page 20 of the appraisal document. ",,,,44002230
2169,"Goodworth Clatford",,"https://www.testvalley.gov.uk/assets/attach/2824/The-Clatfords-Character-Appraisal.pdf",,,,"Same document as 44002320 Best Map is shown on page 53 of the appraisal document. ",,,,44002282
2176,"Grateley",,"https://www.testvalley.gov.uk/assets/attach/2825/GrateleyCons.pdf",,,," Best Map is shown on page 17 of the appraisal document. ",,,,44001808
2174,"Bossington and Houghton",,"https://www.testvalley.gov.uk/assets/attach/2816/Houghton-and-Bossington.pdf",,,," Best Map is shown on page 12 of the appraisal document. ",,,,44002115
2152,"Hurstbourne Tarrant and Ibthorpe",,"https://www.testvalley.gov.uk/assets/attach/2829/Hurstbourne-Tarrant-and-Ibthorpe-Character-Appraisal.pdf",,,," Best Map is shown on page 53 of the appraisal document. ",,,,44002122
2164,"Kimpton",,"https://www.testvalley.gov.uk/assets/attach/2830/KimpConArea.pdf",,,," Extra documents are available. ",,,,44001899
2149,"Kings Somborne",,"https://www.testvalley.gov.uk/assets/attach/2831/KingSomConArea.pdf",,,," Extra documents are available. ",,,,44001894
2170,"Leckford",,"https://www.testvalley.gov.uk/assets/attach/2832/LeckandLongConArea1.pdf",,,," Best Map is shown on page 15 of the appraisal document. ",,,,44001810
New3960,"Linkenholt",,"https://www.testvalley.gov.uk/assets/attach/2833/Linkenholt-Character-Appraisal-and-Map.pdf",,,," Best Map is shown on page 28 of the appraisal document. ",,,,
2160,"Longparish",,"https://www.testvalley.gov.uk/assets/attach/2834/Longparish-Character-Appraisal.pdf",,,," Extra documents are available. ",,,,44002231
2171,"Longstock",,"https://www.testvalley.gov.uk/assets/attach/2835/LeckandLongConArea1.pdf",,,," Extra documents are available. ",,,,44002035
2167,"Michelmersh",,"https://www.testvalley.gov.uk/assets/attach/7916/Michelmersh-and-Mottisfont-Conservation-Policy14.01.1987.pdf",,,,"Same appraisal as 44002275 Extra documents are available. ",,,,44001978
2168,"Mottisfont",,"https://www.testvalley.gov.uk/assets/attach/7916/Michelmersh-and-Mottisfont-Conservation-Policy14.01.1987.pdf",,,,"Same appraisal as 44001978 Extra documents are available. ",,,,44002275
New3965,"Monxton",,"https://www.testvalley.gov.uk/assets/attach/2812/amportconservationareaFORWEB.pdf",,,," Extra documents are available. ",,,,
2154,"Nether, Over and Middle Wallop",,"https://www.testvalley.gov.uk/assets/attach/2837/Wallops-Character-Appraisal.pdf",,,,"Also two separate PDFs for maps
https://www.testvalley.gov.uk/assets/attach/9711/Nether-Wallop-Conservation-Area-Character-Appraisal-rotated.pdf
https://www.testvalley.gov.uk/assets/attach/5138/Over-and-Middle-Wallop-Conservation-Area-Character-Appraisal-Map.pdf Extra documents are available.  Best Map is shown on page 57, P28 of the appraisal document. ",,,,44002222
2177,"Quarley",,"https://www.testvalley.gov.uk/assets/attach/2839/QuarleyConArea.pdf",,,," Extra documents are available. ",,,,44001973
2146,"Romsey",,"https://www.testvalley.gov.uk/assets/attach/11666/Romsey-Conservation-Area-Appraisal-and-Management-Plan-December-2020.pdf",,,," Extra documents are available. ",,,,44001871
2150,"Stockbridge",,"https://www.testvalley.gov.uk/assets/attach/2841/StockConArea.pdf",,,," Extra documents are available. ",,,,44002140
2157,"Penton Mewsey and Penton Grafton",,"https://www.testvalley.gov.uk/assets/attach/2838/The-Pentons-Character-Appraisal.pdf",,,," Extra documents are available. ",,,,44002123
2165,"Thruxton",,"https://www.testvalley.gov.uk/assets/attach/2842/ThruxConArea.pdf",,,," Extra documents are available. ",,,,44002314
9982,"Upper Clatford",,"https://www.testvalley.gov.uk/assets/attach/2824/The-Clatfords-Character-Appraisal.pdf",,,,"Same document as 44002282 Best Map is shown on page 54 of the appraisal document. ",,,,44002320
2158,"Upton",,"https://www.testvalley.gov.uk/assets/attach/2843/UptonConDoc.pdf",,,," Best Map is shown on page 20 of the appraisal document. ",,,,44001880
2159,"Vernham Dean",,"https://www.testvalley.gov.uk/assets/attach/2844/Vernham-Dean-Character-Appraisal.pdf",,,," Best Map is shown on page 29 of the appraisal document. ",,,,44001786
2178,"West Tytherley",,"https://www.testvalley.gov.uk/assets/attach/2846/WestTythConArea.pdf",,,," Best Map is shown on page 12 of the appraisal document. ",,,,44002291
2148,"Wherwell",,"https://www.testvalley.gov.uk/assets/attach/2847/WherwellConArea.pdf",,,," Best Map is shown on page 21 of the appraisal document. ",,,,44001801
