reference,conservation-area,name,documentation-url,document-url,document-type,notes,entry_date,start_date,end_date,entity
D_8690_1,8690,"Abbots Ripton","https://www.huntingdonshire.gov.uk/planning/conservation-areas/conservation-area-documents/","https://www.huntingdonshire.gov.uk/media/2316/abbots-ripton-conservation-area-character-statement-adopted-march-1996.pdf",area-appraisal,,,1996-03-01,,44004580
D_8691_1,8691,"Abbotsley","https://www.huntingdonshire.gov.uk/planning/conservation-areas/","No Appraisal document",area-appraisal,,,,,44004540
D_8691_2,8691,"Abbotsley","https://www.huntingdonshire.gov.uk/planning/conservation-areas/",https://www.huntingdonshire.gov.uk/planning/conservation-areas/,area-map,,,,,44004540
D_8692_1,8692,"Alconbury","https://www.huntingdonshire.gov.uk/planning/conservation-areas/conservation-area-documents/","https://www.huntingdonshire.gov.uk/media/2317/alconbury-conservation-area-character-statement-adopted-july-1995.pdf",area-appraisal,,,1995-07-01,,44004586
D_8693_1,8693,"Alconbury Weston","https://www.huntingdonshire.gov.uk/planning/conservation-areas/","No Appraisal document",area-appraisal,,,,,44004579
D_8693_2,8693,"Alconbury Weston","https://www.huntingdonshire.gov.uk/planning/conservation-areas/",https://www.huntingdonshire.gov.uk/planning/conservation-areas/,area-map,,,,,44004579
D_CA30_1,CA30,"Alwalton","https://www.huntingdonshire.gov.uk/planning/conservation-areas/conservation-area-documents/","https://www.huntingdonshire.gov.uk/media/2318/alwalton-conservation-area-character-statement-adopted-sep-1996.pdf",area-appraisal,,,1996-09-01,,44004541
D_8695_1,8695,"Bluntisham","https://www.huntingdonshire.gov.uk/planning/conservation-areas/conservation-area-documents/","https://www.huntingdonshire.gov.uk/media/2319/bluntisham-conservation-area-character-statement-adopted-march-1999.pdf",area-appraisal,,,1999-03-01,,44004542
D_8696_1,8696,"Brampton","https://www.huntingdonshire.gov.uk/planning/conservation-areas/","No Appraisal document",area-appraisal,,,,,44004543
D_8696_2,8696,"Brampton","https://www.huntingdonshire.gov.uk/planning/conservation-areas/",https://www.huntingdonshire.gov.uk/planning/conservation-areas/,area-map,,,,,44004543
D_8697_1,8697,"Broughton","https://www.huntingdonshire.gov.uk/planning/conservation-areas/conservation-area-documents/","https://www.huntingdonshire.gov.uk/media/2320/broughton-ca-character-assessment-adopted-sept-2006.pdf",area-appraisal,,,2006-09-28,,44004544
D_8698_1,8698,"Buckden","https://www.huntingdonshire.gov.uk/planning/conservation-areas/conservation-area-documents/","https://www.huntingdonshire.gov.uk/media/2321/buckden-conservation-area-character-statement-adopted-feb-1995.pdf",area-appraisal,,,1974-11-25,,44004545
D_8699_1,8699,"Bythorn","https://www.huntingdonshire.gov.uk/planning/conservation-areas/","No Appraisal document",area-appraisal,,,,,44004546
D_8699_2,8699,"Bythorn","https://www.huntingdonshire.gov.uk/planning/conservation-areas/",https://www.huntingdonshire.gov.uk/planning/conservation-areas/,area-map,,,,,44004546
D_8700_1,8700,"Catworth","https://www.huntingdonshire.gov.uk/planning/conservation-areas/","No Appraisal document",area-appraisal,,,,,44004547
D_8700_2,8700,"Catworth","https://www.huntingdonshire.gov.uk/planning/conservation-areas/",https://www.huntingdonshire.gov.uk/planning/conservation-areas/,area-map,,,,,44004547
D_8701_1,8701,"Covington","https://www.huntingdonshire.gov.uk/planning/conservation-areas/","No Appraisal document",area-appraisal,,,,,44004548
D_8701_2,8701,"Covington","https://www.huntingdonshire.gov.uk/planning/conservation-areas/",https://www.huntingdonshire.gov.uk/planning/conservation-areas/,area-map,,,,,44004548
D_8702_1,8702,"Diddington","https://www.huntingdonshire.gov.uk/planning/conservation-areas/","No Appraisal document",area-appraisal,,,,,44004549
D_8702_2,8702,"Diddington","https://www.huntingdonshire.gov.uk/planning/conservation-areas/",https://www.huntingdonshire.gov.uk/planning/conservation-areas/,area-map,,,,,44004549
D_8703_1,8703,"Earith","https://www.huntingdonshire.gov.uk/planning/conservation-areas/conservation-area-documents/","https://www.huntingdonshire.gov.uk/media/2322/earith-ca-character-assessment-adopted-june-2008.pdf",area-appraisal,,,2008-06-12,,44004598
D_8704_1,8704,"Easton","https://www.huntingdonshire.gov.uk/planning/conservation-areas/","No Appraisal document",area-appraisal,,,,,44004550
D_8704_2,8704,"Easton","https://www.huntingdonshire.gov.uk/planning/conservation-areas/",https://www.huntingdonshire.gov.uk/planning/conservation-areas/,area-map,,,,,44004550
D_8705_1,8705,"Ellington","https://www.huntingdonshire.gov.uk/planning/conservation-areas/","No Appraisal document",area-appraisal,,,,,44004581
D_8705_2,8705,"Ellington","https://www.huntingdonshire.gov.uk/planning/conservation-areas/",https://www.huntingdonshire.gov.uk/planning/conservation-areas/,area-map,,,,,44004581
D_8706_1,8706,"Elton","https://www.huntingdonshire.gov.uk/planning/conservation-areas/","No Appraisal document",area-appraisal,,,,,44004591
D_8706_2,8706,"Elton","https://www.huntingdonshire.gov.uk/planning/conservation-areas/",https://www.huntingdonshire.gov.uk/planning/conservation-areas/,area-map,,,,,44004591
D_8707_1,8707,"Fenstanton","https://www.huntingdonshire.gov.uk/planning/conservation-areas/conservation-area-documents/","https://www.huntingdonshire.gov.uk/media/2323/fenstanton-conservation-area-character-statement-adopted-jan-1996.pdf",area-appraisal,,,1996-01-01,,44004551
D_8708_1,8708,"Glatton","https://www.huntingdonshire.gov.uk/planning/conservation-areas/","No Appraisal document",area-appraisal,,,,,44004552
D_8708_2,8708,"Glatton","https://www.huntingdonshire.gov.uk/planning/conservation-areas/",https://www.huntingdonshire.gov.uk/planning/conservation-areas/,area-map,,,,,44004552
D_8709_1,8709,"Godmanchester (Post Street)","https://www.huntingdonshire.gov.uk/planning/conservation-areas/conservation-area-documents/","https://www.huntingdonshire.gov.uk/media/2325/godmanchester-post-street-character-statement-adopted-oct-2002.pdf",area-appraisal,,,2002-10-01,,44004592
D_9878_1,9878,"Godmanchester (Earning Street)","https://www.huntingdonshire.gov.uk/planning/conservation-areas/conservation-area-documents/","https://www.huntingdonshire.gov.uk/media/2324/godmanchester-earning-street-character-assessment-adopted-july-2003.pdf",area-appraisal,,,2003-07-01,,44004594
D_8710_1,8710,"Great Gidding","https://www.huntingdonshire.gov.uk/planning/conservation-areas/","No Appraisal document",area-appraisal,,,,,44004553
D_8710_2,8710,"Great Gidding","https://www.huntingdonshire.gov.uk/planning/conservation-areas/",https://www.huntingdonshire.gov.uk/planning/conservation-areas/,area-map,,,,,44004553
D_8711_1,8711,"Great Gransden","https://www.huntingdonshire.gov.uk/planning/conservation-areas/","No Appraisal document",area-appraisal,,,,,44004584
D_8711_2,8711,"Great Gransden","https://www.huntingdonshire.gov.uk/planning/conservation-areas/",https://www.huntingdonshire.gov.uk/planning/conservation-areas/,area-map,,,,,44004584
D_8712_1,8712,"Great Staughton","https://www.huntingdonshire.gov.uk/planning/conservation-areas/","No Appraisal document",area-appraisal,,,,,44004554
D_8712_2,8712,"Great Staughton","https://www.huntingdonshire.gov.uk/planning/conservation-areas/",https://www.huntingdonshire.gov.uk/planning/conservation-areas/,area-map,,,,,44004554
D_8713_1,8713,"Hartford","https://www.huntingdonshire.gov.uk/planning/conservation-areas/","No Appraisal document",area-appraisal,,,,,44004555
D_8713_2,8713,"Hartford","https://www.huntingdonshire.gov.uk/planning/conservation-areas/",https://www.huntingdonshire.gov.uk/planning/conservation-areas/,area-map,,,,,44004555
D_8738_1,8738,"The Hemingfords","https://www.huntingdonshire.gov.uk/planning/conservation-areas/conservation-area-documents/","https://www.huntingdonshire.gov.uk/media/2326/hemingfords-ca-character-assessment-adopted-june-2008.pdf",area-appraisal,,,2008-06-01,,44004597
D_8714_1,8714,"Hilton Village","https://www.huntingdonshire.gov.uk/planning/conservation-areas/conservation-area-documents/","https://www.huntingdonshire.gov.uk/media/2327/hilton-village-design-statement-colour.pdf",area-appraisal,,,,,44004583
D_8715_1,8715,"Holywell","https://www.huntingdonshire.gov.uk/planning/conservation-areas/conservation-area-documents/","https://www.huntingdonshire.gov.uk/media/2328/holywell-conservation-area-character-statement-adopted-dec-1994.pdf",area-appraisal,,,1994-12-01,,44004556
D_8716_1,8716,"Houghton and Wyton","https://www.huntingdonshire.gov.uk/planning/conservation-areas/conservation-area-documents/","https://www.huntingdonshire.gov.uk/media/1668/houghton-and-wyton-conservation-area-character-assessment.pdf",area-appraisal,,,2012-11-01,,44004557
D_8717_1,8717,"Huntingdon","https://www.huntingdonshire.gov.uk/planning/conservation-areas/conservation-area-documents/","https://www.huntingdonshire.gov.uk/media/2338/huntingdon-ca-character-assessment-march-2007-opt.pdf",area-appraisal,,,1991-05-20,,44004596
D_8718_1,8718,"Keyston","https://www.huntingdonshire.gov.uk/planning/conservation-areas/conservation-area-documents/","https://www.huntingdonshire.gov.uk/media/2312/keyston-ca-character-statement-adopted-january-2003.pdf",area-appraisal,,,2003-01-01,,44004558
D_8719_1,8719,"Kimbolton","https://www.huntingdonshire.gov.uk/planning/conservation-areas/conservation-area-documents/","https://www.huntingdonshire.gov.uk/media/2313/kimbolton-ca-character-statement_adopted-january-2003.pdf",area-appraisal,,,2003-01-01,,44004577
D_8721_1,8721,"Kings Ripton","https://www.huntingdonshire.gov.uk/planning/conservation-areas/","No Appraisal document",area-appraisal,,,,,44004578
D_8721_2,8721,"Kings Ripton","https://www.huntingdonshire.gov.uk/planning/conservation-areas/",https://www.huntingdonshire.gov.uk/planning/conservation-areas/,area-map,,,,,44004578
D_8720_1,8720,"Leighton Bromswold","https://www.huntingdonshire.gov.uk/planning/conservation-areas/conservation-area-documents/","https://www.huntingdonshire.gov.uk/media/2314/leighton-bromswold-ca-character-statement-adopted-march-1994.pdf",area-appraisal,,,1994-03-01,,44004576
D_8722_1,8722,"Little Raveley","https://www.huntingdonshire.gov.uk/planning/conservation-areas/","No Appraisal document",area-appraisal,,,,,44004587
D_8722_2,8722,"Little Raveley","https://www.huntingdonshire.gov.uk/planning/conservation-areas/",https://www.huntingdonshire.gov.uk/planning/conservation-areas/,area-map,,,,,44004587
D_8723_1,8723,"Little Stukeley","https://www.huntingdonshire.gov.uk/planning/conservation-areas/","No Appraisal document",area-appraisal,,,,,44004582
D_8723_2,8723,"Little Stukeley","https://www.huntingdonshire.gov.uk/planning/conservation-areas/",https://www.huntingdonshire.gov.uk/planning/conservation-areas/,area-map,,,,,44004582
D_8724_1,8724,"Molesworth","https://www.huntingdonshire.gov.uk/planning/conservation-areas/","No Appraisal document",area-appraisal,,,,,44004588
D_8724_2,8724,"Molesworth","https://www.huntingdonshire.gov.uk/planning/conservation-areas/",https://www.huntingdonshire.gov.uk/planning/conservation-areas/,area-map,,,,,44004588
D_8725_1,8725,"Offord Cluny","https://www.huntingdonshire.gov.uk/planning/conservation-areas/conservation-area-documents/","https://www.huntingdonshire.gov.uk/media/2315/offord-cluny-ca-character-statement-adopted-oct-2003.pdf",area-appraisal,,,2003-10-01,,44004589
D_8726_1,8726,"Ramsey","https://www.huntingdonshire.gov.uk/planning/conservation-areas/conservation-area-documents/","https://www.huntingdonshire.gov.uk/media/2329/ramsey-conservation-area-character-assessment-adopted-december-2005.pdf",area-appraisal,,,2005-12-01,,44004593
D_8727_1,8727,"Sawtry","https://www.huntingdonshire.gov.uk/planning/conservation-areas/","No Appraisal document",area-appraisal,,,,,44004590
D_8727_2,8727,"Sawtry","https://www.huntingdonshire.gov.uk/planning/conservation-areas/",https://www.huntingdonshire.gov.uk/planning/conservation-areas/,area-map,,,,,44004590
D_8728_1,8728,"Somersham","https://www.huntingdonshire.gov.uk/planning/conservation-areas/conservation-area-documents/","https://www.huntingdonshire.gov.uk/media/2330/somersham-conservation-area-character-assessment-adopted-2007.pdf",area-appraisal,,,1974-10-14,,44004559
D_8729_1,8729,"Spaldwick","https://www.huntingdonshire.gov.uk/planning/conservation-areas/","No Appraisal document",area-appraisal,,,,,44004560
D_8729_2,8729,"Spaldwick","https://www.huntingdonshire.gov.uk/planning/conservation-areas/",https://www.huntingdonshire.gov.uk/planning/conservation-areas/,area-map,,,,,44004560
D_8735_1,8735,"St Ives","https://www.huntingdonshire.gov.uk/planning/conservation-areas/conservation-area-documents/","https://www.huntingdonshire.gov.uk/media/2331/st-ives-conservation-area-character-assessment-adopted-2007.pdf",area-appraisal,,,2007-01-01,,44004595
D_8736_1,8736,"St Neots","https://www.huntingdonshire.gov.uk/planning/conservation-areas/conservation-area-documents/","https://www.huntingdonshire.gov.uk/media/2339/st-neots-ca-character-assessment-adopted-october-2006-opt.pdf",area-appraisal,,,2006-10-19,,44004599
D_8730_1,8730,"Staughton Highway","https://www.huntingdonshire.gov.uk/planning/conservation-areas/","No Appraisal document",area-appraisal,,,,,44004561
D_8730_2,8730,"Staughton Highway","https://www.huntingdonshire.gov.uk/planning/conservation-areas/",https://www.huntingdonshire.gov.uk/planning/conservation-areas/,area-map,,,,,44004561
D_8731_1,8731,"Stibbington","https://www.huntingdonshire.gov.uk/planning/conservation-areas/","No Appraisal document",area-appraisal,,,,,44004562
D_8731_2,8731,"Stibbington","https://www.huntingdonshire.gov.uk/planning/conservation-areas/",https://www.huntingdonshire.gov.uk/planning/conservation-areas/,area-map,,,,,44004562
D_8732_1,8732,"Stilton","https://www.huntingdonshire.gov.uk/planning/conservation-areas/","No Appraisal document",area-appraisal,,,,,44004563
D_8732_2,8732,"Stilton","https://www.huntingdonshire.gov.uk/planning/conservation-areas/",https://www.huntingdonshire.gov.uk/planning/conservation-areas/,area-map,,,,,44004563
D_8734_1,8734,"Stonely","https://www.huntingdonshire.gov.uk/planning/conservation-areas/conservation-area-documents/","https://www.huntingdonshire.gov.uk/media/2332/stonely-ca-character-statement-adopted-june-2003.pdf",area-appraisal,,,1991-05-20,,44004564
D_8733_1,8733,"Stow Longa","https://www.huntingdonshire.gov.uk/planning/conservation-areas/","No Appraisal document",area-appraisal,,,,,44004565
D_8733_2,8733,"Stow Longa","https://www.huntingdonshire.gov.uk/planning/conservation-areas/",https://www.huntingdonshire.gov.uk/planning/conservation-areas/,area-map,,,,,44004565
D_8737_1,8737,"Tilbrook","https://www.huntingdonshire.gov.uk/planning/conservation-areas/","No Appraisal document",area-appraisal,,,,,44004566
D_8737_2,8737,"Tilbrook","https://www.huntingdonshire.gov.uk/planning/conservation-areas/",https://www.huntingdonshire.gov.uk/planning/conservation-areas/,area-map,,,,,44004566
D_8739_1,8739,"Upwood","https://www.huntingdonshire.gov.uk/planning/conservation-areas/","No Appraisal document",area-appraisal,,,,,44004567
D_8739_2,8739,"Upwood","https://www.huntingdonshire.gov.uk/planning/conservation-areas/",https://www.huntingdonshire.gov.uk/planning/conservation-areas/,area-map,,,,,44004567
D_8740_1,8740,"Wansford","https://www.huntingdonshire.gov.uk/planning/conservation-areas/","No Appraisal document",area-appraisal,,,,,44004568
D_8740_2,8740,"Wansford","https://www.huntingdonshire.gov.uk/planning/conservation-areas/",https://www.huntingdonshire.gov.uk/planning/conservation-areas/,area-map,,,,,44004568
D_8741_1,8741,"Warboys","https://www.huntingdonshire.gov.uk/planning/conservation-areas/conservation-area-documents/","https://www.huntingdonshire.gov.uk/media/2333/warboys-ca-character-statement-camp-adopted-sept-2006.pdf",area-appraisal,,,2006-09-01,,44004575
D_8742_1,8742,"Waresley","https://www.huntingdonshire.gov.uk/planning/conservation-areas/","No Appraisal document",area-appraisal,,,,,44004569
D_8742_2,8742,"Waresley","https://www.huntingdonshire.gov.uk/planning/conservation-areas/",https://www.huntingdonshire.gov.uk/planning/conservation-areas/,area-map,,,,,44004569
D_8743_1,8743,"Water Newton","https://www.huntingdonshire.gov.uk/planning/conservation-areas/","No Appraisal document",area-appraisal,,,,,44004570
D_8743_2,8743,"Water Newton","https://www.huntingdonshire.gov.uk/planning/conservation-areas/",https://www.huntingdonshire.gov.uk/planning/conservation-areas/,area-map,,,,,44004570
D_8745_1,8745,"Wennington","https://www.huntingdonshire.gov.uk/planning/conservation-areas/","No Appraisal document",area-appraisal,,,,,44004571
D_8745_2,8745,"Wennington","https://www.huntingdonshire.gov.uk/planning/conservation-areas/",https://www.huntingdonshire.gov.uk/planning/conservation-areas/,area-map,,,,,44004571
D_8744_1,8744,"Wistow","https://www.huntingdonshire.gov.uk/planning/conservation-areas/","No Appraisal document",area-appraisal,,,,,44004572
D_8744_2,8744,"Wistow","https://www.huntingdonshire.gov.uk/planning/conservation-areas/",https://www.huntingdonshire.gov.uk/planning/conservation-areas/,area-map,,,,,44004572
D_8746_1,8746,"Woodhurst","https://www.huntingdonshire.gov.uk/planning/conservation-areas/conservation-area-documents/","https://www.huntingdonshire.gov.uk/media/2334/woodhurst-conservation-area-character-statement-adopted-dec-1994.pdf",area-appraisal,,,1994-12-01,,44004573
D_8747_1,8747,"Yaxley","https://www.huntingdonshire.gov.uk/planning/conservation-areas/conservation-area-documents/","https://www.huntingdonshire.gov.uk/media/2335/yaxley-conservation-area-character-statement-adopted-july-1995.pdf",area-appraisal,,,1995-07-01,,44004574
D_8748_1,8748,"Yelling","https://www.huntingdonshire.gov.uk/planning/conservation-areas/","No Appraisal document",area-appraisal,,,,,44004585
D_8748_2,8748,"Yelling","https://www.huntingdonshire.gov.uk/planning/conservation-areas/",https://www.huntingdonshire.gov.uk/planning/conservation-areas/,area-map,,,,,44004585
