reference,conservation-area,name,documentation-url,document-url,document-type,notes,entry_date,start_date,end_date,entity
D_6832_1,6832,"Aldborough","https://www.north-norfolk.gov.uk/tasks/conservation/view-conservation-area-appraisals/","https://www.north-norfolk.gov.uk/media/1459/aldborough_ca.pdf",area-appraisal,,,2008-06-30,,44002957
D_6832_2,6832,"Aldborough","https://www.north-norfolk.gov.uk/tasks/conservation/view-conservation-area-appraisals/",https://www.north-norfolk.gov.uk/media/9290/aldborough-conservation-area-august-2023.pdf,area-map,,,2008-06-30,,44002957
D_6833_1,6833,"Baconsthorpe","https://www.north-norfolk.gov.uk/tasks/conservation/view-conservation-area-appraisals/","https://www.north-norfolk.gov.uk/media/7097/caa_baconsthorpe.pdf",area-appraisal,,,2021-06-07,,44000162
D_6833_2,6833,"Baconsthorpe","https://www.north-norfolk.gov.uk/tasks/conservation/view-conservation-area-appraisals/",https://www.north-norfolk.gov.uk/media/9291/baconsthorpe-conservation-area-august-2023.pdf,area-map,,,2021-06-07,,44000162
D_6834_1,6834,"Bacton","https://www.north-norfolk.gov.uk/tasks/conservation/view-conservation-area-appraisals/","No Appraisal document",area-appraisal,,,,,44000136
D_6834_2,6834,"Bacton","https://www.north-norfolk.gov.uk/tasks/conservation/view-conservation-area-appraisals/",https://www.north-norfolk.gov.uk/media/9283/bacton-conservation-area-august-2023.pdf,area-map,,,,,44000136
D_6835_1,6835,"Bale","https://www.north-norfolk.gov.uk/tasks/conservation/view-conservation-area-appraisals/","No Appraisal document",area-appraisal,,,,,44001023
D_6835_2,6835,"Bale","https://www.north-norfolk.gov.uk/tasks/conservation/view-conservation-area-appraisals/",https://www.north-norfolk.gov.uk/media/9284/bale-conservation-area-august-2023.pdf,area-map,,,,,44001023
D_6837_1,6837,"Beeston Regis","https://www.north-norfolk.gov.uk/tasks/conservation/view-conservation-area-appraisals/","No Appraisal document",area-appraisal,,,,,44000155
D_6837_2,6837,"Beeston Regis","https://www.north-norfolk.gov.uk/tasks/conservation/view-conservation-area-appraisals/",https://www.north-norfolk.gov.uk/media/9285/beeston-regis-conservation-area-august-2023.pdf,area-map,,,,,44000155
D_6839_1,6839,"Bessingham","https://www.north-norfolk.gov.uk/tasks/conservation/view-conservation-area-appraisals/","No Appraisal document",area-appraisal,,,,,44000156
D_6839_2,6839,"Bessingham","https://www.north-norfolk.gov.uk/tasks/conservation/view-conservation-area-appraisals/",https://www.north-norfolk.gov.uk/media/9286/bessingham-conservation-area-august-2023.pdf,area-map,,,,,44000156
D_6840_1,6840,"Binham","https://www.north-norfolk.gov.uk/tasks/conservation/view-conservation-area-appraisals/","No Appraisal document",area-appraisal,,,,,44001027
D_6840_2,6840,"Binham","https://www.north-norfolk.gov.uk/tasks/conservation/view-conservation-area-appraisals/",https://www.north-norfolk.gov.uk/media/9287/binham-conservation-area-august-2023.pdf,area-map,,,,,44001027
D_6841_1,6841,"Blakeney","https://www.north-norfolk.gov.uk/tasks/conservation/view-conservation-area-appraisals/","https://www.north-norfolk.gov.uk/media/5266/caa_blakeney.pdf",area-appraisal,,,2019-07-08,,44000128
D_6841_2,6841,"Blakeney","https://www.north-norfolk.gov.uk/tasks/conservation/view-conservation-area-appraisals/",https://www.north-norfolk.gov.uk/media/9288/blakeney-conservation-area-august-2023.pdf,area-map,,,2019-07-08,,44000128
D_6842_1,6842,"Brinton","https://www.north-norfolk.gov.uk/tasks/conservation/view-conservation-area-appraisals/","https://www.north-norfolk.gov.uk/media/8082/caa_brinton.pdf",area-appraisal,,,2022-07-01,,44000173
D_6842_2,6842,"Brinton","https://www.north-norfolk.gov.uk/tasks/conservation/view-conservation-area-appraisals/",https://www.north-norfolk.gov.uk/media/9289/brinton-conservation-area-august-2023.pdf,area-map,,,2022-07-01,,44000173
D_6843_1,6843,"Catfield","https://www.north-norfolk.gov.uk/tasks/conservation/view-conservation-area-appraisals/","No Appraisal document",area-appraisal,,,,,44000133
D_6843_2,6843,"Catfield","https://www.north-norfolk.gov.uk/tasks/conservation/view-conservation-area-appraisals/",https://www.north-norfolk.gov.uk/media/9293/catfield-conservation-area-august-2023.pdf,area-map,,,,,44000133
D_6844_1,6844,"Cley","https://www.north-norfolk.gov.uk/tasks/conservation/view-conservation-area-appraisals/","https://www.north-norfolk.gov.uk/media/5267/caa_cley.pdf",area-appraisal,,,2019-07-08,,44000126
D_6844_2,6844,"Cley","https://www.north-norfolk.gov.uk/tasks/conservation/view-conservation-area-appraisals/",https://www.north-norfolk.gov.uk/media/9294/cley-conservation-area-august-2023.pdf,area-map,,,2019-07-08,,44000126
D_6845_1,6845,"Cromer","https://www.north-norfolk.gov.uk/tasks/conservation/view-conservation-area-appraisals/","No Appraisal document",area-appraisal,,,2012-11-12,,44005246
D_6845_2,6845,"Cromer","https://www.north-norfolk.gov.uk/tasks/conservation/view-conservation-area-appraisals/",https://www.north-norfolk.gov.uk/media/9295/cromer-conservation-area-august-2023.pdf,area-map,,,2012-11-12,,44005246
D_6846_1,6846,"Dilham","https://www.north-norfolk.gov.uk/tasks/conservation/view-conservation-area-appraisals/","No Appraisal document",area-appraisal,,,,,44000139
D_6846_2,6846,"Dilham","https://www.north-norfolk.gov.uk/tasks/conservation/view-conservation-area-appraisals/",https://www.north-norfolk.gov.uk/media/9296/dilham-conservation-area-august-2023.pdf,area-map,,,,,44000139
D_6847_1,6847,"East Barsham","https://www.north-norfolk.gov.uk/tasks/conservation/view-conservation-area-appraisals/","No Appraisal document",area-appraisal,,,,,44001035
