reference,name,designation-date,document-url,documentation-url,geometry,point,notes,entry_date,start_date,end_date,entity
2856,"Albourne",,"In Progress","https://www.midsussex.gov.uk/planning-building/conservation-areas/",,,"",,1989-01-01,,44002077
2849,"Ardingly",,"In Progress","https://www.midsussex.gov.uk/planning-building/conservation-areas/",,,"",,1990-01-01,,44002098
2853,"Balcombe",,"In Progress","https://www.midsussex.gov.uk/planning-building/conservation-areas/",,,"",,1990-01-01,,44001813
2871,"Birchgrove ",,"In Progress","https://www.midsussex.gov.uk/planning-building/conservation-areas/",,,"",,1990-01-01,,44001842
2857,"Bolney",,"In Progress","https://www.midsussex.gov.uk/planning-building/conservation-areas/",,,"",,1989-01-01,,44002223
New2164,"Clayton ",,"In Progress","https://www.midsussex.gov.uk/planning-building/conservation-areas/",,,"",,1999-01-01,,
2838,"Cuckfield",,"https://www.midsussex.gov.uk/media/2259/cuckfield-conservation-area-appraisal-final.pdf","https://www.midsussex.gov.uk/planning-building/conservation-areas/",,,"",,1989-01-01,,44006882
2841,"East Grinstead",,"https://www.midsussex.gov.uk/media/4539/east-grinstead-conservation-area-appraisal.pdf","https://www.midsussex.gov.uk/planning-building/conservation-areas/",,,"",,1989-01-01,,44002229
2874,"Estcots & East Court College Lane",,"In Progress","https://www.midsussex.gov.uk/planning-building/conservation-areas/",,,"",,2003-01-01,,44001818
2868,"Fairfield",,"In Progress","https://www.midsussex.gov.uk/planning-building/conservation-areas/",,,"",,1989-01-01,,44002020
2862,"Franklands Village",,"In Progress","https://www.midsussex.gov.uk/planning-building/conservation-areas/",,,"",,1989-01-01,,44001860
2869,"Handcross",,"In Progress","https://www.midsussex.gov.uk/planning-building/conservation-areas/",,,"",,1990-01-01,,44002280
2870,"Highbrook",,"In Progress","https://www.midsussex.gov.uk/planning-building/conservation-areas/",,,"",,1990-01-01,,44001830
2855,"Horsted Keynes",,"In Progress","https://www.midsussex.gov.uk/planning-building/conservation-areas/",,,"",,1984-01-01,,44002111
2858,"Hurst Wickham",,"https://www.midsussex.gov.uk/media/3669/hurst-wickham-conservation-area-changes.pdf","https://www.midsussex.gov.uk/planning-building/conservation-areas/",,,"Grouped together with Hurstpierpoint and Langton Lane",,1984-01-01,,44006883
2842,"Hurstpierpoint",,"https://www.midsussex.gov.uk/media/2874/hurstpierpoint-conservation-area-appraisal.pdf","https://www.midsussex.gov.uk/planning-building/conservation-areas/",,,"Grouped together with Hurst Wickham abd Langton Lane",,1999-01-01,,44006884
2859,"Keymer",,"In Progress","https://www.midsussex.gov.uk/planning-building/conservation-areas/",,,"",,1989-01-01,,44001976
2872,"Langton Lane",,"In Progress","https://www.midsussex.gov.uk/planning-building/conservation-areas/",,,"Grouped together with Hurst Wickham and Hurstpierpoint",,1999-01-01,,44002294
2865,"Lewes Road",,"In Progress","https://www.midsussex.gov.uk/planning-building/conservation-areas/",,,"",,1989-01-01,,44002128
2839,"Lindfield",,"In Progress","https://www.midsussex.gov.uk/planning-building/conservation-areas/",,,"",,1969-01-01,,44001927
2863,"Lucastes",,"In Progress","https://www.midsussex.gov.uk/planning-building/conservation-areas/",,,"",,1989-01-01,,44002148
2873,"Mill Hill Close",,"In Progress","https://www.midsussex.gov.uk/planning-building/conservation-areas/",,,"",,1999-01-01,,44002185
2844,"Muster Green",,"In Progress","https://www.midsussex.gov.uk/planning-building/conservation-areas/",,,"",,1979-01-01,,44002202
New2182,"Poynings ",,"In Progress","https://www.midsussex.gov.uk/planning-building/conservation-areas/",,,"",,1984-01-01,,
New2183,"Pyecombe ",,"In Progress","https://www.midsussex.gov.uk/planning-building/conservation-areas/",,,"",,1989-01-01,,
New2184,"Pyecombe Street",,"In Progress","https://www.midsussex.gov.uk/planning-building/conservation-areas/",,,"",,1989-01-01,,
2846,"Silverdale Road and Birchwood Grove Road",,"In Progress","https://www.midsussex.gov.uk/planning-building/conservation-areas/",,,"",,1982-01-01,,44001985
2851,"Slaugham",,"In Progress","https://www.midsussex.gov.uk/planning-building/conservation-areas/",,,"",,1984-01-01,,44002206
2867,"St John's",,"In Progress","https://www.midsussex.gov.uk/planning-building/conservation-areas/",,,"",,1989-01-01,,44001982
2848,"Staplefield",,"In Progress","https://www.midsussex.gov.uk/planning-building/conservation-areas/",,,"",,1984-01-01,,44001867
2864,"The Heath",,"https://www.midsussex.gov.uk/media/2267/haywards-heath-conservation-area-appraisal.pdf","https://www.midsussex.gov.uk/planning-building/conservation-areas/",,,"",,1989-01-01,,44002317
2850,"Turners Hill",,"In Progress","https://www.midsussex.gov.uk/planning-building/conservation-areas/",,,"",,1984-01-01,,44002058
2840,"Warninglid",,"In Progress","https://www.midsussex.gov.uk/planning-building/conservation-areas/",,,"",,1969-01-01,,44001814
2843,"West Hoathly",,"In Progress","https://www.midsussex.gov.uk/planning-building/conservation-areas/",,,"",,1972-01-01,,44004200
2866,"Whitemans Green",,"In Progress","https://www.midsussex.gov.uk/planning-building/conservation-areas/",,,"",,1989-01-01,,44001901
