reference,conservation-area,name,documentation-url,document-url,document-type,notes,entry_date,start_date,end_date,entity
D_6521_1,6521,"Bedford","https://www.bedford.gov.uk/planning-and-building-control/conservation-and-heritage/historic-areas-and-buildings","https://www.bedford.gov.uk/files/camanagementplanadoptedfinal2011.pdf/download?inline",area-appraisal,,,2011-03-16,,44005741
D_6521_2,6521,"Bedford","https://www.bedford.gov.uk/planning-and-building-control/conservation-and-heritage/historic-areas-and-buildings",https://www.bedford.gov.uk/files/cabedford.pdf/download?inline,area-map,,,2011-03-16,,44005741
D_6347_1,6347,"Biddenham","https://www.bedford.gov.uk/planning-and-building-control/conservation-and-heritage/historic-areas-and-buildings","https://www.bedford.gov.uk/files/biddenhamconservationarea.pdf/download?inline",area-appraisal,,,,,44005742
D_6347_2,6347,"Biddenham","https://www.bedford.gov.uk/planning-and-building-control/conservation-and-heritage/historic-areas-and-buildings",https://www.bedford.gov.uk/files/biddenhamcaboundaryrevised.pdf/download?inline,area-map,,,,,44005742
D_6349_1,6349,"Bletsoe","https://www.bedford.gov.uk/planning-and-building-control/conservation-and-heritage/historic-areas-and-buildings","https://www.bedford.gov.uk/files/bletsoeconservationareaappraisal-finalcopy10mar08.pdf/download?inline",area-appraisal,,,,,44005743
D_6349_2,6349,"Bletsoe","https://www.bedford.gov.uk/planning-and-building-control/conservation-and-heritage/historic-areas-and-buildings",https://www.bedford.gov.uk/files/cabletsoe.pdf/download?inline,area-map,,,,,44005743
D_6352_1,6352,"Cardington","https://www.bedford.gov.uk/planning-and-building-control/conservation-and-heritage/historic-areas-and-buildings","No Appraisal document",area-appraisal,,,,,44005744
D_6352_2,6352,"Cardington","https://www.bedford.gov.uk/planning-and-building-control/conservation-and-heritage/historic-areas-and-buildings",https://www.bedford.gov.uk/files/cacardington.pdf/download?inline,area-map,,,,,44005744
D_6353_1,6353,"Carlton and Chellington","https://www.bedford.gov.uk/planning-and-building-control/conservation-and-heritage/historic-areas-and-buildings","No Appraisal document",area-appraisal,,,,,44005745
D_6353_2,6353,"Carlton and Chellington","https://www.bedford.gov.uk/planning-and-building-control/conservation-and-heritage/historic-areas-and-buildings",https://www.bedford.gov.uk/files/cacarltonandchellington.pdf/download?inline,area-map,,,,,44005745
D_6447_1,6447,"Elstow","https://www.bedford.gov.uk/planning-and-building-control/conservation-and-heritage/historic-areas-and-buildings","https://www.bedford.gov.uk/files/elstowcaafinal.pdf/download?inline",area-appraisal,,,,,44005746
D_6447_2,6447,"Elstow","https://www.bedford.gov.uk/planning-and-building-control/conservation-and-heritage/historic-areas-and-buildings",https://www.bedford.gov.uk/files/caelstow.pdf/download?inline,area-map,,,,,44005746
D_9859_1,9859,"Farndish","https://www.bedford.gov.uk/planning-and-building-control/conservation-and-heritage/historic-areas-and-buildings","No Appraisal document",area-appraisal,,,,,44005747
D_9859_2,9859,"Farndish","https://www.bedford.gov.uk/planning-and-building-control/conservation-and-heritage/historic-areas-and-buildings",https://www.bedford.gov.uk/files/cafarndish.pdf/download?inline,area-map,,,,,44005747
D_6448_1,6448,"Felmersham","https://www.bedford.gov.uk/planning-and-building-control/conservation-and-heritage/historic-areas-and-buildings","No Appraisal document",area-appraisal,,,,,44005748
D_6448_2,6448,"Felmersham","https://www.bedford.gov.uk/planning-and-building-control/conservation-and-heritage/historic-areas-and-buildings",https://www.bedford.gov.uk/files/cafelmersham.pdf/download?inline,area-map,,,,,44005748
D_6476_1,6476,"Great Barford","https://www.bedford.gov.uk/planning-and-building-control/conservation-and-heritage/historic-areas-and-buildings","No Appraisal document",area-appraisal,,,,,44005749
D_6476_2,6476,"Great Barford","https://www.bedford.gov.uk/planning-and-building-control/conservation-and-heritage/historic-areas-and-buildings",https://www.bedford.gov.uk/files/cagreatbarford.pdf/download?inline,area-map,,,,,44005749
D_9861_1,9861,"Great Barford and Green End","https://www.bedford.gov.uk/planning-and-building-control/conservation-and-heritage/historic-areas-and-buildings","No Appraisal document",area-appraisal,,,,,44005751
D_9861_2,9861,"Great Barford and Green End","https://www.bedford.gov.uk/planning-and-building-control/conservation-and-heritage/historic-areas-and-buildings",https://www.bedford.gov.uk/files/cagtbarfordandgreenend.pdf/download?inline,area-map,,,,,44005751
D_9860_1,9860,"Great Barford Hill","https://www.bedford.gov.uk/planning-and-building-control/conservation-and-heritage/historic-areas-and-buildings","No Appraisal document",area-appraisal,,,,,44005750
D_9860_2,9860,"Great Barford Hill","https://www.bedford.gov.uk/planning-and-building-control/conservation-and-heritage/historic-areas-and-buildings",https://www.bedford.gov.uk/files/cagreatbarfordhill.pdf/download?inline,area-map,,,,,44005750
D_6491_1,6491,"Harrold","https://www.bedford.gov.uk/planning-and-building-control/conservation-and-heritage/historic-areas-and-buildings","No Appraisal document",area-appraisal,,,,,44005752
D_6491_2,6491,"Harrold","https://www.bedford.gov.uk/planning-and-building-control/conservation-and-heritage/historic-areas-and-buildings",https://www.bedford.gov.uk/files/caharrold.pdf/download?inline,area-map,,,,,44005752
D_New171_1,New171,"Hinwick","https://www.bedford.gov.uk/planning-and-building-control/conservation-and-heritage/historic-areas-and-buildings","https://www.bedford.gov.uk/files/hinwickconservationareafinal161111.pdf/download?inline",area-appraisal,,,,,
D_New171_2,New171,"Hinwick","https://www.bedford.gov.uk/planning-and-building-control/conservation-and-heritage/historic-areas-and-buildings",https://www.bedford.gov.uk/files/hinwickcaboundary.pdf/download?inline,area-map,,,,,
D_9862_1,9862,"Kempston","https://www.bedford.gov.uk/planning-and-building-control/conservation-and-heritage/historic-areas-and-buildings","No Appraisal document",area-appraisal,,,,,44005753
D_9862_2,9862,"Kempston","https://www.bedford.gov.uk/planning-and-building-control/conservation-and-heritage/historic-areas-and-buildings",https://www.bedford.gov.uk/files/cakempston.pdf/download?inline,area-map,,,,,44005753
D_New173_1,New173,"Little Barford","https://www.bedford.gov.uk/planning-and-building-control/conservation-and-heritage/historic-areas-and-buildings","https://www.bedford.gov.uk/files/little-barford-conservation-area-acc.pdf/download?inline",area-appraisal,,,,,
D_New173_2,New173,"Little Barford","https://www.bedford.gov.uk/planning-and-building-control/conservation-and-heritage/historic-areas-and-buildings",https://www.bedford.gov.uk/files/little-barford-conservation-area-map-website-suitable.pdf/download?inline,area-map,,,,,
D_6493_1,6493,"Odell","https://www.bedford.gov.uk/planning-and-building-control/conservation-and-heritage/historic-areas-and-buildings","No Appraisal document",area-appraisal,,,,,44005754
D_6493_2,6493,"Odell","https://www.bedford.gov.uk/planning-and-building-control/conservation-and-heritage/historic-areas-and-buildings",https://www.bedford.gov.uk/files/caodell.pdf/download?inline,area-map,,,,,44005754
D_6494_1,6494,"Pavenham","https://www.bedford.gov.uk/planning-and-building-control/conservation-and-heritage/historic-areas-and-buildings","No Appraisal document",area-appraisal,,,,,44005755
D_6494_2,6494,"Pavenham","https://www.bedford.gov.uk/planning-and-building-control/conservation-and-heritage/historic-areas-and-buildings",https://www.bedford.gov.uk/files/capavenham.pdf/download?inline,area-map,,,,,44005755
D_6495_1,6495,"Podington","https://www.bedford.gov.uk/planning-and-building-control/conservation-and-heritage/historic-areas-and-buildings","No Appraisal document",area-appraisal,,,,,44005756
D_6495_2,6495,"Podington","https://www.bedford.gov.uk/planning-and-building-control/conservation-and-heritage/historic-areas-and-buildings",https://www.bedford.gov.uk/files/capodington.pdf/download?inline,area-map,,,,,44005756
D_6496_1,6496,"Riseley","https://www.bedford.gov.uk/planning-and-building-control/conservation-and-heritage/historic-areas-and-buildings","No Appraisal document",area-appraisal,,,,,44006492
D_6496_2,6496,"Riseley","https://www.bedford.gov.uk/planning-and-building-control/conservation-and-heritage/historic-areas-and-buildings",https://www.bedford.gov.uk/files/cariseley.pdf/download?inline,area-map,,,,,44006492
D_New178_1,New178,"Riseley North","https://www.bedford.gov.uk/planning-and-building-control/conservation-and-heritage/historic-areas-and-buildings","No Appraisal document",area-appraisal,,,,,
D_New178_2,New178,"Riseley North","https://www.bedford.gov.uk/planning-and-building-control/conservation-and-heritage/historic-areas-and-buildings",https://www.bedford.gov.uk/files/cariseleynorth.pdf/download?inline,area-map,,,,,
D_6497_1,6497,"Roxton","https://www.bedford.gov.uk/planning-and-building-control/conservation-and-heritage/historic-areas-and-buildings","No Appraisal document",area-appraisal,,,,,44005757
D_6497_2,6497,"Roxton","https://www.bedford.gov.uk/planning-and-building-control/conservation-and-heritage/historic-areas-and-buildings",https://www.bedford.gov.uk/files/caroxton.pdf/download?inline,area-map,,,,,44005757
