reference,name,designation-date,document-url,documentation-url,geometry,point,notes,entry_date,start_date,end_date,entity
8858,"Appleton Roebuck",,"No Appraisal document","https://www.northyorks.gov.uk/planning-and-conservation/heritage-conservation-areas-and-listed-buildings/heritage-conservation-areas-and-listed-buildings-selby/conservation-areas",,,"",,,,44006156
8873,"Selby - Armoury Road and Brook Street",,"No Appraisal document","https://www.northyorks.gov.uk/planning-and-conservation/heritage-conservation-areas-and-listed-buildings/heritage-conservation-areas-and-listed-buildings-selby/conservation-areas",,,"",,,,44006169
8859,"Bilbrough",,"No Appraisal document","https://www.northyorks.gov.uk/planning-and-conservation/heritage-conservation-areas-and-listed-buildings/heritage-conservation-areas-and-listed-buildings-selby/conservation-areas",,,"",,,,44006151
8860,"Bolton Percy",,"No Appraisal document","https://www.northyorks.gov.uk/planning-and-conservation/heritage-conservation-areas-and-listed-buildings/heritage-conservation-areas-and-listed-buildings-selby/conservation-areas",,,"",,,,44006163
8861,"Brayton",,"No Appraisal document","https://www.northyorks.gov.uk/planning-and-conservation/heritage-conservation-areas-and-listed-buildings/heritage-conservation-areas-and-listed-buildings-selby/conservation-areas",,,"",,,,44006152
8862,"Cawood",,"No Appraisal document","https://www.northyorks.gov.uk/planning-and-conservation/heritage-conservation-areas-and-listed-buildings/heritage-conservation-areas-and-listed-buildings-selby/conservation-areas",,,"",,,,44006165
8863,"Escrick",,"No Appraisal document","https://www.northyorks.gov.uk/planning-and-conservation/heritage-conservation-areas-and-listed-buildings/heritage-conservation-areas-and-listed-buildings-selby/conservation-areas",,,"Duplicate of 44006157, should be kept",,,,44006157
3118,"Escrick",,"No Appraisal document","https://www.northyorks.gov.uk/planning-and-conservation/heritage-conservation-areas-and-listed-buildings/heritage-conservation-areas-and-listed-buildings-selby/conservation-areas",,,"Duplicate of 44005083, should be removed",,,,44005083
8864,"Healaugh",,"No Appraisal document","https://www.northyorks.gov.uk/planning-and-conservation/heritage-conservation-areas-and-listed-buildings/heritage-conservation-areas-and-listed-buildings-selby/conservation-areas",,,"",,,,44006161
8865,"Hemmingbrough",,"No Appraisal document","https://www.northyorks.gov.uk/planning-and-conservation/heritage-conservation-areas-and-listed-buildings/heritage-conservation-areas-and-listed-buildings-selby/conservation-areas",,,"",,,,44006153
8866,"Hillam",,"No Appraisal document","https://www.northyorks.gov.uk/planning-and-conservation/heritage-conservation-areas-and-listed-buildings/heritage-conservation-areas-and-listed-buildings-selby/conservation-areas",,,"",,,,44006167
8867,"Kirk Smeaton",,"No Appraisal document","https://www.northyorks.gov.uk/planning-and-conservation/heritage-conservation-areas-and-listed-buildings/heritage-conservation-areas-and-listed-buildings-selby/conservation-areas",,,"",,,,44006172
8874,"Selby - Leeds Road",,"No Appraisal document","https://www.northyorks.gov.uk/planning-and-conservation/heritage-conservation-areas-and-listed-buildings/heritage-conservation-areas-and-listed-buildings-selby/conservation-areas",,,"",,,,44006170
8868,"Little Smeaton",,"No Appraisal document","https://www.northyorks.gov.uk/planning-and-conservation/heritage-conservation-areas-and-listed-buildings/heritage-conservation-areas-and-listed-buildings-selby/conservation-areas",,,"",,,,44006173
8875,"Selby - Millgate",,"No Appraisal document","https://www.northyorks.gov.uk/planning-and-conservation/heritage-conservation-areas-and-listed-buildings/heritage-conservation-areas-and-listed-buildings-selby/conservation-areas",,,"",,,,44006168
8869,"Monk Fryston",,"No Appraisal document","https://www.northyorks.gov.uk/planning-and-conservation/heritage-conservation-areas-and-listed-buildings/heritage-conservation-areas-and-listed-buildings-selby/conservation-areas",,,"",,,,44006166
8870,"Newton Kyme",,"No Appraisal document","https://www.northyorks.gov.uk/planning-and-conservation/heritage-conservation-areas-and-listed-buildings/heritage-conservation-areas-and-listed-buildings-selby/conservation-areas",,,"",,,,44006160
8871,"Riccall",,"No Appraisal document","https://www.northyorks.gov.uk/planning-and-conservation/heritage-conservation-areas-and-listed-buildings/heritage-conservation-areas-and-listed-buildings-selby/conservation-areas",,,"",,,,44006154
8872,"Saxton",,"No Appraisal document","https://www.northyorks.gov.uk/planning-and-conservation/heritage-conservation-areas-and-listed-buildings/heritage-conservation-areas-and-listed-buildings-selby/conservation-areas",,,"",,,,44006155
8876,"Selby - Selby Town",,"No Appraisal document","https://www.northyorks.gov.uk/planning-and-conservation/heritage-conservation-areas-and-listed-buildings/heritage-conservation-areas-and-listed-buildings-selby/conservation-areas",,,"",,,,44006171
8877,"Stillingfeet",,"No Appraisal document","https://www.northyorks.gov.uk/planning-and-conservation/heritage-conservation-areas-and-listed-buildings/heritage-conservation-areas-and-listed-buildings-selby/conservation-areas",,,"",,,,44006158
8878,"Tadcaster",,"No Appraisal document","https://www.northyorks.gov.uk/planning-and-conservation/heritage-conservation-areas-and-listed-buildings/heritage-conservation-areas-and-listed-buildings-selby/conservation-areas",,,"",,,,44006162
8879,"Thorganby",,"No Appraisal document","https://www.northyorks.gov.uk/planning-and-conservation/heritage-conservation-areas-and-listed-buildings/heritage-conservation-areas-and-listed-buildings-selby/conservation-areas",,,"",,,,44006164
8880,"Womersley",,"No Appraisal document","https://www.northyorks.gov.uk/planning-and-conservation/heritage-conservation-areas-and-listed-buildings/heritage-conservation-areas-and-listed-buildings-selby/conservation-areas",,,"",,,,44006159
