reference,name,designation-date,document-url,documentation-url,geometry,point,notes,entry_date,start_date,end_date,entity
7888,"Attenborough Barratt Lane",,"https://www.broxtowe.gov.uk/media/1908/attenborough-barratt-ln-appraisal.pdf","https://www.broxtowe.gov.uk/for-you/planning/conservation-areas/",,,"Character Appraisal Best Map is shown on page 13 of the appraisal document. ",,,,44004625
7885,"Attenborough Village",,"https://www.broxtowe.gov.uk/media/1902/attenborough-village-con-area-appraisal.pdf","https://www.broxtowe.gov.uk/for-you/planning/conservation-areas/",,,"Character Appraisal Best Map is shown on page 15 of the appraisal document. ",,,,44001424
7878,"Beeston St John's Grove",,"https://www.broxtowe.gov.uk/media/1912/beeston-st-johns-grove-appraisal.pdf","https://www.broxtowe.gov.uk/for-you/planning/conservation-areas/",,,"Character Appraisal Best Map is shown on page 16 of the appraisal document. ",,,,44001423
7879,"Beeston West End",,"https://www.broxtowe.gov.uk/media/1920/beeston-west-end-nov-09-correct-version.pdf","https://www.broxtowe.gov.uk/for-you/planning/conservation-areas/",,,"Character Appraisal Best Map is shown on page 19 of the appraisal document. ",,,,44004626
7875,"Bramcote",,"https://www.broxtowe.gov.uk/media/1953/bramcote-apprisal.pdf","https://www.broxtowe.gov.uk/for-you/planning/conservation-areas/",,,"Character Appraisal Best Map is shown on page 25 of the appraisal document. ",,,,44004628
7873,"Brinsley",,"No Appraisal document","https://www.broxtowe.gov.uk/for-you/planning/conservation-areas/",,,"",,,,44000071
7872,"Chilwell",,"No Appraisal document","https://www.broxtowe.gov.uk/for-you/planning/conservation-areas/",,,"",,,,44001425
7880,"Chilwell Cottage Grove",,"https://www.broxtowe.gov.uk/media/1932/cottage-grove-appraisal.pdf","https://www.broxtowe.gov.uk/for-you/planning/conservation-areas/",,,"Character Appraisal Best Map is shown on page 4 of the appraisal document. ",,,,44004627
7881,"Cossall",,"No Appraisal document","https://www.broxtowe.gov.uk/for-you/planning/conservation-areas/",,,"",,,,44001421
7870,"Eastwood",,"https://www.broxtowe.gov.uk/media/1949/eastwood-con-area-character-appraisal.pdf","https://www.broxtowe.gov.uk/for-you/planning/conservation-areas/",,,"Character Appraisal Best Map is shown on page 39 of the appraisal document. ",,,,44004623
7876,"Kimberley Town Centre",,"https://www.broxtowe.gov.uk/media/1960/kimberley-document-main-one.pdf","https://www.broxtowe.gov.uk/for-you/planning/conservation-areas/",,,"Character Appraisal Best Map is shown on page 24 of the appraisal document. ",,,,44001419
7877,"Nuthall",,"No Appraisal document","https://www.broxtowe.gov.uk/for-you/planning/conservation-areas/",,,"",,,,44001420
New404,"Sandiacre Lock",,"No Appraisal document","https://www.broxtowe.gov.uk/for-you/planning/conservation-areas/",,,"",,,,
7883,"Stapleford Church Street",,"https://www.broxtowe.gov.uk/media/1943/stapleford-appraisal-main-one.pdf","https://www.broxtowe.gov.uk/for-you/planning/conservation-areas/",,,"Character Appraisal Best Map is shown on page 21 of the appraisal document. ",,,,44004624
7884,"Stapleford Nottingham Road",,"https://www.broxtowe.gov.uk/media/1938/stapleford-appraisal-main-one.pdf","https://www.broxtowe.gov.uk/for-you/planning/conservation-areas/",,,"Character Appraisal Best Map is shown on page 21 of the appraisal document. ",,,,44001418
7874,"Strelley",,"No Appraisal document","https://www.broxtowe.gov.uk/for-you/planning/conservation-areas/",,,"",,,,44001422
