reference,name,designation-date,document-url,documentation-url,geometry,point,notes,entry_date,start_date,end_date,entity
New275,"Attleborough",,"No Appraisal document","https://www.breckland.gov.uk/article/19893/Conservation-Areas",,,"",,1975-10-09,,
New276,"Banham",,"No Appraisal document","https://www.breckland.gov.uk/article/19893/Conservation-Areas",,,"",,1975-05-26,,
New277,"Bawdeswell",,"No Appraisal document","https://www.breckland.gov.uk/article/19893/Conservation-Areas",,,"",,1975-02-10,,
New278,"Beachamwell",,"No Appraisal document","https://www.breckland.gov.uk/article/19893/Conservation-Areas",,,"",,1985-10-28,,
New279,"Brisley",,"No Appraisal document","https://www.breckland.gov.uk/article/19893/Conservation-Areas",,,"",,1976-01-01,,
New280,"Carbrooke",,"No Appraisal document","https://www.breckland.gov.uk/article/19893/Conservation-Areas",,,"",,1988-01-25,,
New281,"Caston",,"No Appraisal document","https://www.breckland.gov.uk/article/19893/Conservation-Areas",,,"",,1976-01-01,,
New282,"Croxton",,"No Appraisal document","https://www.breckland.gov.uk/article/19893/Conservation-Areas",,,"",,1974-12-04,,
New283,"Dereham",,"No Appraisal document","https://www.breckland.gov.uk/article/19893/Conservation-Areas",,,"",,1973-01-01,,
New284,"Garboldisham",,"No Appraisal document","https://www.breckland.gov.uk/article/19893/Conservation-Areas",,,"",,1993-01-01,,
New285,"Garvestone",,"No Appraisal document","https://www.breckland.gov.uk/article/19893/Conservation-Areas",,,"",,1993-01-01,,
New286,"Guist",,"No Appraisal document","https://www.breckland.gov.uk/article/19893/Conservation-Areas",,,"",,1991-11-21,,
New287,"Harling",,"No Appraisal document","https://www.breckland.gov.uk/article/19893/Conservation-Areas",,,"",,1975-05-28,,
New288,"Hilborough",,"No Appraisal document","https://www.breckland.gov.uk/article/19893/Conservation-Areas",,,"",,1985-09-23,,
New289,"Hockham",,"No Appraisal document","https://www.breckland.gov.uk/article/19893/Conservation-Areas",,,"",,1975-03-03,,
New290,"Hoe",,"No Appraisal document","https://www.breckland.gov.uk/article/19893/Conservation-Areas",,,"",,1989-05-08,,
New291,"Kenninghall",,"No Appraisal document","https://www.breckland.gov.uk/article/19893/Conservation-Areas",,,"",,1975-01-01,,
New292,"Litcham",,"No Appraisal document","https://www.breckland.gov.uk/article/19893/Conservation-Areas",,,"",,1975-02-10,,
New293,"Little Dunham",,"No Appraisal document","https://www.breckland.gov.uk/article/19893/Conservation-Areas",,,"",,1992-01-07,,
New294,"Lyng",,"No Appraisal document","https://www.breckland.gov.uk/article/19893/Conservation-Areas",,,"",,1975-12-08,,
New295,"Mattishall",,"No Appraisal document","https://www.breckland.gov.uk/article/19893/Conservation-Areas",,,"",,1974-11-13,,
New296,"Merton",,"No Appraisal document","https://www.breckland.gov.uk/article/19893/Conservation-Areas",,,"",,1993-01-25,,
New297,"Mileham",,"No Appraisal document","https://www.breckland.gov.uk/article/19893/Conservation-Areas",,,"",,1976-04-12,,
New298,"Mundford",,"No Appraisal document","https://www.breckland.gov.uk/article/19893/Conservation-Areas",,,"",,1975-01-13,,
New300,"Necton",,"No Appraisal document","https://www.breckland.gov.uk/article/19893/Conservation-Areas",,,"",,1988-08-22,,
New301,"New Buckenham",,"No Appraisal document","https://www.breckland.gov.uk/article/19893/Conservation-Areas",,,"",,1973-01-15,,
New302,"North Elmham",,"No Appraisal document","https://www.breckland.gov.uk/article/19893/Conservation-Areas",,,"",,1988-05-09,,
New303,"North Lopham ",,"No Appraisal document","https://www.breckland.gov.uk/article/19893/Conservation-Areas",,,"",,1976-03-22,,
New304,"Old Buckenham",,"No Appraisal document","https://www.breckland.gov.uk/article/19893/Conservation-Areas",,,"",,1973-01-15,,
New305,"Oxborough",,"No Appraisal document","https://www.breckland.gov.uk/article/19893/Conservation-Areas",,,"",,1993-01-25,,
New306,"Quidenham",,"No Appraisal document","https://www.breckland.gov.uk/article/19893/Conservation-Areas",,,"",,1986-03-10,,
New307,"Rougham",,"No Appraisal document","https://www.breckland.gov.uk/article/19893/Conservation-Areas",,,"",,1975-12-08,,
New308,"Shipdham",,"No Appraisal document","https://www.breckland.gov.uk/article/19893/Conservation-Areas",,,"",,1975-09-06,,
New309,"South Acre",,"No Appraisal document","https://www.breckland.gov.uk/article/19893/Conservation-Areas",,,"",,1991-11-25,,
New310,"South Lopham",,"No Appraisal document","https://www.breckland.gov.uk/article/19893/Conservation-Areas",,,"",,1975-12-08,,
New311,"South Pickenham",,"No Appraisal document","https://www.breckland.gov.uk/article/19893/Conservation-Areas",,,"",,1986-09-22,,
New312,"Swaffham",,"No Appraisal document","https://www.breckland.gov.uk/article/19893/Conservation-Areas",,,"",,2022-04-01,,
New313,"Thetford",,"No Appraisal document","https://www.breckland.gov.uk/article/19893/Conservation-Areas",,,"",,1973-12-14,,
New314,"Tittleshall",,"No Appraisal document","https://www.breckland.gov.uk/article/19893/Conservation-Areas",,,"",,1976-03-22,,
New315,"Watton",,"No Appraisal document","https://www.breckland.gov.uk/article/19893/Conservation-Areas",,,"",,1976-04-12,,
New316,"Weasenham St Peter ",,"No Appraisal document","https://www.breckland.gov.uk/article/19893/Conservation-Areas",,,"",,1984-12-17,,
New317,"Wellingham",,"No Appraisal document","https://www.breckland.gov.uk/article/19893/Conservation-Areas",,,"",,1989-02-13,,
New318,"Wretham (East) ",,"No Appraisal document","https://www.breckland.gov.uk/article/19893/Conservation-Areas",,,"",,1992-02-10,,
New319,"Yaxham",,"No Appraisal document","https://www.breckland.gov.uk/article/19893/Conservation-Areas",,,"",,1985-09-02,,
