reference,name,designation-date,document-url,documentation-url,geometry,point,notes,entry_date,start_date,end_date,entity
983,"Aldbrough St John",,"https://www.northyorks.gov.uk/sites/default/files/fileroot/planning_migrated/heritage_conservation_areas_and_listed_buildings/aldbrough-st-john-conservation-area-study.pdf","https://www.northyorks.gov.uk/planning-and-conservation/heritage-conservation-areas-and-listed-buildings/heritage-conservation-areas-and-listed-buildings-richmondshire/conservation-areas/conservation-area-statements",,," Best Map is shown on page 3 of the appraisal document. ",,,,44005602
984,"Bellerby",,"No Appraisal document","https://www.northyorks.gov.uk/sites/default/files/fileroot/planning_migrated/heritage_conservation_areas_and_listed_buildings/conservation-areas-a-g.pdf",,,"",,,,44005603
10179,"Bolton on Swale",,"No Appraisal document","https://www.northyorks.gov.uk/sites/default/files/fileroot/planning_migrated/heritage_conservation_areas_and_listed_buildings/conservation-areas-a-g.pdf",,,"",,,,44005617
985,"Brompton on Swale",,"https://www.northyorks.gov.uk/sites/default/files/fileroot/planning_migrated/heritage_conservation_areas_and_listed_buildings/brompton-on-swale-conservation-area-study.pdf","https://www.northyorks.gov.uk/planning-and-conservation/heritage-conservation-areas-and-listed-buildings/heritage-conservation-areas-and-listed-buildings-richmondshire/conservation-areas/conservation-area-statements",,,"",,,,44005616
986,"Catterick Village",,"No Appraisal document","https://www.northyorks.gov.uk/sites/default/files/fileroot/planning_migrated/heritage_conservation_areas_and_listed_buildings/conservation-areas-a-g.pdf",,,"",,,,44005627
1882,"Constable Burton",,"No Appraisal document","https://www.northyorks.gov.uk/sites/default/files/fileroot/planning_migrated/heritage_conservation_areas_and_listed_buildings/conservation-areas-a-g.pdf",,,"",,,,44005625
1883,"Croft on Tees",,"https://www.northyorks.gov.uk/sites/default/files/fileroot/planning_migrated/heritage_conservation_areas_and_listed_buildings/croft-conservation-area-study.pdf","https://www.northyorks.gov.uk/planning-and-conservation/heritage-conservation-areas-and-listed-buildings/heritage-conservation-areas-and-listed-buildings-richmondshire/conservation-areas/conservation-area-statements",,,"",,,,44005618
1884,"Dalton",,"No Appraisal document","https://www.northyorks.gov.uk/sites/default/files/fileroot/planning_migrated/heritage_conservation_areas_and_listed_buildings/conservation-areas-a-g.pdf",,,"",,,,44005633
New2758,"Downholme",,"No Appraisal document","https://www.northyorks.gov.uk/sites/default/files/fileroot/planning_migrated/heritage_conservation_areas_and_listed_buildings/conservation-areas-a-g.pdf",,,"",,,,
1886,"Easby",,"No Appraisal document","https://www.northyorks.gov.uk/sites/default/files/fileroot/planning_migrated/heritage_conservation_areas_and_listed_buildings/conservation-areas-a-g.pdf",,,"",,,,44005636
1887,"East Hauxwell",,"https://www.northyorks.gov.uk/sites/default/files/fileroot/planning_migrated/heritage_conservation_areas_and_listed_buildings/east-hauxwell-conservation-area-study.pdf","https://www.northyorks.gov.uk/planning-and-conservation/heritage-conservation-areas-and-listed-buildings/heritage-conservation-areas-and-listed-buildings-richmondshire/conservation-areas/conservation-area-statements",,," Best Map is shown on page 20 of the appraisal document. ",,,,44005613
1888,"East Layton",,"No Appraisal document","https://www.northyorks.gov.uk/sites/default/files/fileroot/planning_migrated/heritage_conservation_areas_and_listed_buildings/conservation-areas-a-g.pdf",,,"",,,,44005634
1889,"East Witton",,"No Appraisal document","https://www.northyorks.gov.uk/sites/default/files/fileroot/planning_migrated/heritage_conservation_areas_and_listed_buildings/conservation-areas-a-g.pdf",,,"",,,,44005635
1890,"Finghall",,"No Appraisal document","https://www.northyorks.gov.uk/sites/default/files/fileroot/planning_migrated/heritage_conservation_areas_and_listed_buildings/conservation-areas-a-g.pdf",,,"",,,,44005624
1891,"Gayles",,"No Appraisal document","https://www.northyorks.gov.uk/sites/default/files/fileroot/planning_migrated/heritage_conservation_areas_and_listed_buildings/conservation-areas-a-g.pdf",,,"",,,,44005622
1892,"Gilling West",,"No Appraisal document","https://www.northyorks.gov.uk/sites/default/files/fileroot/planning_migrated/heritage_conservation_areas_and_listed_buildings/conservation-areas-a-g.pdf",,,"",,,,44005631
1893,"Hartforth",,"No Appraisal document","https://www.northyorks.gov.uk/sites/default/files/fileroot/planning_migrated/heritage_conservation_areas_and_listed_buildings/conservation-areas-h-p.pdf",,,"",,,,44005607
1894,"Hornby",,"No Appraisal document","https://www.northyorks.gov.uk/sites/default/files/fileroot/planning_migrated/heritage_conservation_areas_and_listed_buildings/conservation-areas-h-p.pdf",,,"",,,,44005626
1895,"Hudswell",,"No Appraisal document","https://www.northyorks.gov.uk/sites/default/files/fileroot/planning_migrated/heritage_conservation_areas_and_listed_buildings/conservation-areas-h-p.pdf",,,"",,,,44005606
1896,"Kirby Hill",,"No Appraisal document","https://www.northyorks.gov.uk/sites/default/files/fileroot/planning_migrated/heritage_conservation_areas_and_listed_buildings/conservation-areas-h-p.pdf",,,"",,,,44005614
1897,"Leyburn",,"No Appraisal document","https://www.northyorks.gov.uk/sites/default/files/fileroot/planning_migrated/heritage_conservation_areas_and_listed_buildings/conservation-areas-h-p.pdf",,,"",,,,44005638
1898,"Leyburn, Quarry Hills",,"No Appraisal document","https://www.northyorks.gov.uk/sites/default/files/fileroot/planning_migrated/heritage_conservation_areas_and_listed_buildings/conservation-areas-h-p.pdf",,,"",,,,44005623
1899,"Marske",,"No Appraisal document","https://www.northyorks.gov.uk/sites/default/files/fileroot/planning_migrated/heritage_conservation_areas_and_listed_buildings/conservation-areas-h-p.pdf",,,"",,,,44005609
1900,"Melsonby",,"No Appraisal document","https://www.northyorks.gov.uk/sites/default/files/fileroot/planning_migrated/heritage_conservation_areas_and_listed_buildings/conservation-areas-h-p.pdf",,,"",,,,44005629
1901,"Middleham",,"No Appraisal document","https://www.northyorks.gov.uk/sites/default/files/fileroot/planning_migrated/heritage_conservation_areas_and_listed_buildings/conservation-areas-h-p.pdf",,,"",,,,44005639
1902,"Middleton Tyas",,"No Appraisal document","https://www.northyorks.gov.uk/sites/default/files/fileroot/planning_migrated/heritage_conservation_areas_and_listed_buildings/conservation-areas-h-p.pdf",,,"",,,,44005604
1903,"Moulton",,"No Appraisal document","https://www.northyorks.gov.uk/sites/default/files/fileroot/planning_migrated/heritage_conservation_areas_and_listed_buildings/conservation-areas-h-p.pdf",,,"",,,,44005630
1905,"Newsham",,"No Appraisal document","https://www.northyorks.gov.uk/sites/default/files/fileroot/planning_migrated/heritage_conservation_areas_and_listed_buildings/conservation-areas-h-p.pdf",,,"",,,,44005612
1906,"Patrick Brompton",,"No Appraisal document","https://www.northyorks.gov.uk/sites/default/files/fileroot/planning_migrated/heritage_conservation_areas_and_listed_buildings/conservation-areas-h-p.pdf",,,"",,,,44005615
1907,"Preston under Scar",,"No Appraisal document","https://www.northyorks.gov.uk/sites/default/files/fileroot/planning_migrated/heritage_conservation_areas_and_listed_buildings/conservation-areas-h-p.pdf",,,"",,,,44005620
1908,"Ravensworth",,"No Appraisal document","https://www.northyorks.gov.uk/sites/default/files/fileroot/planning_migrated/heritage_conservation_areas_and_listed_buildings/conservation-areas-p-w.pdf",,,"",,,,44005608
1909,"Redmire",,"No Appraisal document","https://www.northyorks.gov.uk/sites/default/files/fileroot/planning_migrated/heritage_conservation_areas_and_listed_buildings/conservation-areas-p-w.pdf",,,"",,,,44005611
1910,"Richmond",,"No Appraisal document","https://www.northyorks.gov.uk/sites/default/files/fileroot/planning_migrated/heritage_conservation_areas_and_listed_buildings/conservation-areas-p-w.pdf",,,"",,,,44005640
1911,"Richmond Hill",,"No Appraisal document","https://www.northyorks.gov.uk/sites/default/files/fileroot/planning_migrated/heritage_conservation_areas_and_listed_buildings/conservation-areas-p-w.pdf",,,"",,,,44005641
1918,"Richmond Racecourse",,"https://www.northyorks.gov.uk/sites/default/files/fileroot/planning_migrated/heritage_conservation_areas_and_listed_buildings/richmond-racecourse-conservation-area-study.pdf","https://www.northyorks.gov.uk/sites/default/files/fileroot/planning_migrated/heritage_conservation_areas_and_listed_buildings/richmond-racecourse-conservation-area-study.pdf",,," Best Map is shown on page 66 of the appraisal document. ",,,,44005605
1912,"Scorton",,"No Appraisal document","https://www.northyorks.gov.uk/sites/default/files/fileroot/planning_migrated/heritage_conservation_areas_and_listed_buildings/conservation-areas-p-w.pdf",,,"",,,,44005628
1913,"Skeeby",,"No Appraisal document","https://www.northyorks.gov.uk/sites/default/files/fileroot/planning_migrated/heritage_conservation_areas_and_listed_buildings/conservation-areas-p-w.pdf",,,"",,,,44005610
1914,"Spennithorne",,"No Appraisal document","https://www.northyorks.gov.uk/sites/default/files/fileroot/planning_migrated/heritage_conservation_areas_and_listed_buildings/conservation-areas-p-w.pdf",,,"",,,,44005619
1915,"Thornton Steward",,"No Appraisal document","https://www.northyorks.gov.uk/sites/default/files/fileroot/planning_migrated/heritage_conservation_areas_and_listed_buildings/conservation-areas-p-w.pdf",,,"",,,,44005637
1916,"Wensley",,"No Appraisal document","https://www.northyorks.gov.uk/sites/default/files/fileroot/planning_migrated/heritage_conservation_areas_and_listed_buildings/conservation-areas-p-w.pdf",,,"",,,,44005621
1917,"Whashton",,"https://www.northyorks.gov.uk/sites/default/files/fileroot/planning_migrated/heritage_conservation_areas_and_listed_buildings/whashton-conservation-area-study.pdf","https://www.northyorks.gov.uk/sites/default/files/fileroot/planning_migrated/heritage_conservation_areas_and_listed_buildings/richmond-racecourse-conservation-area-study.pdf",,,"",,,,44005632
