reference,name,designation-date,document-url,documentation-url,geometry,point,notes,entry_date,start_date,end_date,entity
New475,"Acton",,"https://www.cheshireeast.gov.uk/pdf/environment/conservation-areas/acton%20conservation%20area%20character%20appraisal%20%20management%20strategy%20-%20with%20pdf%20maps.pdf","https://www.cheshireeast.gov.uk/environment/heritage_natural_environment/heritage-conservation-areas-and-listed-buildings/conservation-areas/conservation_areas_appraisals/conservation_areas_appraisals.aspx",,,"",,2007-06-28,,
New476,"Alderley Edge",,"https://www.cheshireeast.gov.uk/pdf/environment/conservation-areas/alderley-edge-conservation-area-appraisal-pdf-final-11-08-22.pdf","https://www.cheshireeast.gov.uk/environment/heritage_natural_environment/heritage-conservation-areas-and-listed-buildings/conservation-areas/conservation_areas_appraisals/conservation_areas_appraisals.aspx",,,"",,1974-01-01,,
New477,"Alsager",,"https://www.cheshireeast.gov.uk/pdf/environment/conservation-areas/alsager-conservation-area-appraisal.pdf","https://www.cheshireeast.gov.uk/environment/heritage_natural_environment/heritage-conservation-areas-and-listed-buildings/conservation-areas/conservation_areas_appraisals/conservation_areas_appraisals.aspx",,,"",,1981-01-01,,
New478,"Arley, Aston by Budworth Parish",,"No Appraisal document","https://www.cheshireeast.gov.uk/environment/heritage_natural_environment/heritage-conservation-areas-and-listed-buildings/conservation-areas/conservation_areas_appraisals/conservation_areas_appraisals.aspx",,,"",,,,
New479,"Astbury",,"https://www.cheshireeast.gov.uk/pdf/environment/conservation-areas/astbury-spd.pdf","https://www.cheshireeast.gov.uk/environment/heritage_natural_environment/heritage-conservation-areas-and-listed-buildings/conservation-areas/conservation_areas_appraisals/conservation_areas_appraisals.aspx",,,"",,2008-01-01,,
New480,"Aston",,"https://www.cheshireeast.gov.uk/pdf/environment/conservation-areas/aston%20conservation%20area%20character%20appraisal%20%20management%20strategy%20-%20with%20pdf%20maps.pdf","https://www.cheshireeast.gov.uk/environment/heritage_natural_environment/heritage-conservation-areas-and-listed-buildings/conservation-areas/conservation_areas_appraisals/conservation_areas_appraisals.aspx",,,"",,2008-04-29,,
New481,"Audlem",,"https://www.cheshireeast.gov.uk/pdf/environment/conservation-areas/audlem%20conservation%20area%20appraisal%20%20management%20strategy%20-%20with%20pdf%20maps%20(2).pdf","https://www.cheshireeast.gov.uk/environment/heritage_natural_environment/heritage-conservation-areas-and-listed-buildings/conservation-areas/conservation_areas_appraisals/conservation_areas_appraisals.aspx",,,"",,2008-04-29,,
New482,"Audlem â€“ Woore Road",,"No Appraisal document","https://www.cheshireeast.gov.uk/environment/heritage_natural_environment/heritage-conservation-areas-and-listed-buildings/conservation-areas/conservation_areas_appraisals/conservation_areas_appraisals.aspx",,,"",,,,
New483,"Barracks Square",,"No Appraisal document","https://www.cheshireeast.gov.uk/environment/heritage_natural_environment/heritage-conservation-areas-and-listed-buildings/conservation-areas/conservation_areas_appraisals/conservation_areas_appraisals.aspx",,,"",,,,
New484,"Barthomley",,"https://www.cheshireeast.gov.uk/pdf/environment/conservation-areas/bollington-and-kerridge.pdf","https://www.cheshireeast.gov.uk/environment/heritage_natural_environment/heritage-conservation-areas-and-listed-buildings/conservation-areas/conservation_areas_appraisals/conservation_areas_appraisals.aspx",,,"",,2007-06-28,,
