reference,name,designation-date,document-url,documentation-url,geometry,point,notes,entry_date,start_date,end_date,entity
6832,"Aldborough",,"https://www.north-norfolk.gov.uk/media/1459/aldborough_ca.pdf","https://www.north-norfolk.gov.uk/tasks/conservation/view-conservation-area-appraisals/",,,"",,2008-06-30,,44002957
6833,"Baconsthorpe",,"https://www.north-norfolk.gov.uk/media/7097/caa_baconsthorpe.pdf","https://www.north-norfolk.gov.uk/tasks/conservation/view-conservation-area-appraisals/",,,"",,2021-06-07,,44000162
6834,"Bacton",,"No Appraisal document","https://www.north-norfolk.gov.uk/tasks/conservation/view-conservation-area-appraisals/",,,"",,,,44000136
6835,"Bale",,"No Appraisal document","https://www.north-norfolk.gov.uk/tasks/conservation/view-conservation-area-appraisals/",,,"",,,,44001023
6837,"Beeston Regis",,"No Appraisal document","https://www.north-norfolk.gov.uk/tasks/conservation/view-conservation-area-appraisals/",,,"",,,,44000155
6839,"Bessingham",,"No Appraisal document","https://www.north-norfolk.gov.uk/tasks/conservation/view-conservation-area-appraisals/",,,"",,,,44000156
6840,"Binham",,"No Appraisal document","https://www.north-norfolk.gov.uk/tasks/conservation/view-conservation-area-appraisals/",,,"",,,,44001027
6841,"Blakeney",,"https://www.north-norfolk.gov.uk/media/5266/caa_blakeney.pdf","https://www.north-norfolk.gov.uk/tasks/conservation/view-conservation-area-appraisals/",,,"",,2019-07-08,,44000128
6842,"Brinton",,"https://www.north-norfolk.gov.uk/media/8082/caa_brinton.pdf","https://www.north-norfolk.gov.uk/tasks/conservation/view-conservation-area-appraisals/",,,"",,2022-07-01,,44000173
6843,"Catfield",,"No Appraisal document","https://www.north-norfolk.gov.uk/tasks/conservation/view-conservation-area-appraisals/",,,"",,,,44000133
6844,"Cley",,"https://www.north-norfolk.gov.uk/media/5267/caa_cley.pdf","https://www.north-norfolk.gov.uk/tasks/conservation/view-conservation-area-appraisals/",,,"",,2019-07-08,,44000126
6845,"Cromer",,"No Appraisal document","https://www.north-norfolk.gov.uk/tasks/conservation/view-conservation-area-appraisals/",,,"",,2012-11-12,,44005246
6846,"Dilham",,"No Appraisal document","https://www.north-norfolk.gov.uk/tasks/conservation/view-conservation-area-appraisals/",,,"",,,,44000139
6847,"East Barsham",,"No Appraisal document","https://www.north-norfolk.gov.uk/tasks/conservation/view-conservation-area-appraisals/",,,"",,,,44001035
6848,"East Runton",,"No Appraisal document","https://www.north-norfolk.gov.uk/tasks/conservation/view-conservation-area-appraisals/",,,"",,,,44000151
6849,"Edgefield",,"https://www.north-norfolk.gov.uk/media/8084/caa_edgefield.pdf","https://www.north-norfolk.gov.uk/tasks/conservation/view-conservation-area-appraisals/",,,"",,2022-07-01,,44000166
6850,"Fakenham",,"No Appraisal document","https://www.north-norfolk.gov.uk/tasks/conservation/view-conservation-area-appraisals/",,,"",,2011-11-28,,44005057
6851,"Felbrigg",,"No Appraisal document","https://www.north-norfolk.gov.uk/tasks/conservation/view-conservation-area-appraisals/",,,"",,,,44000150
6852,"Field Dalling",,"No Appraisal document","https://www.north-norfolk.gov.uk/tasks/conservation/view-conservation-area-appraisals/",,,"",,,,44001026
6853,"Gimingham",,"No Appraisal document","https://www.north-norfolk.gov.uk/tasks/conservation/view-conservation-area-appraisals/",,,"",,,,44000142
6854,"Glandford",,"No Appraisal document","https://www.north-norfolk.gov.uk/tasks/conservation/view-conservation-area-appraisals/",,,"",,2021-06-07,,44000172
6855,"Glaven Valley",,"No Appraisal document","https://www.north-norfolk.gov.uk/tasks/conservation/view-conservation-area-appraisals/",,,"",,2024-01-08,,44000170
6856,"Great Ryburgh",,"No Appraisal document","https://www.north-norfolk.gov.uk/tasks/conservation/view-conservation-area-appraisals/",,,"",,,,44001029
6857,"Great Snoring",,"No Appraisal document","https://www.north-norfolk.gov.uk/tasks/conservation/view-conservation-area-appraisals/",,,"",,,,44001032
6860,"Gunthorpe",,"No Appraisal document","https://www.north-norfolk.gov.uk/tasks/conservation/view-conservation-area-appraisals/",,,"",,,,44001024
6861,"Gunton Park",,"No Appraisal document","https://www.north-norfolk.gov.uk/tasks/conservation/view-conservation-area-appraisals/",,,"",,,,44000149
6862,"Hanworth",,"No Appraisal document","https://www.north-norfolk.gov.uk/tasks/conservation/view-conservation-area-appraisals/",,,"",,,,44000152
6864,"Happisburgh",,"No Appraisal document","https://www.north-norfolk.gov.uk/tasks/conservation/view-conservation-area-appraisals/",,,"",,,,44000132
6865,"Helhoughton",,"No Appraisal document","https://www.north-norfolk.gov.uk/tasks/conservation/view-conservation-area-appraisals/",,,"",,,,44001040
6867,"Hempstead",,"No Appraisal document","https://www.north-norfolk.gov.uk/tasks/conservation/view-conservation-area-appraisals/",,,"",,2021-06-07,,44000164
6868,"Hempton",,"No Appraisal document","https://www.north-norfolk.gov.uk/tasks/conservation/view-conservation-area-appraisals/",,,"",,,,44001036
6870,"Hindringham",,"No Appraisal document","https://www.north-norfolk.gov.uk/tasks/conservation/view-conservation-area-appraisals/",,,"",,,,44001028
6871,"Holkham",,"No Appraisal document","https://www.north-norfolk.gov.uk/tasks/conservation/view-conservation-area-appraisals/",,,"",,,,44001037
6872,"Holt",,"No Appraisal document","https://www.north-norfolk.gov.uk/tasks/conservation/view-conservation-area-appraisals/",,,"",,2021-06-07,,44002956
New2390,"Horning",,"No Appraisal document","https://www.north-norfolk.gov.uk/tasks/conservation/view-conservation-area-appraisals/",,,"",,,,
6874,"Houghton St Giles",,"No Appraisal document","https://www.north-norfolk.gov.uk/tasks/conservation/view-conservation-area-appraisals/",,,"",,,,44001033
6875,"Hunworth",,"https://www.north-norfolk.gov.uk/media/8083/caa_hunworth.pdf","https://www.north-norfolk.gov.uk/tasks/conservation/view-conservation-area-appraisals/",,,"",,2022-07-01,,44000169
6876,"Ingham",,"No Appraisal document","https://www.north-norfolk.gov.uk/tasks/conservation/view-conservation-area-appraisals/",,,"",,,,44000130
6877,"Ingworth",,"No Appraisal document","https://www.north-norfolk.gov.uk/tasks/conservation/view-conservation-area-appraisals/",,,"",,,,44000153
6878,"Itteringham",,"No Appraisal document","https://www.north-norfolk.gov.uk/tasks/conservation/view-conservation-area-appraisals/",,,"",,,,44000160
6880,"Kelling",,"No Appraisal document","https://www.north-norfolk.gov.uk/tasks/conservation/view-conservation-area-appraisals/",,,"",,,,44000165
6881,"Langham",,"No Appraisal document","https://www.north-norfolk.gov.uk/tasks/conservation/view-conservation-area-appraisals/",,,"",,,,44001041
6882,"Letheringsett",,"No Appraisal document","https://www.north-norfolk.gov.uk/tasks/conservation/view-conservation-area-appraisals/",,,"",,2021-08-01,,44000168
New2399,"Ludham",,"No Appraisal document","https://www.north-norfolk.gov.uk/tasks/conservation/view-conservation-area-appraisals/",,,"",,2020-08-01,,
