reference,name,designation-date,document-url,documentation-url,geometry,point,notes,entry_date,start_date,end_date,entity
867,"Aldeburgh",,"https://www.eastsuffolk.gov.uk/assets/Planning/Design-and-Conservation/Conservation-Area-Appraisals/Aldeburgh-Conservation-Area-Appraisal.pdf","https://www.eastsuffolk.gov.uk/planning/design-heritage-ecology-trees-landscape-and-rights-of-way/heritage/conservation-areas/conservation-area-appraisals/",,,"Probable duplicate of 44007897 which has been removed Best Map is shown on page 4 of the appraisal document. ",,2013-12-01,,44007092
New1154,"Aldeburgh Park",,"https://www.eastsuffolk.gov.uk/assets/Planning/Design-and-Conservation/Conservation-Area-Appraisals/Aldeburgh-Park-Conservation-Area-Appraisal.pdf","https://www.eastsuffolk.gov.uk/planning/design-heritage-ecology-trees-landscape-and-rights-of-way/heritage/conservation-areas/conservation-area-appraisals/",,," Best Map is shown on page 10 of the appraisal document. ",,2023-10-01,,
6107,"Beccles",,"https://www.eastsuffolk.gov.uk/assets/Planning/Design-and-Conservation/Conservation-Area-Appraisals/Beccles-Conservation-Area-Character-Appraisal-with-Mangement-Plan.pdf","https://www.eastsuffolk.gov.uk/planning/design-heritage-ecology-trees-landscape-and-rights-of-way/heritage/conservation-areas/conservation-area-appraisals/",,,"Probable duplicate of 44007344 which has been removed Best Map is shown on page 99 of the appraisal document. ",,1991-01-01,,44007344
871,"Blythburgh",,"https://www.eastsuffolk.gov.uk/assets/Planning/Design-and-Conservation/Conservation-Area-Appraisals/Blythburgh-Conservation-Area-Appraisal-July-2012.pdf","https://www.eastsuffolk.gov.uk/planning/design-heritage-ecology-trees-landscape-and-rights-of-way/heritage/conservation-areas/conservation-area-appraisals/",,," Best Map is shown on page 5 of the appraisal document. ",,1991-01-01,,44007085
872,"Bramfield",,"https://www.eastsuffolk.gov.uk/assets/Planning/Design-and-Conservation/Conservation-Area-Appraisals/Bramfield-Conservation-Area-Appraisal-December-2014.pdf","https://www.eastsuffolk.gov.uk/planning/design-heritage-ecology-trees-landscape-and-rights-of-way/heritage/conservation-areas/conservation-area-appraisals/",,," Best Map is shown on page 5 of the appraisal document. ",,1991-01-01,,44007081
873,"Brandeston",,"https://www.eastsuffolk.gov.uk/assets/Planning/Design-and-Conservation/Conservation-Area-Appraisals/Brandeston-Conservation-Area-Appraisal-July-2012.pdf","https://www.eastsuffolk.gov.uk/planning/design-heritage-ecology-trees-landscape-and-rights-of-way/heritage/conservation-areas/conservation-area-appraisals/",,," Best Map is shown on page 5 of the appraisal document. ",,1991-01-01,,44007088
10161,"Bromeswell",,"https://www.eastsuffolk.gov.uk/assets/Planning/Design-and-Conservation/Conservation-Area-Appraisals/Bromeswell-Conservation-Area-Appraisal-September-2016.pdf","https://www.eastsuffolk.gov.uk/planning/design-heritage-ecology-trees-landscape-and-rights-of-way/heritage/conservation-areas/conservation-area-appraisals/",,," Best Map is shown on page 5 of the appraisal document. ",,2016-09-01,,44007396
6121,"Bungay",,"https://www.eastsuffolk.gov.uk/assets/Planning/Design-and-Conservation/Conservation-Area-Appraisals/Bungay-Conservation-Area-Appraisal-and-Managment-Plan-Article-4-directions-apply.pdf","https://www.eastsuffolk.gov.uk/planning/design-heritage-ecology-trees-landscape-and-rights-of-way/heritage/conservation-areas/conservation-area-appraisals/",,," Best Map is shown on page 4 of the appraisal document. ",,2022-01-01,,44007894
874,"Cretingham",,"https://www.eastsuffolk.gov.uk/assets/Planning/Design-and-Conservation/Conservation-Area-Appraisals/Cretingham-Conservation-Area-Appraisal-July-2012.pdf","https://www.eastsuffolk.gov.uk/planning/design-heritage-ecology-trees-landscape-and-rights-of-way/heritage/conservation-areas/conservation-area-appraisals/",,," Best Map is shown on page 5 of the appraisal document. ",,2012-07-01,,44007087
875,"Darsham",,"https://www.eastsuffolk.gov.uk/assets/Planning/Design-and-Conservation/Conservation-Area-Appraisals/Darsham-Conservation-Area-Appraisal-July-2012.pdf","https://www.eastsuffolk.gov.uk/planning/design-heritage-ecology-trees-landscape-and-rights-of-way/heritage/conservation-areas/conservation-area-appraisals/",,," Best Map is shown on page 5 of the appraisal document. ",,2012-07-01,,44007077
