reference,name,designation-date,document-url,documentation-url,geometry,point,notes,entry_date,start_date,end_date,entity
6663,"Alfriston",,"https://www.southdowns.gov.uk/wp-content/uploads/2015/04/Alfriston-Conservation-Area-Appraisal-Management-Plan.pdf",,,," Best Map is shown on page 14 of the appraisal document. ",,,,44001832
New3323,"Castle Goring",,"https://www.southdowns.gov.uk/wp-content/uploads/2015/04/Castle-Goring-CAAMPS-Web-Version.pdf",,,," Best Map is shown on page 36 of the appraisal document. ",,,,
2854,"Clayton",,"https://www.southdowns.gov.uk/wp-content/uploads/2018/09/Clayton-CAAMPS-Adopted-Version.pdf",,,," Best Map is shown on page 4 of the appraisal document. ",,,,44002047
4979,"Droxford",,"https://www.southdowns.gov.uk/wp-content/uploads/2015/04/Droxford-CAAMPS.pdf",,,," Best Map is shown on page 4 of the appraisal document. ",,,,44006837
3199,"East Chiltington",,"https://www.southdowns.gov.uk/wp-content/uploads/2015/04/East-Chiltington-Conservation-Area-Appraisal-Management-Plan.pdf",,,," Best Map is shown on page 27 of the appraisal document. ",,,,44000087
8287,"East Meon",,"https://www.southdowns.gov.uk/wp-content/uploads/2015/04/East-Meon-CAAMP.pdf",,,," Best Map is shown on page 70 of the appraisal document. ",,,,44009296
4989,"Exton",,"https://www.southdowns.gov.uk/wp-content/uploads/2019/12/Exton-CAAMP.pdf",,,," Best Map is shown on page 44 of the appraisal document. ",,,,44006821
5188,"Fernhurst",,"https://www.southdowns.gov.uk/wp-content/uploads/2015/04/Fernhurst-CAAMPS.pdf",,,,"",,,,44002044
3207,"Lewes",,"https://www.southdowns.gov.uk/wp-content/uploads/2018/10/LEWES-CONSERVATION-AREA-MANAGEMENT-PLAN-3.pdf",,,,"",,,,44005296
5502,"Lynchmere",,"https://www.southdowns.gov.uk/wp-content/uploads/2015/04/Lynchmere-CAAMP-Dec-16.pdf",,,," Best Map is shown on page 29 of the appraisal document. ",,,,44001949
New3394,"Malling Deanery",,"https://www.southdowns.gov.uk/wp-content/uploads/2015/04/Malling-Deanery-CAAMPS.pdf",,,," Best Map is shown on page 27 of the appraisal document. ",,,,
5507,"Midhurst",,"https://www.southdowns.gov.uk/wp-content/uploads/2015/04/Midhurst-Conservation-Area.pdf",,,,"",,,,44004206
8308,"Petersfield",,"https://www.southdowns.gov.uk/wp-content/uploads/2015/04/Petersfield-Conservation-Area-Character-Appraisal-and-Management-Plan.pdf",,,," Best Map is shown on page 69 of the appraisal document. ",,,,44009315
5511,"Petworth",,"https://www.southdowns.gov.uk/wp-content/uploads/2015/04/Petworth-Conservation-Area.pdf",,,,"",,,,44004201
1707,"Slindon",,"https://www.southdowns.gov.uk/wp-content/uploads/2018/08/Slindon-CAAMP-Web.pdf",,,," Best Map is shown on page 73 of the appraisal document. ",,,,44002165
3219,"Southease",,"https://www.southdowns.gov.uk/wp-content/uploads/2015/04/Southease-Conservation-Area-Appraisal-Management-Plan.pdf",,,," Best Map is shown on page 4 of the appraisal document. ",,,,44000078
5056,"West Meon",,"https://www.southdowns.gov.uk/wp-content/uploads/2018/10/West-Meon-CAAMP-Sausage.pdf",,,," Best Map is shown on page 65 of the appraisal document. ",,,,44006832
