reference,conservation-area,name,documentation-url,document-url,document-type,notes,entry_date,start_date,end_date,entity
D_1201_1,1201,"Brompton","https://www.northyorks.gov.uk/planning-and-conservation/heritage-conservation-areas-and-listed-buildings/heritage-conservation-areas-and-listed-buildings-scarborough/conservation-areas","No Appraisal document",area-appraisal,,,,,44005494
D_1202_1,1202,"Burniston","https://www.northyorks.gov.uk/planning-and-conservation/heritage-conservation-areas-and-listed-buildings/heritage-conservation-areas-and-listed-buildings-scarborough/conservation-areas","No Appraisal document",area-appraisal,,,,,44005485
D_1204_1,1204,"Cayton","https://www.northyorks.gov.uk/planning-and-conservation/heritage-conservation-areas-and-listed-buildings/heritage-conservation-areas-and-listed-buildings-scarborough/conservation-areas","No Appraisal document",area-appraisal,,,,,44005491
D_7231_1,7231,"Cloughton","https://www.northyorks.gov.uk/planning-and-conservation/heritage-conservation-areas-and-listed-buildings/heritage-conservation-areas-and-listed-buildings-scarborough/conservation-areas","No Appraisal document",area-appraisal,,,,,44000644
D_9663_1,9663,"Dean Rd/Manor Rd Cemeteries","https://www.northyorks.gov.uk/planning-and-conservation/heritage-conservation-areas-and-listed-buildings/heritage-conservation-areas-and-listed-buildings-scarborough/conservation-areas","No Appraisal document",area-appraisal,,,,,44005486
D_New2883_1,New2883,"East Ayton","https://www.northyorks.gov.uk/planning-and-conservation/heritage-conservation-areas-and-listed-buildings/heritage-conservation-areas-and-listed-buildings-scarborough/conservation-areas","No Appraisal document",area-appraisal,,,,,
D_1236_1,1236,"Falsgrave","https://www.northyorks.gov.uk/planning-and-conservation/heritage-conservation-areas-and-listed-buildings/heritage-conservation-areas-and-listed-buildings-scarborough/conservation-areas","No Appraisal document",area-appraisal,,,,,44005487
D_1217_1,1217,"Filey","https://www.northyorks.gov.uk/planning-and-conservation/heritage-conservation-areas-and-listed-buildings/heritage-conservation-areas-and-listed-buildings-scarborough/conservation-areas","No Appraisal document",area-appraisal,,,,,44005499
D_1228_1,1228,"Flixton","https://www.northyorks.gov.uk/planning-and-conservation/heritage-conservation-areas-and-listed-buildings/heritage-conservation-areas-and-listed-buildings-scarborough/conservation-areas","No Appraisal document",area-appraisal,,,,,44005500
D_1235_1,1235,"Folkton","https://www.northyorks.gov.uk/planning-and-conservation/heritage-conservation-areas-and-listed-buildings/heritage-conservation-areas-and-listed-buildings-scarborough/conservation-areas","No Appraisal document",area-appraisal,,,,,44005501
D_1237_1,1237,"Gristhorpe","https://www.northyorks.gov.uk/planning-and-conservation/heritage-conservation-areas-and-listed-buildings/heritage-conservation-areas-and-listed-buildings-scarborough/conservation-areas","No Appraisal document",area-appraisal,,,,,44005502
D_1238_1,1238,"Hunmanby","https://www.northyorks.gov.uk/planning-and-conservation/heritage-conservation-areas-and-listed-buildings/heritage-conservation-areas-and-listed-buildings-scarborough/conservation-areas","No Appraisal document",area-appraisal,,,,,44005503
D_1239_1,1239,"Irton","https://www.northyorks.gov.uk/planning-and-conservation/heritage-conservation-areas-and-listed-buildings/heritage-conservation-areas-and-listed-buildings-scarborough/conservation-areas","No Appraisal document",area-appraisal,,,,,44005492
D_1240_1,1240,"Lebberston","https://www.northyorks.gov.uk/planning-and-conservation/heritage-conservation-areas-and-listed-buildings/heritage-conservation-areas-and-listed-buildings-scarborough/conservation-areas","No Appraisal document",area-appraisal,,,,,44005504
D_1241_1,1241,"Muston","https://www.northyorks.gov.uk/planning-and-conservation/heritage-conservation-areas-and-listed-buildings/heritage-conservation-areas-and-listed-buildings-scarborough/conservation-areas","No Appraisal document",area-appraisal,,,,,44005505
D_1242_1,1242,"Reighton","https://www.northyorks.gov.uk/planning-and-conservation/heritage-conservation-areas-and-listed-buildings/heritage-conservation-areas-and-listed-buildings-scarborough/conservation-areas","No Appraisal document",area-appraisal,,,,,44005506
D_1244_1,1244,"Ruston","https://www.northyorks.gov.uk/planning-and-conservation/heritage-conservation-areas-and-listed-buildings/heritage-conservation-areas-and-listed-buildings-scarborough/conservation-areas","No Appraisal document",area-appraisal,,,,,44005495
D_1245_1,1245,"Ruswarp","https://www.northyorks.gov.uk/planning-and-conservation/heritage-conservation-areas-and-listed-buildings/heritage-conservation-areas-and-listed-buildings-scarborough/conservation-areas","No Appraisal document",area-appraisal,,,,,44005483
D_6207_1,6207,"Sandsend","https://www.northyorks.gov.uk/planning-and-conservation/heritage-conservation-areas-and-listed-buildings/heritage-conservation-areas-and-listed-buildings-scarborough/conservation-areas","No Appraisal document",area-appraisal,,,,,44000650
D_1246_1,1246,"Sandsend","https://www.northyorks.gov.uk/planning-and-conservation/heritage-conservation-areas-and-listed-buildings/heritage-conservation-areas-and-listed-buildings-scarborough/conservation-areas","No Appraisal document",area-appraisal,,,,,44005482
D_1248_1,1248,"Sawdon","https://www.northyorks.gov.uk/planning-and-conservation/heritage-conservation-areas-and-listed-buildings/heritage-conservation-areas-and-listed-buildings-scarborough/conservation-areas","No Appraisal document",area-appraisal,,,,,44005496
D_1251_1,1251,"Scalby","https://www.northyorks.gov.uk/planning-and-conservation/heritage-conservation-areas-and-listed-buildings/heritage-conservation-areas-and-listed-buildings-scarborough/conservation-areas","No Appraisal document",area-appraisal,,,,,44005484
D_6206_1,6206,"Scalby","https://www.northyorks.gov.uk/planning-and-conservation/heritage-conservation-areas-and-listed-buildings/heritage-conservation-areas-and-listed-buildings-scarborough/conservation-areas","No Appraisal document",area-appraisal,,,,,44005168
D_1200_1,1200,"Scarborough","https://www.northyorks.gov.uk/planning-and-conservation/heritage-conservation-areas-and-listed-buildings/heritage-conservation-areas-and-listed-buildings-scarborough/conservation-areas","No Appraisal document",area-appraisal,,,,,44005488
D_1252_1,1252,"Seamer","https://www.northyorks.gov.uk/planning-and-conservation/heritage-conservation-areas-and-listed-buildings/heritage-conservation-areas-and-listed-buildings-scarborough/conservation-areas","No Appraisal document",area-appraisal,,,,,44005493
D_1254_1,1254,"Snainton","https://www.northyorks.gov.uk/planning-and-conservation/heritage-conservation-areas-and-listed-buildings/heritage-conservation-areas-and-listed-buildings-scarborough/conservation-areas","No Appraisal document",area-appraisal,,,,,44005497
D_1255_1,1255,"Weaponness","https://www.northyorks.gov.uk/planning-and-conservation/heritage-conservation-areas-and-listed-buildings/heritage-conservation-areas-and-listed-buildings-scarborough/conservation-areas","No Appraisal document",area-appraisal,,,,,44005489
D_1257_1,1257,"West and East Ayton","https://www.northyorks.gov.uk/planning-and-conservation/heritage-conservation-areas-and-listed-buildings/heritage-conservation-areas-and-listed-buildings-scarborough/conservation-areas","No Appraisal document",area-appraisal,,,,,44005490
D_1258_1,1258,"Whitby","https://www.northyorks.gov.uk/planning-and-conservation/heritage-conservation-areas-and-listed-buildings/heritage-conservation-areas-and-listed-buildings-scarborough/conservation-areas","No Appraisal document",area-appraisal,,,,,44006119
D_1256_1,1256,"Wykeham","https://www.northyorks.gov.uk/planning-and-conservation/heritage-conservation-areas-and-listed-buildings/heritage-conservation-areas-and-listed-buildings-scarborough/conservation-areas","No Appraisal document",area-appraisal,,,,,44005498
