reference,conservation-area,name,documentation-url,document-url,document-type,notes,entry_date,start_date,end_date,entity
D_DBC8011_1,DBC8011,"Adstock","https://www.buckinghamshire.gov.uk/planning-and-building-control/conservation-heritage-and-archaeology/heritage/conservation-areas-in-buckinghamshire/","https://buckinghamshire-gov-uk.s3.amazonaws.com/documents/CA-Adstock.pdf",area-appraisal,,,,,44009511
D_DBC8012_1,DBC8012,"Akeley","https://www.buckinghamshire.gov.uk/planning-and-building-control/conservation-heritage-and-archaeology/heritage/conservation-areas-in-buckinghamshire/","https://www.buckinghamshire.gov.uk/documents/15612/Akeley-Document-with-EPS.pdf",area-appraisal,,,,,44009512
D_DBC8012_2,DBC8012,"Akeley","https://www.buckinghamshire.gov.uk/planning-and-building-control/conservation-heritage-and-archaeology/heritage/conservation-areas-in-buckinghamshire/",https://www.buckinghamshire.gov.uk/documents/15613/Updated-Akeley-C-A-boundary-map.pdf,area-map,,,,,44009512
D_DBC8013_1,DBC8013,"Ashendon","https://www.buckinghamshire.gov.uk/planning-and-building-control/conservation-heritage-and-archaeology/heritage/conservation-areas-in-buckinghamshire/","https://www.buckinghamshire.gov.uk/documents/15628/Ashendon-adopted_document.pdf",area-appraisal,,,,,44009513
D_DBC8013_2,DBC8013,"Ashendon","https://www.buckinghamshire.gov.uk/planning-and-building-control/conservation-heritage-and-archaeology/heritage/conservation-areas-in-buckinghamshire/",https://www.buckinghamshire.gov.uk/documents/15627/Ashendon-2012-Conservation-Boundary.pdf,area-map,,,,,44009513
D_DBC8018_1,DBC8018,"Aston Abbotts","https://www.buckinghamshire.gov.uk/planning-and-building-control/conservation-heritage-and-archaeology/heritage/conservation-areas-in-buckinghamshire/","https://www.buckinghamshire.gov.uk/documents/15644/CA-Aston-Abbotts.pdf",area-appraisal,,,,,44009519
D_DBC8019_1,DBC8019,"Aston Sandford","https://www.buckinghamshire.gov.uk/planning-and-building-control/conservation-heritage-and-archaeology/heritage/conservation-areas-in-buckinghamshire/","https://www.buckinghamshire.gov.uk/documents/15630/Aston-Sandford-Final-2012.pdf",area-appraisal,,,,,44009520
D_DBC8019_2,DBC8019,"Aston Sandford","https://www.buckinghamshire.gov.uk/planning-and-building-control/conservation-heritage-and-archaeology/heritage/conservation-areas-in-buckinghamshire/",https://www.buckinghamshire.gov.uk/documents/15626/A-Sandford-Adopted-Boundary-for-web.pdf,area-map,,,,,44009520
D_New40_1,New40,"Aylesbury, Walton and Wendover","https://www.buckinghamshire.gov.uk/planning-and-building-control/conservation-heritage-and-archaeology/heritage/conservation-areas-in-buckinghamshire/","https://www.buckinghamshire.gov.uk/documents/15839/Updated-2009-Aylesbury-CA-doc.pdf",area-appraisal,,,,,
D_New40_2,New40,"Aylesbury, Walton and Wendover","https://www.buckinghamshire.gov.uk/planning-and-building-control/conservation-heritage-and-archaeology/heritage/conservation-areas-in-buckinghamshire/",https://www.buckinghamshire.gov.uk/documents/15631/Aylesbury-CA-web.pdf,area-map,,,,,
D_DBC8021_1,DBC8021,"Beachampton","https://www.buckinghamshire.gov.uk/planning-and-building-control/conservation-heritage-and-archaeology/heritage/conservation-areas-in-buckinghamshire/","https://www.buckinghamshire.gov.uk/documents/15645/CA-Beachampton.pdf",area-appraisal,,,,,44009524
D_DBC7247_1,DBC7247,"Bierton","https://www.buckinghamshire.gov.uk/planning-and-building-control/conservation-heritage-and-archaeology/heritage/conservation-areas-in-buckinghamshire/","https://www.buckinghamshire.gov.uk/documents/15635/Bierton-Conservation-Area-Jan-2008.pdf",area-appraisal,,,,,44009393
D_DBC7247_2,DBC7247,"Bierton","https://www.buckinghamshire.gov.uk/planning-and-building-control/conservation-heritage-and-archaeology/heritage/conservation-areas-in-buckinghamshire/",https://www.buckinghamshire.gov.uk/documents/15634/Bierton-CA-for-web.pdf,area-map,,,,,44009393
D_DBC8022_1,DBC8022,"Bishopstone","https://www.buckinghamshire.gov.uk/planning-and-building-control/conservation-heritage-and-archaeology/heritage/conservation-areas-in-buckinghamshire/","https://www.buckinghamshire.gov.uk/documents/15636/Bishopstone-adopted.pdf",area-appraisal,,,,,44009525
D_DBC8022_2,DBC8022,"Bishopstone","https://www.buckinghamshire.gov.uk/planning-and-building-control/conservation-heritage-and-archaeology/heritage/conservation-areas-in-buckinghamshire/",https://www.buckinghamshire.gov.uk/documents/15637/Bishopstone-final-boundary-for-adoption.pdf,area-map,,,,,44009525
D_DBC8023_1,DBC8023,"Botolph Claydon","https://www.buckinghamshire.gov.uk/planning-and-building-control/conservation-heritage-and-archaeology/heritage/conservation-areas-in-buckinghamshire/","https://www.buckinghamshire.gov.uk/documents/15646/CA-Botolph-Clayton.pdf",area-appraisal,,,,,44009527
D_DBC8024_1,DBC8024,"Brill","https://www.buckinghamshire.gov.uk/planning-and-building-control/conservation-heritage-and-archaeology/heritage/conservation-areas-in-buckinghamshire/","https://buckinghamshire-gov-uk.s3.amazonaws.com/documents/CA-Brill.pdf",area-appraisal,,,,,44009528
D_DBC8025_1,DBC8025,"Buckingham","https://www.buckinghamshire.gov.uk/planning-and-building-control/conservation-heritage-and-archaeology/heritage/conservation-areas-in-buckinghamshire/","https://www.buckinghamshire.gov.uk/documents/15843/Updated-2009-part1-doc.pdf",area-appraisal,,,,,44009529
D_DBC8025_2,DBC8025,"Buckingham","https://www.buckinghamshire.gov.uk/planning-and-building-control/conservation-heritage-and-archaeology/heritage/conservation-areas-in-buckinghamshire/",https://www.buckinghamshire.gov.uk/documents/15639/Buckingham-CA-web.pdf,area-map,,,,,44009529
D_DBC8026_1,DBC8026,"Buckland","https://www.buckinghamshire.gov.uk/planning-and-building-control/conservation-heritage-and-archaeology/heritage/conservation-areas-in-buckinghamshire/","https://www.buckinghamshire.gov.uk/documents/15640/Buckland_Conservation_Area_Adopted.pdf",area-appraisal,,,,,44009530
D_DBC8026_2,DBC8026,"Buckland","https://www.buckinghamshire.gov.uk/planning-and-building-control/conservation-heritage-and-archaeology/heritage/conservation-areas-in-buckinghamshire/",https://www.buckinghamshire.gov.uk/documents/15641/buckland_map.pdf,area-map,,,,,44009530
D_DBC8027_1,DBC8027,"Chackmore","https://www.buckinghamshire.gov.uk/planning-and-building-control/conservation-heritage-and-archaeology/heritage/conservation-areas-in-buckinghamshire/","https://www.buckinghamshire.gov.uk/documents/15648/CA-Chackmore.pdf",area-appraisal,,,,,44009531
D_DBC8028_1,DBC8028,"Chearsley","https://www.buckinghamshire.gov.uk/planning-and-building-control/conservation-heritage-and-archaeology/heritage/conservation-areas-in-buckinghamshire/","https://buckinghamshire-gov-uk.s3.amazonaws.com/documents/Chearsley-CA.pdf",area-appraisal,,,,,44009532
D_DBC8029_1,DBC8029,"Chetwode","https://www.buckinghamshire.gov.uk/planning-and-building-control/conservation-heritage-and-archaeology/heritage/conservation-areas-in-buckinghamshire/","https://www.buckinghamshire.gov.uk/documents/15649/CA-Chedwode.pdf",area-appraisal,,,,,44009533
D_DBC8017_1,DBC8017,"Chilton","https://www.buckinghamshire.gov.uk/planning-and-building-control/conservation-heritage-and-archaeology/heritage/conservation-areas-in-buckinghamshire/","https://buckinghamshire-gov-uk.s3.amazonaws.com/documents/CA-Chilton.pdf",area-appraisal,,,,,44009518
D_New52_1,New52,"Church End","https://www.buckinghamshire.gov.uk/planning-and-building-control/conservation-heritage-and-archaeology/heritage/conservation-areas-in-buckinghamshire/","https://www.buckinghamshire.gov.uk/documents/15721/Hillesden-Hamlet-and-Church-End-CA.pdf",area-appraisal,,,,,
D_DBC8016_1,DBC8016,"Crafton","https://www.buckinghamshire.gov.uk/planning-and-building-control/conservation-heritage-and-archaeology/heritage/conservation-areas-in-buckinghamshire/","https://www.buckinghamshire.gov.uk/documents/15677/Crafton-Revised-Final-for-in-house-printing-doc.pdf",area-appraisal,,,,,44009517
D_DBC8016_2,DBC8016,"Crafton","https://www.buckinghamshire.gov.uk/planning-and-building-control/conservation-heritage-and-archaeology/heritage/conservation-areas-in-buckinghamshire/",https://www.buckinghamshire.gov.uk/documents/15676/Crafton-CA-web.pdf,area-map,,,,,44009517
D_DBC8030_1,DBC8030,"Cublington","https://www.buckinghamshire.gov.uk/planning-and-building-control/conservation-heritage-and-archaeology/heritage/conservation-areas-in-buckinghamshire/","https://buckinghamshire-gov-uk.s3.amazonaws.com/documents/CA-Cublington.pdf",area-appraisal,,,,,44009534
D_DBC8031_1,DBC8031,"Cuddington","https://www.buckinghamshire.gov.uk/planning-and-building-control/conservation-heritage-and-archaeology/heritage/conservation-areas-in-buckinghamshire/","https://www.buckinghamshire.gov.uk/documents/15652/CA-Cuddington.pdf",area-appraisal,,,,,44009535
D_DBC8032_1,DBC8032,"Dinton, Westlington, Upton and Gibraltar","https://www.buckinghamshire.gov.uk/planning-and-building-control/conservation-heritage-and-archaeology/heritage/conservation-areas-in-buckinghamshire/","https://www.buckinghamshire.gov.uk/documents/15841/Updated-2009-Dinton-etc-doc.pdf",area-appraisal,,,,,44009536
D_DBC8032_2,DBC8032,"Dinton, Westlington, Upton and Gibraltar","https://www.buckinghamshire.gov.uk/planning-and-building-control/conservation-heritage-and-archaeology/heritage/conservation-areas-in-buckinghamshire/",https://www.buckinghamshire.gov.uk/documents/15680/Dinton_etc_CA_Boundary_for_Web.pdf,area-map,,,,,44009536
D_DBC8033_1,DBC8033,"Drayton Beauchamp","https://www.buckinghamshire.gov.uk/planning-and-building-control/conservation-heritage-and-archaeology/heritage/conservation-areas-in-buckinghamshire/","https://buckinghamshire-gov-uk.s3.amazonaws.com/documents/Drayton-Beauchamp-CA.pdf",area-appraisal,,,,,44009537
D_DBC8034_1,DBC8034,"Drayton Parslow","https://www.buckinghamshire.gov.uk/planning-and-building-control/conservation-heritage-and-archaeology/heritage/conservation-areas-in-buckinghamshire/","https://www.buckinghamshire.gov.uk/documents/15842/Updated-2009-Drayton-Parslow-C-A-doc.pdf",area-appraisal,,,,,44009538
D_DBC8034_2,DBC8034,"Drayton Parslow","https://www.buckinghamshire.gov.uk/planning-and-building-control/conservation-heritage-and-archaeology/heritage/conservation-areas-in-buckinghamshire/",https://www.buckinghamshire.gov.uk/documents/15685/Drayton-Parslow-CA-web.pdf,area-map,,,,,44009538
D_DBC8035_1,DBC8035,"Gawcott","https://www.buckinghamshire.gov.uk/planning-and-building-control/conservation-heritage-and-archaeology/heritage/conservation-areas-in-buckinghamshire/","https://www.buckinghamshire.gov.uk/documents/15656/CA-Gawcott.pdf",area-appraisal,,,,,44009539
D_DBC8036_1,DBC8036,"Great Brickhill","https://www.buckinghamshire.gov.uk/planning-and-building-control/conservation-heritage-and-archaeology/heritage/conservation-areas-in-buckinghamshire/","https://www.buckinghamshire.gov.uk/documents/15657/CA-Great-Brickhill.pdf",area-appraisal,,,,,44009540
D_DBC8040_1,DBC8040,"Grendon Underwood","https://www.buckinghamshire.gov.uk/planning-and-building-control/conservation-heritage-and-archaeology/heritage/conservation-areas-in-buckinghamshire/","https://buckinghamshire-gov-uk.s3.amazonaws.com/documents/CA-Grendon-Underwood.pdf",area-appraisal,,,,,44009543
D_DBC7246_1,DBC7246,"Haddenham","https://www.buckinghamshire.gov.uk/planning-and-building-control/conservation-heritage-and-archaeology/heritage/conservation-areas-in-buckinghamshire/","https://www.buckinghamshire.gov.uk/documents/15792/Pages-01-22-Haddenham-adopted-report-Sept-08.pdf",area-appraisal,,,,,44009392
D_DBC7246_2,DBC7246,"Haddenham","https://www.buckinghamshire.gov.uk/planning-and-building-control/conservation-heritage-and-archaeology/heritage/conservation-areas-in-buckinghamshire/",https://www.buckinghamshire.gov.uk/documents/15700/Haddenham-CA-web.pdf,area-map,,,,,44009392
D_DBC8041_1,DBC8041,"Halton","https://www.buckinghamshire.gov.uk/planning-and-building-control/conservation-heritage-and-archaeology/heritage/conservation-areas-in-buckinghamshire/","https://www.buckinghamshire.gov.uk/documents/15850/Updated-Halton-document-2009.pdf",area-appraisal,,,,,44009544
D_DBC8041_2,DBC8041,"Halton","https://www.buckinghamshire.gov.uk/planning-and-building-control/conservation-heritage-and-archaeology/heritage/conservation-areas-in-buckinghamshire/",https://www.buckinghamshire.gov.uk/documents/15701/Halton-CA-web.pdf,area-map,,,,,44009544
D_DBC8042_1,DBC8042,"Hardwick","https://www.buckinghamshire.gov.uk/planning-and-building-control/conservation-heritage-and-archaeology/heritage/conservation-areas-in-buckinghamshire/","https://buckinghamshire-gov-uk.s3.amazonaws.com/documents/CA-Hardwick.pdf",area-appraisal,,,,,44009545
D_DBC8043_1,DBC8043,"Hartwell","https://www.buckinghamshire.gov.uk/planning-and-building-control/conservation-heritage-and-archaeology/heritage/conservation-areas-in-buckinghamshire/","https://www.buckinghamshire.gov.uk/documents/15705/Hartwell-Adopted.pdf",area-appraisal,,,,,44009546
D_DBC8043_2,DBC8043,"Hartwell","https://www.buckinghamshire.gov.uk/planning-and-building-control/conservation-heritage-and-archaeology/heritage/conservation-areas-in-buckinghamshire/",https://www.buckinghamshire.gov.uk/documents/15704/Hartwell-2012-Conservation-Boundary.pdf,area-map,,,,,44009546
D_DBC8044_1,DBC8044,"Hillesden Hamlet","https://www.buckinghamshire.gov.uk/planning-and-building-control/conservation-heritage-and-archaeology/heritage/conservation-areas-in-buckinghamshire/","https://buckinghamshire-gov-uk.s3.amazonaws.com/documents/Hillesden-Hamlet-and-Church-End-CA.pdf",area-appraisal,,,,,44009547
D_DBC8045_1,DBC8045,"Hulcott","https://www.buckinghamshire.gov.uk/planning-and-building-control/conservation-heritage-and-archaeology/heritage/conservation-areas-in-buckinghamshire/","https://www.buckinghamshire.gov.uk/documents/15724/Hulcott-Adopted.pdf",area-appraisal,,,,,44009549
D_DBC8045_2,DBC8045,"Hulcott","https://www.buckinghamshire.gov.uk/planning-and-building-control/conservation-heritage-and-archaeology/heritage/conservation-areas-in-buckinghamshire/",https://www.buckinghamshire.gov.uk/documents/15725/Hulcott-CA-web.pdf,area-map,,,,,44009549
D_DBC8047_1,DBC8047,"Ivinghoe","https://www.buckinghamshire.gov.uk/planning-and-building-control/conservation-heritage-and-archaeology/heritage/conservation-areas-in-buckinghamshire/","https://www.buckinghamshire.gov.uk/documents/32463/Ivinghoe_Adopted_L4HvVk3.pdf",area-appraisal,,,,,44009551
D_DBC8047_2,DBC8047,"Ivinghoe","https://www.buckinghamshire.gov.uk/planning-and-building-control/conservation-heritage-and-archaeology/heritage/conservation-areas-in-buckinghamshire/",https://www.buckinghamshire.gov.uk/documents/15729/Ivinghoe-adopted-boundary.pdf,area-map,,,,,44009551
D_DBC8046_1,DBC8046,"Ickford","https://www.buckinghamshire.gov.uk/planning-and-building-control/conservation-heritage-and-archaeology/heritage/conservation-areas-in-buckinghamshire/","https://www.buckinghamshire.gov.uk/documents/15726/Ickford-CA.pdf",area-appraisal,,,,,44009550
