reference,name,designation-date,document-url,documentation-url,geometry,point,notes,entry_date,start_date,end_date,entity
7700,"Brighton Road",,"https://crawley.gov.uk/sites/default/files/documents/INT159686.pdf","https://crawley.gov.uk/planning/design-and-conservation/conservation-areas",,,"",,2013-05-03,,44005285
7696,"Dyers Almshouses",,"https://crawley.gov.uk/sites/default/files/documents/INT169912.pdf","https://crawley.gov.uk/planning/design-and-conservation/conservation-areas",,," Best Map is shown on page 8 of the appraisal document. ",,1996-10-15,,44005286
7699,"Forestfield and Shrublands",,"https://crawley.gov.uk/sites/default/files/documents/INT169913.pdf","https://crawley.gov.uk/planning/design-and-conservation/conservation-areas",,," Best Map is shown on page 2 of the appraisal document. ",,1996-10-15,,44005287
New952,"Gossops Green Neighbourhood Centre",,"https://crawley.gov.uk/sites/default/files/2021-02/Gossops_Green_Neighbourhood_Centre_Draft_Conservation_Area_Appraisal.pdf","https://crawley.gov.uk/planning/design-and-conservation/conservation-areas",,,"Draft Appraisal",,,,
10089,"Hazelwick Road",,"https://crawley.gov.uk/sites/default/files/documents/PUB352115.pdf","https://crawley.gov.uk/planning/design-and-conservation/conservation-areas",,,"",,2013-03-20,,44005288
7693,"High Street",,"https://crawley.gov.uk/sites/default/files/documents/INT169914.pdf","https://crawley.gov.uk/planning/design-and-conservation/conservation-areas",,," Extra documents are available. ",,1991-11-18,,44005289
7694,"Ifield Village",,"https://crawley.gov.uk/sites/default/files/documents/INT169915.pdf","https://crawley.gov.uk/planning/design-and-conservation/conservation-areas",,,"",,2018-02-28,,44005290
10090,"Malthouse Road",,"No Appraisal document","https://crawley.gov.uk/planning/design-and-conservation/conservation-areas",,,"",,2013-04-03,,44005291
10091,"Southgate Neighbourhood Centre",,"No Appraisal document","https://crawley.gov.uk/planning/design-and-conservation/conservation-areas",,,"",,2013-04-03,,44005292
7697,"St Peters",,"No Appraisal document","https://crawley.gov.uk/planning/design-and-conservation/conservation-areas",,," Extra documents are available. ",,2022-11-01,,44005293
7698,"Sunnymead",,"https://crawley.gov.uk/sites/default/files/documents/INT169917.pdf","https://crawley.gov.uk/planning/design-and-conservation/conservation-areas",,," Best Map is shown on page 3 of the appraisal document. ",,1997-01-01,,44005294
7695,"Worth",,"https://crawley.gov.uk/sites/default/files/documents/PUB249473.pdf","https://crawley.gov.uk/planning/design-and-conservation/conservation-areas",,," Extra documents are available.  Best Map is shown on page 5 of the appraisal document. ",,2018-02-01,,44005295
