reference,name,designation-date,document-url,documentation-url,geometry,point,notes,entry_date,start_date,end_date,entity
LIW,"Little Wittenham",,"No Appraisal document","https://www.southoxon.gov.uk/south-oxfordshire-district-council/planning-and-development/building-conservation-and-design/conservation-areas/designated-conservation-areas-character-appraisals-management-plans-and-maps/",,,"",,,,44004392
LOW,"Long Wittenham",,"No Appraisal document","https://www.southoxon.gov.uk/south-oxfordshire-district-council/planning-and-development/building-conservation-and-design/conservation-areas/designated-conservation-areas-character-appraisals-management-plans-and-maps/",,,"",,,,44004376
MAC,"Mackney",,"No Appraisal document","https://www.southoxon.gov.uk/south-oxfordshire-district-council/planning-and-development/building-conservation-and-design/conservation-areas/designated-conservation-areas-character-appraisals-management-plans-and-maps/",,,"",,,,44004385
MAP,"Mapledurham",,"https://www.southoxon.gov.uk/wp-content/uploads/sites/2/2020/09/mapledurham-ca-study-1.pdf","https://www.southoxon.gov.uk/south-oxfordshire-district-council/planning-and-development/building-conservation-and-design/conservation-areas/designated-conservation-areas-character-appraisals-management-plans-and-maps/",,,"",,,,44004416
MAR,"Marsh Baldon",,"No Appraisal document","https://www.southoxon.gov.uk/south-oxfordshire-district-council/planning-and-development/building-conservation-and-design/conservation-areas/designated-conservation-areas-character-appraisals-management-plans-and-maps/",,,"",,,,44004356
MOR,"Moreton",,"No Appraisal document","https://www.southoxon.gov.uk/south-oxfordshire-district-council/planning-and-development/building-conservation-and-design/conservation-areas/designated-conservation-areas-character-appraisals-management-plans-and-maps/",,,"",,,,44004365
NET,"Nettlebed",,"No Appraisal document","https://www.southoxon.gov.uk/south-oxfordshire-district-council/planning-and-development/building-conservation-and-design/conservation-areas/designated-conservation-areas-character-appraisals-management-plans-and-maps/",,,"",,,,44004407
NMO,"North Moreton",,"https://www.southoxon.gov.uk/wp-content/uploads/sites/2/2020/09/north-moreton-ca-study.pdf","https://www.southoxon.gov.uk/south-oxfordshire-district-council/planning-and-development/building-conservation-and-design/conservation-areas/designated-conservation-areas-character-appraisals-management-plans-and-maps/",,,"",,,,44004382
NST,"North Stoke",,"No Appraisal document","https://www.southoxon.gov.uk/south-oxfordshire-district-council/planning-and-development/building-conservation-and-design/conservation-areas/designated-conservation-areas-character-appraisals-management-plans-and-maps/",,,"",,,,44004405
NUN,"Nuneham Courtenay",,"https://www.southoxon.gov.uk/wp-content/uploads/sites/2/2022/11/Nuneham-Courtenay-Legal-Agreement_Redacted.pdf","https://www.southoxon.gov.uk/south-oxfordshire-district-council/planning-and-development/building-conservation-and-design/conservation-areas/designated-conservation-areas-character-appraisals-management-plans-and-maps/",,," Best Map is shown on page 12 of the appraisal document. ",,,,44004373
OAK,"Oakley",,"No Appraisal document","https://www.southoxon.gov.uk/south-oxfordshire-district-council/planning-and-development/building-conservation-and-design/conservation-areas/designated-conservation-areas-character-appraisals-management-plans-and-maps/",,,"",,,,44004369
OVE,"Overy",,"https://www.southoxon.gov.uk/wp-content/uploads/sites/2/2023/11/Dorchester-Overy-Conservation-Area-Appraisal.pdf","https://www.southoxon.gov.uk/south-oxfordshire-district-council/planning-and-development/building-conservation-and-design/conservation-areas/designated-conservation-areas-character-appraisals-management-plans-and-maps/",,," Best Map is shown on page 5 of the appraisal document. ",,,,44004395
PRE,"Preston Crowmarsh",,"No Appraisal document","https://www.southoxon.gov.uk/south-oxfordshire-district-council/planning-and-development/building-conservation-and-design/conservation-areas/designated-conservation-areas-character-appraisals-management-plans-and-maps/",,,"",,,,44004388
9959,"Pyrton",,"https://www.southoxon.gov.uk/wp-content/uploads/sites/2/2020/09/Pyrton-Conservation-Area-Appraisal.pdf","https://www.southoxon.gov.uk/south-oxfordshire-district-council/planning-and-development/building-conservation-and-design/conservation-areas/designated-conservation-areas-character-appraisals-management-plans-and-maps/",,,"Duplicate of 44009139, should be removed Best Map is shown on page 43 of the appraisal document. ",,,,44004403
PYR,"Pyrton",,"https://www.southoxon.gov.uk/wp-content/uploads/sites/2/2020/09/Pyrton-Conservation-Area-Appraisal.pdf","https://www.southoxon.gov.uk/south-oxfordshire-district-council/planning-and-development/building-conservation-and-design/conservation-areas/designated-conservation-areas-character-appraisals-management-plans-and-maps/",,,"Duplicate of 44004403, should be kept Best Map is shown on page 43 of the appraisal document. ",,,,44009139
ROP,"Rotherfield Peppard",,"No Appraisal document","https://www.southoxon.gov.uk/south-oxfordshire-district-council/planning-and-development/building-conservation-and-design/conservation-areas/designated-conservation-areas-character-appraisals-management-plans-and-maps/",,,"",,,,44004410
SHE,"Shepherdâ€™s Green",,"No Appraisal document","https://www.southoxon.gov.uk/south-oxfordshire-district-council/planning-and-development/building-conservation-and-design/conservation-areas/designated-conservation-areas-character-appraisals-management-plans-and-maps/",,,"",,,,44004411
SHL,"Shillingford",,"No Appraisal document","https://www.southoxon.gov.uk/south-oxfordshire-district-council/planning-and-development/building-conservation-and-design/conservation-areas/designated-conservation-areas-character-appraisals-management-plans-and-maps/",,,"",,,,44004390
SHR,"Shirburn",,"No Appraisal document","https://www.southoxon.gov.uk/south-oxfordshire-district-council/planning-and-development/building-conservation-and-design/conservation-areas/designated-conservation-areas-character-appraisals-management-plans-and-maps/",,,"",,,,44004402
SON,"Sonning Eye",,"No Appraisal document","https://www.southoxon.gov.uk/south-oxfordshire-district-council/planning-and-development/building-conservation-and-design/conservation-areas/designated-conservation-areas-character-appraisals-management-plans-and-maps/",,,"",,,,44004419
SMO,"South Moreton",,"No Appraisal document","https://www.southoxon.gov.uk/south-oxfordshire-district-council/planning-and-development/building-conservation-and-design/conservation-areas/designated-conservation-areas-character-appraisals-management-plans-and-maps/",,,"",,,,44004383
STA,"Stanton St John",,"https://www.southoxon.gov.uk/wp-content/uploads/sites/2/2020/09/Stanton-St-John-CACA_21_03_2005.pdf","https://www.southoxon.gov.uk/south-oxfordshire-district-council/planning-and-development/building-conservation-and-design/conservation-areas/designated-conservation-areas-character-appraisals-management-plans-and-maps/",,,"",,,,44004353
STR,"Stoke Row",,"https://www.southoxon.gov.uk/wp-content/uploads/sites/2/2020/09/Stoke-Row-CA-Study.pdf","https://www.southoxon.gov.uk/south-oxfordshire-district-council/planning-and-development/building-conservation-and-design/conservation-areas/designated-conservation-areas-character-appraisals-management-plans-and-maps/",,," Best Map is shown on page 14 of the appraisal document. ",,,,44004409
STO,"Stonor",,"No Appraisal document","https://www.southoxon.gov.uk/south-oxfordshire-district-council/planning-and-development/building-conservation-and-design/conservation-areas/designated-conservation-areas-character-appraisals-management-plans-and-maps/",,,"",,,,44004406
SYD,"Sydenham",,"No Appraisal document","https://www.southoxon.gov.uk/south-oxfordshire-district-council/planning-and-development/building-conservation-and-design/conservation-areas/designated-conservation-areas-character-appraisals-management-plans-and-maps/",,,"",,,,44004367
THA,"Thame",,"https://www.southoxon.gov.uk/wp-content/uploads/sites/2/2022/11/Thame-Conservation-Area-Appraisal-and-Management-Plan.pdf","https://www.southoxon.gov.uk/south-oxfordshire-district-council/planning-and-development/building-conservation-and-design/conservation-areas/designated-conservation-areas-character-appraisals-management-plans-and-maps/",,," Best Map is shown on page 1 of the appraisal document. ",,,,44004364
TOO,"Toot Baldon",,"No Appraisal document","https://www.southoxon.gov.uk/south-oxfordshire-district-council/planning-and-development/building-conservation-and-design/conservation-areas/designated-conservation-areas-character-appraisals-management-plans-and-maps/",,,"",,,,44004357
TOW,"Towersey",,"No Appraisal document","https://www.southoxon.gov.uk/south-oxfordshire-district-council/planning-and-development/building-conservation-and-design/conservation-areas/designated-conservation-areas-character-appraisals-management-plans-and-maps/",,,"",,,,44004366
WAL,"Wallingford",,"https://www.southoxon.gov.uk/wp-content/uploads/sites/2/2022/11/Wallingford-Conservation-Area-Appraisal.pdf","https://www.southoxon.gov.uk/south-oxfordshire-district-council/planning-and-development/building-conservation-and-design/conservation-areas/designated-conservation-areas-character-appraisals-management-plans-and-maps/",,," Extra documents are available.  Best Map is shown on page 38 of the appraisal document. ",,,,44009140
WAR,"Warborough",,"https://www.southoxon.gov.uk/wp-content/uploads/sites/2/2020/09/Warborough-ca-study.pdf","https://www.southoxon.gov.uk/south-oxfordshire-district-council/planning-and-development/building-conservation-and-design/conservation-areas/designated-conservation-areas-character-appraisals-management-plans-and-maps/",,,"",,,,44004391
WAS,"Waterstock",,"https://www.southoxon.gov.uk/wp-content/uploads/sites/2/2023/10/Waterstock-Conservation-Area-study-2000-1.pdf","https://www.southoxon.gov.uk/south-oxfordshire-district-council/planning-and-development/building-conservation-and-design/conservation-areas/designated-conservation-areas-character-appraisals-management-plans-and-maps/",,,"",,,,44004363
WAT,"Watlington",,"https://www.southoxon.gov.uk/wp-content/uploads/sites/2/2020/09/Watlington-ca-study.pdf","https://www.southoxon.gov.uk/south-oxfordshire-district-council/planning-and-development/building-conservation-and-design/conservation-areas/designated-conservation-areas-character-appraisals-management-plans-and-maps/",,,"",,,,44004398
WHA,"West Hagbourne",,"https://www.southoxon.gov.uk/wp-content/uploads/sites/2/2022/11/West-Hagbourne-Conservation-Area-Appraisal-and-Management-Plan.pdf","https://www.southoxon.gov.uk/south-oxfordshire-district-council/planning-and-development/building-conservation-and-design/conservation-areas/designated-conservation-areas-character-appraisals-management-plans-and-maps/",,," Best Map is shown on page 1 of the appraisal document. ",,,,44004380
WHE,"Wheatley",,"No Appraisal document","https://www.southoxon.gov.uk/south-oxfordshire-district-council/planning-and-development/building-conservation-and-design/conservation-areas/designated-conservation-areas-character-appraisals-management-plans-and-maps/",,,"",,,,44004355
WHI,"Whitchurch",,"No Appraisal document","https://www.southoxon.gov.uk/south-oxfordshire-district-council/planning-and-development/building-conservation-and-design/conservation-areas/designated-conservation-areas-character-appraisals-management-plans-and-maps/",,,"",,,,44004417
WIN,"Winterbrook",,"https://www.southoxon.gov.uk/wp-content/uploads/sites/2/2020/09/Winterbrook-CA-Appraisal.pdf","https://www.southoxon.gov.uk/south-oxfordshire-district-council/planning-and-development/building-conservation-and-design/conservation-areas/designated-conservation-areas-character-appraisals-management-plans-and-maps/",,,"",,,,44009141
WOO,"Woodeaton",,"No Appraisal document","https://www.southoxon.gov.uk/south-oxfordshire-district-council/planning-and-development/building-conservation-and-design/conservation-areas/designated-conservation-areas-character-appraisals-management-plans-and-maps/",,,"",,,,44004350
