reference,name,designation-date,document-url,documentation-url,geometry,point,notes,entry_date,start_date,end_date,entity
DBC8011,"Adstock",,"https://buckinghamshire-gov-uk.s3.amazonaws.com/documents/CA-Adstock.pdf","https://www.buckinghamshire.gov.uk/planning-and-building-control/conservation-heritage-and-archaeology/heritage/conservation-areas-in-buckinghamshire/",,," Best Map is shown on page 1 of the appraisal document. ",,,,44009511
DBC8012,"Akeley",,"https://www.buckinghamshire.gov.uk/documents/15612/Akeley-Document-with-EPS.pdf","https://www.buckinghamshire.gov.uk/planning-and-building-control/conservation-heritage-and-archaeology/heritage/conservation-areas-in-buckinghamshire/",,," Extra documents are available. ",,,,44009512
DBC8013,"Ashendon",,"https://www.buckinghamshire.gov.uk/documents/15628/Ashendon-adopted_document.pdf","https://www.buckinghamshire.gov.uk/planning-and-building-control/conservation-heritage-and-archaeology/heritage/conservation-areas-in-buckinghamshire/",,," Extra documents are available. ",,,,44009513
DBC8018,"Aston Abbotts",,"https://www.buckinghamshire.gov.uk/documents/15644/CA-Aston-Abbotts.pdf","https://www.buckinghamshire.gov.uk/planning-and-building-control/conservation-heritage-and-archaeology/heritage/conservation-areas-in-buckinghamshire/",,," Best Map is shown on page 1 of the appraisal document. ",,,,44009519
DBC8019,"Aston Sandford",,"https://www.buckinghamshire.gov.uk/documents/15630/Aston-Sandford-Final-2012.pdf","https://www.buckinghamshire.gov.uk/planning-and-building-control/conservation-heritage-and-archaeology/heritage/conservation-areas-in-buckinghamshire/",,," Extra documents are available. ",,,,44009520
New40,"Aylesbury, Walton and Wendover",,"https://www.buckinghamshire.gov.uk/documents/15839/Updated-2009-Aylesbury-CA-doc.pdf","https://www.buckinghamshire.gov.uk/planning-and-building-control/conservation-heritage-and-archaeology/heritage/conservation-areas-in-buckinghamshire/",,,"Is Aylesbury, Walton and Wendover Road, There is also Wendover Road separately Extra documents are available. ",,,,
DBC8021,"Beachampton",,"https://www.buckinghamshire.gov.uk/documents/15645/CA-Beachampton.pdf","https://www.buckinghamshire.gov.uk/planning-and-building-control/conservation-heritage-and-archaeology/heritage/conservation-areas-in-buckinghamshire/",,," Best Map is shown on page 1 of the appraisal document. ",,,,44009524
DBC7247,"Bierton",,"https://www.buckinghamshire.gov.uk/documents/15635/Bierton-Conservation-Area-Jan-2008.pdf","https://www.buckinghamshire.gov.uk/planning-and-building-control/conservation-heritage-and-archaeology/heritage/conservation-areas-in-buckinghamshire/",,," Extra documents are available. ",,,,44009393
DBC8022,"Bishopstone",,"https://www.buckinghamshire.gov.uk/documents/15636/Bishopstone-adopted.pdf","https://www.buckinghamshire.gov.uk/planning-and-building-control/conservation-heritage-and-archaeology/heritage/conservation-areas-in-buckinghamshire/",,," Extra documents are available. ",,,,44009525
DBC8023,"Botolph Claydon",,"https://www.buckinghamshire.gov.uk/documents/15646/CA-Botolph-Clayton.pdf","https://www.buckinghamshire.gov.uk/planning-and-building-control/conservation-heritage-and-archaeology/heritage/conservation-areas-in-buckinghamshire/",,," Best Map is shown on page 1 of the appraisal document. ",,,,44009527
DBC8024,"Brill",,"https://buckinghamshire-gov-uk.s3.amazonaws.com/documents/CA-Brill.pdf","https://www.buckinghamshire.gov.uk/planning-and-building-control/conservation-heritage-and-archaeology/heritage/conservation-areas-in-buckinghamshire/",,," Best Map is shown on page 1 of the appraisal document. ",,,,44009528
DBC8025,"Buckingham",,"https://www.buckinghamshire.gov.uk/documents/15843/Updated-2009-part1-doc.pdf","https://www.buckinghamshire.gov.uk/planning-and-building-control/conservation-heritage-and-archaeology/heritage/conservation-areas-in-buckinghamshire/",,," Extra documents are available. ",,,,44009529
DBC8026,"Buckland",,"https://www.buckinghamshire.gov.uk/documents/15640/Buckland_Conservation_Area_Adopted.pdf","https://www.buckinghamshire.gov.uk/planning-and-building-control/conservation-heritage-and-archaeology/heritage/conservation-areas-in-buckinghamshire/",,," Extra documents are available. ",,,,44009530
DBC8027,"Chackmore",,"https://www.buckinghamshire.gov.uk/documents/15648/CA-Chackmore.pdf","https://www.buckinghamshire.gov.uk/planning-and-building-control/conservation-heritage-and-archaeology/heritage/conservation-areas-in-buckinghamshire/",,," Best Map is shown on page 1 of the appraisal document. ",,,,44009531
DBC8028,"Chearsley",,"https://buckinghamshire-gov-uk.s3.amazonaws.com/documents/Chearsley-CA.pdf","https://www.buckinghamshire.gov.uk/planning-and-building-control/conservation-heritage-and-archaeology/heritage/conservation-areas-in-buckinghamshire/",,," Best Map is shown on page 1 of the appraisal document. ",,,,44009532
DBC8029,"Chetwode",,"https://www.buckinghamshire.gov.uk/documents/15649/CA-Chedwode.pdf","https://www.buckinghamshire.gov.uk/planning-and-building-control/conservation-heritage-and-archaeology/heritage/conservation-areas-in-buckinghamshire/",,," Best Map is shown on page 1 of the appraisal document. ",,,,44009533
DBC8017,"Chilton",,"https://buckinghamshire-gov-uk.s3.amazonaws.com/documents/CA-Chilton.pdf","https://www.buckinghamshire.gov.uk/planning-and-building-control/conservation-heritage-and-archaeology/heritage/conservation-areas-in-buckinghamshire/",,," Best Map is shown on page 1 of the appraisal document. ",,,,44009518
New52,"Church End",,"https://www.buckinghamshire.gov.uk/documents/15721/Hillesden-Hamlet-and-Church-End-CA.pdf","https://www.buckinghamshire.gov.uk/planning-and-building-control/conservation-heritage-and-archaeology/heritage/conservation-areas-in-buckinghamshire/",,," Best Map is shown on page 1 of the appraisal document. ",,,,
DBC8016,"Crafton",,"https://www.buckinghamshire.gov.uk/documents/15677/Crafton-Revised-Final-for-in-house-printing-doc.pdf","https://www.buckinghamshire.gov.uk/planning-and-building-control/conservation-heritage-and-archaeology/heritage/conservation-areas-in-buckinghamshire/",,," Extra documents are available. ",,,,44009517
DBC8030,"Cublington",,"https://buckinghamshire-gov-uk.s3.amazonaws.com/documents/CA-Cublington.pdf","https://www.buckinghamshire.gov.uk/planning-and-building-control/conservation-heritage-and-archaeology/heritage/conservation-areas-in-buckinghamshire/",,," Best Map is shown on page 1 of the appraisal document. ",,,,44009534
