reference,name,designation-date,document-url,documentation-url,geometry,point,notes,entry_date,start_date,end_date,entity
4883,"Ashford",,"No Appraisal document","https://www.northdevon.gov.uk/council/strategies-plans-and-policies/environment-and-planning-policies/local-plan/planning-policy-supporting-documents/environment/conservation-area-character-appraisals",,,"",,,,44005672
671,"Barnstaple - Ebberly Lawn",,"https://www.northdevon.gov.uk/media/299545/ebberly-lawn-appraisal-low-res.pdf","https://www.northdevon.gov.uk/council/strategies-plans-and-policies/environment-and-planning-policies/local-plan/planning-policy-supporting-documents/environment/conservation-area-character-appraisals",,,"Management plan available Extra documents are available. ",,2008-12-01,,44005673
2141,"Barnstaple - Newport",,"https://www.northdevon.gov.uk/media/299561/newport-appraisal-low-res.pdf","https://www.northdevon.gov.uk/council/strategies-plans-and-policies/environment-and-planning-policies/local-plan/planning-policy-supporting-documents/environment/conservation-area-character-appraisals",,,"Management plan available Extra documents are available. ",,2009-12-01,,44006693
2140,"Barnstaple - Pilton",,"https://www.northdevon.gov.uk/media/299567/pilton-appraisal-low-res.pdf","https://www.northdevon.gov.uk/council/strategies-plans-and-policies/environment-and-planning-policies/local-plan/planning-policy-supporting-documents/environment/conservation-area-character-appraisals",,,"Management plan available Extra documents are available. ",,2009-05-01,,44005674
7519,"Barnstaple - Rumsam",,"https://www.northdevon.gov.uk/media/299576/rumsam-appraisal-low-res.pdf","https://www.northdevon.gov.uk/council/strategies-plans-and-policies/environment-and-planning-policies/local-plan/planning-policy-supporting-documents/environment/conservation-area-character-appraisals",,,"Management plan available Extra documents are available. ",,2009-12-01,,44005695
4877,"Barnstaple - Town Centre",,"https://www.northdevon.gov.uk/media/378813/barnstaple-tc-ca-with-addendum.pdf","https://www.northdevon.gov.uk/council/strategies-plans-and-policies/environment-and-planning-policies/local-plan/planning-policy-supporting-documents/environment/conservation-area-character-appraisals",,,"Management plan available Extra documents are available. ",,1985-01-01,,44006694
4884,"Berrynarbor",,"https://www.northdevon.gov.uk/media/299645/berrynarbor-appraisal-low-res.pdf","https://www.northdevon.gov.uk/council/strategies-plans-and-policies/environment-and-planning-policies/local-plan/planning-policy-supporting-documents/environment/conservation-area-character-appraisals",,,"Management plan available Extra documents are available. ",,2010-07-01,,44006695
4885,"Bickington",,"https://www.northdevon.gov.uk/media/299672/bickington-appraisal-low-res.pdf","https://www.northdevon.gov.uk/council/strategies-plans-and-policies/environment-and-planning-policies/local-plan/planning-policy-supporting-documents/environment/conservation-area-character-appraisals",,,"Management plan available Extra documents are available. ",,2010-12-01,,44006696
4886,"Bishop's Nympton",,"No Appraisal document","https://www.northdevon.gov.uk/council/strategies-plans-and-policies/environment-and-planning-policies/local-plan/planning-policy-supporting-documents/environment/conservation-area-character-appraisals",,,"",,,,44005675
4911,"Bishop's Tawton",,"https://www.northdevon.gov.uk/media/299702/bishops-tawton-appraisal-low-res.pdf","https://www.northdevon.gov.uk/council/strategies-plans-and-policies/environment-and-planning-policies/local-plan/planning-policy-supporting-documents/environment/conservation-area-character-appraisals",,,"",,2013-03-01,,44006697
4887,"Braunton",,"https://www.northdevon.gov.uk/media/305284/braunton-appraisal-low-res.pdf","https://www.northdevon.gov.uk/council/strategies-plans-and-policies/environment-and-planning-policies/local-plan/planning-policy-supporting-documents/environment/conservation-area-character-appraisals",,,"Management plan available Extra documents are available. ",,2011-05-01,,44006698
4888,"Burrington",,"https://www.northdevon.gov.uk/media/305275/burrington-appraisal-low-res.pdf","https://www.northdevon.gov.uk/council/strategies-plans-and-policies/environment-and-planning-policies/local-plan/planning-policy-supporting-documents/environment/conservation-area-character-appraisals",,,"Management plan available Extra documents are available. ",,2011-01-01,,44005676
4889,"Chittlehampton",,"No Appraisal document","https://www.northdevon.gov.uk/council/strategies-plans-and-policies/environment-and-planning-policies/local-plan/planning-policy-supporting-documents/environment/conservation-area-character-appraisals",,,"",,,,44005677
4890,"Chulmleigh",,"https://www.northdevon.gov.uk/media/305293/chulmleigh-appraisal-low-res.pdf","https://www.northdevon.gov.uk/council/strategies-plans-and-policies/environment-and-planning-policies/local-plan/planning-policy-supporting-documents/environment/conservation-area-character-appraisals",,,"Management plan available Extra documents are available. ",,2011-05-01,,44005678
