reference,name,designation-date,document-url,documentation-url,geometry,point,notes,entry_date,start_date,end_date,entity
5444,"Beauchief Abbey",,"https://www.sheffield.gov.uk/sites/default/files/docs/planning-and-development/cons-areas/b-abbey/Beauchief%20Abbey%20Appraisal.pdf","https://www.sheffield.gov.uk/planning-development/conservation-areas/beauchief-abbey",,," Extra documents are available. ",,,,44006564
5445,"Beauchief Hall",,"https://www.sheffield.gov.uk/sites/default/files/docs/planning-and-development/cons-areas/b-hall/Beauchief%20Hall%20Conservation%20Area%20Appraisal.pdf","https://www.sheffield.gov.uk/planning-development/conservation-areas/beauchief-hall",,," Extra documents are available. ",,,,44006557
5463,"Birkendale",,"https://www.sheffield.gov.uk/sites/default/files/docs/planning-and-development/cons-areas/birkendale/Birkendale-Conservation-Area-Appraisal---March-08--pdf--1-54Mb-.pdf","https://www.sheffield.gov.uk/planning-development/conservation-areas/birkendale",,," Extra documents are available.  Best Map is shown on page 19 of the appraisal document. ",,,,44007874
133,"Bolsterstone",,"No Appraisal document","https://www.sheffield.gov.uk/planning-development/conservation-areas/bolsterstone",,,"Duplicate of 44006580, should be kept",,,,44005832
5458,"Bolsterstone",,"No Appraisal document","https://www.sheffield.gov.uk/planning-development/conservation-areas/bolsterstone",,,"Duplicate of 44005832, should be removed",,,,44006580
5448,"Brightholmlee",,"https://www.sheffield.gov.uk/sites/default/files/docs/planning-and-development/cons-areas/b-holmlee/Brightholmlee%20Conservation%20Appraisal.pdf","https://www.sheffield.gov.uk/planning-development/conservation-areas/brightholmlee",,," Extra documents are available. ",,,,44006577
5434,"Broomhall",,"https://www.sheffield.gov.uk/sites/default/files/docs/planning-and-development/cons-areas/broomhall/Broomhall%20Appraisal.pdf","https://www.sheffield.gov.uk/planning-development/conservation-areas/broomhall",,," Extra documents are available. ",,,,44006568
5433,"Broomhill",,"https://www.sheffield.gov.uk/sites/default/files/docs/planning-and-development/cons-areas/broomhill/Broomhill%20Appraisal.pdf","https://www.sheffield.gov.uk/planning-development/conservation-areas/broomhill",,," Extra documents are available. ",,,,44007878
5429,"City Centre",,"https://www.sheffield.gov.uk/sites/default/files/docs/planning-and-development/cons-areas/city/Statement%20of%20Special%20Interest.pdf","https://www.sheffield.gov.uk/planning-development/conservation-areas/city-centre",,," Extra documents are available. ",,,,44006563
5431,"Cultural Industries Quarter",,"https://www.sheffield.gov.uk/sites/default/files/docs/planning-and-development/cons-areas/ciq/Style%20Club%20Proposal.pdf","https://www.sheffield.gov.uk/planning-development/conservation-areas/cultural-industries-quarter",,," Extra documents are available. ",,,,44006560
5455,"Dore",,"No Appraisal document","https://www.sheffield.gov.uk/planning-development/conservation-areas/dore",,,"",,,,44007880
5462,"Ecclesfield",,"https://www.sheffield.gov.uk/sites/default/files/docs/planning-and-development/cons-areas/ecclesfield/Ecclesfield%20Conservation%20Appraisal.pdf","https://www.sheffield.gov.uk/planning-development/conservation-areas/ecclesfield",,," Extra documents are available. ",,,,44007877
5436,"Endcliffe",,"No Appraisal document","https://www.sheffield.gov.uk/planning-development/conservation-areas/endcliffe",,,"",,,,44006555
5435,"Fulwood",,"https://www.sheffield.gov.uk/sites/default/files/docs/planning-and-development/cons-areas/fulwood/Fulwood-Conservation-Area-Appraisal--pdf--1-67Mb-.pdf","https://www.sheffield.gov.uk/planning-development/conservation-areas/fulwood",,," Extra documents are available.  Best Map is shown on page 19 of the appraisal document. ",,,,44006576
5440,"Furnace Hill",,"https://www.sheffield.gov.uk/sites/default/files/docs/planning-and-development/cons-areas/f-hill/Furnace%20Hill%20Conservation%20Area%20Appraisal1.pdf","https://www.sheffield.gov.uk/planning-development/conservation-areas/furnace-hill",,," Extra documents are available. ",,,,44006570
5450,"General Cemetery",,"No Appraisal document","https://www.sheffield.gov.uk/planning-development/conservation-areas/general-cemetery",,,"",,,,44007881
5443,"Greenhill",,"https://www.sheffield.gov.uk/sites/default/files/docs/planning-and-development/cons-areas/greenhill/Greenhill-Conservation-Area-Appraisal--pdf--1-14-Mb-.pdf","https://www.sheffield.gov.uk/planning-development/conservation-areas/greenhill",,," Extra documents are available. ",,,,44006575
5447,"Grenoside",,"https://www.sheffield.gov.uk/sites/default/files/docs/planning-and-development/cons-areas/grenoside/Grenoside%20Appraisal.pdf","https://www.sheffield.gov.uk/planning-development/conservation-areas/grenoside",,," Extra documents are available. ",,,,44006584
5461,"Hackenthorpe",,"https://www.sheffield.gov.uk/sites/default/files/docs/planning-and-development/cons-areas/h-thorpe/Hackenthorpe%20Appraisal.pdf","https://www.sheffield.gov.uk/planning-development/conservation-areas/hackenthorpe",,," Extra documents are available. ",,,,44007885
5457,"Hanover",,"No Appraisal document","https://www.sheffield.gov.uk/planning-development/conservation-areas/hanover",,,"",,,,44007879
5451,"Hillsborough Park",,"No Appraisal document","https://www.sheffield.gov.uk/planning-development/conservation-areas/hillsborough-park",,,"",,,,44006562
5439,"John Street",,"https://www.sheffield.gov.uk/sites/default/files/docs/planning-and-development/cons-areas/john-st/John%20Street%20Appraisal%20and%20CAMP.pdf","https://www.sheffield.gov.uk/planning-development/conservation-areas/john-street",,," Extra documents are available. ",,,,44007884
5441,"Kelham Island",,"https://www.sheffield.gov.uk/sites/default/files/docs/planning-and-development/cons-areas/k-island/Kelham%20Island%20Appraisal.pdf","https://www.sheffield.gov.uk/planning-development/conservation-areas/kelham-island",,," Extra documents are available. ",,,,44006583
5453,"Middlewood Park",,"No Appraisal document","https://www.sheffield.gov.uk/planning-development/conservation-areas/middlewood-park",,,"",,,,44006581
5449,"Midhopestones",,"https://www.sheffield.gov.uk/sites/default/files/docs/planning-and-development/cons-areas/m-hopestones/Midhopestones%20Appraisal.pdf","https://www.sheffield.gov.uk/planning-development/conservation-areas/midhopestones",,," Extra documents are available. ",,,,44006582
5459,"Nether Edge",,"https://www.sheffield.gov.uk/sites/default/files/docs/planning-and-development/cons-areas/n-edge/Part%201%20Introduction.pdf","https://www.sheffield.gov.uk/planning-development/nether-edge-conservation-area",,,"Multipart appraisal Extra documents are available. ",,,,44006569
5432,"Norfolk Road",,"https://www.sheffield.gov.uk/sites/default/files/docs/planning-and-development/cons-areas/norfolk-rd/Norfolk%20Road%20Appraisal.pdf","https://www.sheffield.gov.uk/planning-development/conservation-areas/norfolk-road",,," Extra documents are available. ",,,,44006559
New2974,"Norton",,"No Appraisal document","https://www.sheffield.gov.uk/planning-development/conservation-areas/norton-conservation-area",,,"",,,,
5460,"Northumberland Road",,"https://www.sheffield.gov.uk/sites/default/files/docs/planning-and-development/cons-areas/northhum-rd/Northumberland%20Road%20Appraisal.pdf","https://www.sheffield.gov.uk/planning-development/conservation-areas/northumberland-road",,," Extra documents are available. ",,,,44006565
New2976,"Oakes Park",,"No Appraisal document","https://www.sheffield.gov.uk/planning-development/conservation-areas/oakes-park-conservation-area",,,"",,,,
5437,"Porter Brook",,"https://www.sheffield.gov.uk/sites/default/files/docs/planning-and-development/cons-areas/por-brook/Porter%20Brook%20Appraisal.pdf","https://www.sheffield.gov.uk/planning-development/conservation-areas/porter-brook",,," Extra documents are available. ",,,,44006554
5430,"Ranmoor",,"https://www.sheffield.gov.uk/sites/default/files/docs/planning-and-development/cons-areas/r-moor/Ranmoor%20March%202000%20Statement%20of%20Interest.pdf","https://www.sheffield.gov.uk/planning-development/conservation-areas/ranmoor",,," Extra documents are available. ",,,,44006572
5456,"Totley",,"https://www.sheffield.gov.uk/sites/default/files/docs/planning-and-development/cons-areas/totley/Totley%20Appraisal.pdf","https://www.sheffield.gov.uk/planning-development/conservation-areas/totley",,," Extra documents are available.  Best Map is shown on page 16 of the appraisal document. ",,,,44006578
New2980,"Wadsley",,"No Appraisal document","https://www.sheffield.gov.uk/planning-development/conservation-areas/wadsley-conservation-area",,,"",,,,
5438,"Well Meadow",,"https://www.sheffield.gov.uk/sites/default/files/docs/planning-and-development/cons-areas/well-meadow/Well%20Meadow%20Appraisal.pdf","https://www.sheffield.gov.uk/planning-development/conservation-areas/well-meadow",,," Extra documents are available. ",,,,44006571
5446,"Whirlow",,"https://www.sheffield.gov.uk/sites/default/files/docs/planning-and-development/cons-areas/whirlow/Whirlow%20Conservation%20Area%20Appraisal.pdf","https://www.sheffield.gov.uk/planning-development/conservation-areas/whirlow",,," Extra documents are available. ",,,,44006579
