reference,name,designation-date,document-url,documentation-url,geometry,point,notes,entry_date,start_date,end_date,entity
3452,"Ashlockton",,"https://www.rushcliffe.gov.uk/media/03ep4tzv/aslockton_appraisal_and_management_plan.pdf","https://www.rushcliffe.gov.uk/planning-growth/conservation/conservation-areas/conservation-areas-in-rushcliffe/aslockton/",,," Extra documents are available. ",,,,44004673
3453,"Bingham",,"https://www.rushcliffe.gov.uk/media/5mzgqchd/bingham-conservation-area-appraisal-final-document.pdf","https://www.rushcliffe.gov.uk/planning-growth/conservation/conservation-areas/conservation-areas-in-rushcliffe/bingham/",,," Extra documents are available. ",,,,44004671
3454,"Bradmore",,"https://www.rushcliffe.gov.uk/media/124bdaaf/bradmore_appraisal_and_management_plan.pdf","https://www.rushcliffe.gov.uk/planning-growth/conservation/conservation-areas/conservation-areas-in-rushcliffe/bradmore/",,," Extra documents are available. ",,,,44004659
3451,"Bunny",,"https://www.rushcliffe.gov.uk/media/30ofhu30/bunny_appraisal_and_management_plan.pdf","https://www.rushcliffe.gov.uk/planning-growth/conservation/conservation-areas/conservation-areas-in-rushcliffe/bunny/",,," Extra documents are available. ",,,,44004658
3455,"Car Colston",,"https://www.rushcliffe.gov.uk/media/cz3p1fzh/car_colston_appraisal_and_management_plan.pdf","https://www.rushcliffe.gov.uk/planning-growth/conservation/conservation-areas/conservation-areas-in-rushcliffe/car-colston/",,," Extra documents are available. ",,,,44004676
3456,"Colston Bassett",,"https://www.rushcliffe.gov.uk/media/cz0hzb04/colston_bassett_conservation_area_appraisal_and_management_plan.pdf","https://www.rushcliffe.gov.uk/planning-growth/conservation/conservation-areas/conservation-areas-in-rushcliffe/colston-bassett/",,," Extra documents are available. ",,,,44004666
3457,"Costock",,"https://www.rushcliffe.gov.uk/media/lctmpx3z/costock_appraisal_and_management_plan.pdf","https://www.rushcliffe.gov.uk/planning-growth/conservation/conservation-areas/conservation-areas-in-rushcliffe/costock/",,," Extra documents are available. ",,,,44004656
New2806,"Cropwell Bishop",,"https://www.rushcliffe.gov.uk/media/tepfuaqn/cropwell-bishop-conservation_area_appraisal-20230106.pdf","https://www.rushcliffe.gov.uk/planning-growth/conservation/conservation-areas/conservation-areas-in-rushcliffe/cropwell-bishop/",,," Extra documents are available. ",,,,
3458,"Cropwell Butler",,"https://www.rushcliffe.gov.uk/media/wnqfnmeo/cropwell_butler_appraisal_and_management_plan.pdf","https://www.rushcliffe.gov.uk/planning-growth/conservation/conservation-areas/conservation-areas-in-rushcliffe/cropwell-butler/",,," Extra documents are available. ",,,,44004668
3459,"East Bridgford",,"https://www.rushcliffe.gov.uk/media/dyfb5twv/east-bridgford-conservation-area-appraisal-final-document.pdf","https://www.rushcliffe.gov.uk/planning-growth/conservation/conservation-areas/conservation-areas-in-rushcliffe/east-bridgford/",,," Extra documents are available. ",,,,44004675
