reference,conservation-area,name,documentation-url,document-url,document-type,notes,entry_date,start_date,end_date,entity
D_7888_1,7888,"Attenborough Barratt Lane","https://www.broxtowe.gov.uk/for-you/planning/conservation-areas/","https://www.broxtowe.gov.uk/media/1908/attenborough-barratt-ln-appraisal.pdf",area-appraisal,,,,,44004625
D_7885_1,7885,"Attenborough Village","https://www.broxtowe.gov.uk/for-you/planning/conservation-areas/","https://www.broxtowe.gov.uk/media/1902/attenborough-village-con-area-appraisal.pdf",area-appraisal,,,,,44001424
D_7878_1,7878,"Beeston St John's Grove","https://www.broxtowe.gov.uk/for-you/planning/conservation-areas/","https://www.broxtowe.gov.uk/media/1912/beeston-st-johns-grove-appraisal.pdf",area-appraisal,,,,,44001423
D_7879_1,7879,"Beeston West End","https://www.broxtowe.gov.uk/for-you/planning/conservation-areas/","https://www.broxtowe.gov.uk/media/1920/beeston-west-end-nov-09-correct-version.pdf",area-appraisal,,,,,44004626
D_7875_1,7875,"Bramcote","https://www.broxtowe.gov.uk/for-you/planning/conservation-areas/","https://www.broxtowe.gov.uk/media/1953/bramcote-apprisal.pdf",area-appraisal,,,,,44004628
D_7873_1,7873,"Brinsley","https://www.broxtowe.gov.uk/for-you/planning/conservation-areas/","No Appraisal document",area-appraisal,,,,,44000071
D_7872_1,7872,"Chilwell","https://www.broxtowe.gov.uk/for-you/planning/conservation-areas/","No Appraisal document",area-appraisal,,,,,44001425
D_7880_1,7880,"Chilwell Cottage Grove","https://www.broxtowe.gov.uk/for-you/planning/conservation-areas/","https://www.broxtowe.gov.uk/media/1932/cottage-grove-appraisal.pdf",area-appraisal,,,,,44004627
D_7881_1,7881,"Cossall","https://www.broxtowe.gov.uk/for-you/planning/conservation-areas/","No Appraisal document",area-appraisal,,,,,44001421
D_7870_1,7870,"Eastwood","https://www.broxtowe.gov.uk/for-you/planning/conservation-areas/","https://www.broxtowe.gov.uk/media/1949/eastwood-con-area-character-appraisal.pdf",area-appraisal,,,,,44004623
D_7876_1,7876,"Kimberley Town Centre","https://www.broxtowe.gov.uk/for-you/planning/conservation-areas/","https://www.broxtowe.gov.uk/media/1960/kimberley-document-main-one.pdf",area-appraisal,,,,,44001419
D_7877_1,7877,"Nuthall","https://www.broxtowe.gov.uk/for-you/planning/conservation-areas/","No Appraisal document",area-appraisal,,,,,44001420
D_New404_1,New404,"Sandiacre Lock","https://www.broxtowe.gov.uk/for-you/planning/conservation-areas/","No Appraisal document",area-appraisal,,,,,
D_7883_1,7883,"Stapleford Church Street","https://www.broxtowe.gov.uk/for-you/planning/conservation-areas/","https://www.broxtowe.gov.uk/media/1943/stapleford-appraisal-main-one.pdf",area-appraisal,,,,,44004624
D_7884_1,7884,"Stapleford Nottingham Road","https://www.broxtowe.gov.uk/for-you/planning/conservation-areas/","https://www.broxtowe.gov.uk/media/1938/stapleford-appraisal-main-one.pdf",area-appraisal,,,,,44001418
D_7874_1,7874,"Strelley","https://www.broxtowe.gov.uk/for-you/planning/conservation-areas/","No Appraisal document",area-appraisal,,,,,44001422
