reference,name,designation-date,document-url,documentation-url,geometry,point,notes,entry_date,start_date,end_date,entity
2106,"Addington",,"No Appraisal document",,,,"Interactive map",,,,44004145
2313,"Aldon, Offham",,"No Appraisal document",,,,"Interactive map",,,,44004146
2314,"Aylesford",,"No Appraisal document",,,,"Interactive map",,,,44004134
2315,"Birling",,"No Appraisal document",,,,"Interactive map",,,,44004132
2316,"Birling Place",,"No Appraisal document",,,,"Interactive map",,,,44004131
2317,"Bradbourne, East Malling",,"No Appraisal document",,,,"Interactive map",,,,44004139
2318,"Budd's Green, Shipbourne",,"No Appraisal document",,,,"Interactive map",,,,44004187
2319,"Bullen Corner, East Peckham",,"https://www.tmbc.gov.uk/downloads/file/159/bullen-corner","https://www.tmbc.gov.uk/downloads/download/75/conservation-area-and-regeneration---bullen-corner",,,"Interactive map Best Map is shown on page 3 of the appraisal document. ",,,,44004168
2320,"Butchers Lane, Mereworth",,"No Appraisal document",,,,"Interactive map",,,,44004161
2321,"Butts Hill, Wrotham",,"No Appraisal document",,,,"Interactive map",,,,44004154
2322,"Clare Park and Blacklands",,"No Appraisal document",,,,"Interactive map",,,,44004141
2323,"Claygate Cross, Plaxtol",,"No Appraisal document",,,,"Interactive map",,,,44004157
2324,"Cobdown Farm, Ditton",,"https://www.tmbc.gov.uk/downloads/file/2083/cobdown-farm-conservation-area-appraisal","https://www.tmbc.gov.uk/downloads/download/405/cobdown-farm-conservation-area-appraisal",,,"Interactive map Best Map is shown on page 4 of the appraisal document. ",,,,44004137
2325,"Coldharbour, Hildenborough",,"No Appraisal document",,,,"Interactive map",,,,44004178
2326,"Ditton",,"https://www.tmbc.gov.uk/downloads/file/2084/ditton-conservation-area-appraisal","https://www.tmbc.gov.uk/downloads/download/406/ditton-conservation-area-appraisal",,,"Interactive map Best Map is shown on page 3 of the appraisal document. ",,,,44004138
2327,"East Malling Village",,"https://www.tmbc.gov.uk/downloads/file/2085/east-malling-village-conservation-area-appraisal","https://www.tmbc.gov.uk/downloads/download/407/east-malling-village-conservation-area-appraisal",,,"Interactive map Best Map is shown on page 3 of the appraisal document. ",,,,44004140
2328,"Fairlawne",,"No Appraisal document",,,,"Interactive map",,,,44004185
2329,"Fairseat",,"No Appraisal document",,,,"Interactive map",,,,44004150
