reference,name,designation-date,document-url,documentation-url,geometry,point,notes,entry_date,start_date,end_date,entity
7393,"Amyand Park Road",,"https://www.richmond.gov.uk/media/13240/conarea48_a3_rgb.pdf","https://www.richmond.gov.uk/services/planning/conservation_and_urban_design/conservation_areas/conservation_area_study",,,"Conservation Area Study Extra documents are available.  Best Map is shown on page 3 of the appraisal document. ",,2001-01-20,,44002470
7377,"Barnes Common",,"https://www.richmond.gov.uk/media/4015/bcomm_millhill_web.pdf","https://www.richmond.gov.uk/services/planning/conservation_and_urban_design/conservation_areas/conservation_area_study",,,"Conservation Area Study Extra documents are available. ",,2002-05-10,,44009085
7341,"Barnes Green",,"https://www.richmond.gov.uk/services/planning/conservation_and_urban_design/conservation_areas/barnes_green_conservation_area_appraisal","https://www.richmond.gov.uk/services/planning/conservation_and_urban_design/conservation_areas/conservation_area_study",,,"Appraisal Extra documents are available. ",,2004-02-13,,44009087
7374,"Belmont Road",,"https://www.richmond.gov.uk/media/13243/conarea29_a3_rgb.pdf","https://www.richmond.gov.uk/services/planning/conservation_and_urban_design/conservation_areas/conservation_area_statements",,,"Statement Best Map is shown on page 2 of the appraisal document. ",,1977-07-05,,44009077
7401,"Beresford Avenue",,"https://www.richmond.gov.uk/media/4019/ca56_beresford_av_study_and_map.pdf","https://www.richmond.gov.uk/services/planning/conservation_and_urban_design/conservation_areas/conservation_area_study",,,"Conservation Area Study Extra documents are available. ",,1990-03-20,,44002474
7384,"Blackmore's Grove",,"https://www.richmond.gov.uk/media/4021/ca_studies_39_web.pdf","https://www.richmond.gov.uk/services/planning/conservation_and_urban_design/conservation_areas/conservation_area_study",,,"Character Appraisal Extra documents are available.  Best Map is shown on page 4 of the appraisal document. ",,2005-11-07,,44002462
10222,"Broad Street",,"https://www.richmond.gov.uk/media/21098/ca84_broad_street_feb_2021.pdf","https://www.richmond.gov.uk/services/planning/conservation_and_urban_design/conservation_areas/conservation_area_study",,,"Appraisal Extra documents are available.  Best Map is shown on page 3 of the appraisal document. ",,2019-02-20,,44006799
7373,"Broom Water",,"https://www.richmond.gov.uk/media/4022/ca_studies_28_web.pdf","https://www.richmond.gov.uk/services/planning/conservation_and_urban_design/conservation_areas/conservation_area_study",,,"Character Appraisal Extra documents are available.  Best Map is shown on page 4 of the appraisal document. ",,2005-11-07,,44006706
10226,"Burlington Avenue and West Park Road",,"https://www.richmond.gov.uk/media/13414/conarea73_a3_rgb.pdf","https://www.richmond.gov.uk/services/planning/conservation_and_urban_design/conservation_areas/conservation_area_statements",,,"Statement Best Map is shown on page 3 of the appraisal document. ",,2017-02-09,,44006707
7406,"Bushy Park",,"https://www.richmond.gov.uk/media/13247/conarea61_a3_rgb.pdf","https://www.richmond.gov.uk/services/planning/conservation_and_urban_design/conservation_areas/conservation_area_statements",,,"Statement Best Map is shown on page 2 of the appraisal document. ",,1991-01-29,,44002490
