reference,conservation-area,name,documentation-url,document-url,document-type,notes,entry_date,start_date,end_date,entity
D_10189_1,10189,"Arlington","https://www.wealden.gov.uk/planning-and-building-control/heritage/conservation-areas/","https://www.wealden.gov.uk/UploadedFiles/Arlington-CA-Draft-Appraisal-November-2023-updated-Aug-2024.pdf",area-appraisal,,,,,44006735
D_10189_2,10189,"Arlington","https://www.wealden.gov.uk/planning-and-building-control/heritage/conservation-areas/",https://www.wealden.gov.uk/UploadedFiles/CA-2017-Arlington.pdf,area-map,,,,,44006735
D_10190_1,10190,"Boreham Street",,"https://www.wealden.gov.uk/UploadedFiles/Boreham-Street-Final-Draft-CA-v2.pdf",area-appraisal,,,,,44006736
D_10190_2,10190,"Boreham Street",,https://www.wealden.gov.uk/UploadedFiles/CA-2017-Boreham_Street.pdf,area-map,,,,,44006736
D_10191_1,10191,"Chalvington",,"https://www.wealden.gov.uk/UploadedFiles/Chalvington-Conservation-Area-Appraisal-Draft-October-2023-updated-Aug-2024.pdf",area-appraisal,,,,,44006737
D_10191_2,10191,"Chalvington",,https://www.wealden.gov.uk/UploadedFiles/CA-2017-Chalvington.pdf,area-map,,,,,44006737
D_6666_1,6666,"Chiddingly",,"https://www.wealden.gov.uk/UploadedFiles/Chiddingly-Muddles-Green-CA-Draft-Appraisal-October-2023.pdf",area-appraisal,,,,,44006738
D_6666_2,6666,"Chiddingly",,https://www.wealden.gov.uk/UploadedFiles/CA-2017-Chiddingly_and_Muddles_Green.pdf,area-map,,,,,44006738
D_6696_1,6696,"Church Street, Willingdon",,"https://www.wealden.gov.uk/UploadedFiles/Willingdon-Church-Street-Draft-CA-Appraisal-February-2024-updated-Aug-2024.pdf",area-appraisal,,,,,44006769
D_6696_2,6696,"Church Street, Willingdon",,https://www.wealden.gov.uk/UploadedFiles/CA-2017-Willingdon,_Church_Street.pdf,area-map,,,,,44006769
D_10213_1,10213,"Coggins Mill",,"https://www.wealden.gov.uk/UploadedFiles/Mayfield-and-Coggins-Mill-Draft-Conservation-Area-Character-Appraisal-v2.pdf",area-appraisal,,,,,44006739
D_10213_2,10213,"Coggins Mill",,https://www.wealden.gov.uk/UploadedFiles/CA-2017-Mayfield_and_Coggins_Mill.pdf,area-map,,,,,44006739
D_6668_1,6668,"Cousley Wood",,"https://www.wealden.gov.uk/UploadedFiles/Pell-Green-and-Cousley-Wood-draft-CA-Appraisal-2020-v2-1.pdf",area-appraisal,,,,,44006740
D_6668_2,6668,"Cousley Wood",,https://www.wealden.gov.uk/UploadedFiles/CA-2017-Pell_Green_and_Cousley_Wood.pdf,area-map,,,,,44006740
D_10192_1,10192,"Cowbeech",,"https://www.wealden.gov.uk/UploadedFiles/Cowbeech-Draft-Conservation-Area-Character-Appraisal.pdf",area-appraisal,,,,,44006741
D_10192_2,10192,"Cowbeech",,https://www.wealden.gov.uk/UploadedFiles/CA-2017-Cowbeech.pdf,area-map,,,,,44006741
D_6669_1,6669,"Crowborough",,"https://www.wealden.gov.uk/UploadedFiles/Crowborough-Draft-Conservation-Area-Character-Appraisal-November-2020.pdf",area-appraisal,,,,,44006742
D_6669_2,6669,"Crowborough",,https://www.wealden.gov.uk/UploadedFiles/CA-2017-Crowborough.pdf,area-map,,,,,44006742
D_6670_1,6670,"Danehill",,"https://www.wealden.gov.uk/UploadedFiles/Danehill-Draft-Conservation-Area-Character-Appraisal-v2.pdf",area-appraisal,,,,,44006743
D_6670_2,6670,"Danehill",,https://www.wealden.gov.uk/UploadedFiles/CA-2017-Danehill.pdf,area-map,,,,,44006743
D_6672_1,6672,"East Hoathly",,"https://www.wealden.gov.uk/UploadedFiles/East-Hoathly-Draft-Conservation-Area-Character-Appraisal-January-2021.pdf",area-appraisal,,,,,44006744
D_6672_2,6672,"East Hoathly",,https://www.wealden.gov.uk/UploadedFiles/CA-2017-East_Hoathly.pdf,area-map,,,,,44006744
D_10193_1,10193,"Eridge Green and The Forstal",,"https://www.wealden.gov.uk/UploadedFiles/Eridge-Green-and-The-Forstal-Draft-Conservation-Area-Character-Appraisal.pdf",area-appraisal,,,,,44006745
D_10193_2,10193,"Eridge Green and The Forstal",,https://www.wealden.gov.uk/UploadedFiles/CA-2017-Eridge_Green_and_The_Forstal.pdf,area-map,,,,,44006745
D_10214_1,10214,"Five Ashes",,"https://www.wealden.gov.uk/UploadedFiles/Five-Ashes-Draft-Conservation-Area-Character-Appraisal-v2.pdf",area-appraisal,,,,,44006746
D_10214_2,10214,"Five Ashes",,https://www.wealden.gov.uk/UploadedFiles/CA-2017-Five_Ashes.pdf,area-map,,,,,44006746
D_6673_1,6673,"Fletching with Splaynes Green",,"No Appraisal document",area-appraisal,,,,,44006747
D_6673_2,6673,"Fletching with Splaynes Green",,https://www.wealden.gov.uk/UploadedFiles/CA-2017-Fletching_with_Splaynes_Green.pdf,area-map,,,,,44006747
D_6674_1,6674,"Forest Row",,"No Appraisal document",area-appraisal,,,,,44006748
D_6674_2,6674,"Forest Row",,https://www.wealden.gov.uk/UploadedFiles/CA-2017-Forest_Row.pdf,area-map,,,,,44006748
D_6675_1,6675,"Framfield",,"https://www.wealden.gov.uk/UploadedFiles/Framfield-Draft-Conservation-Area-Character-Appraisal-v2.pdf",area-appraisal,,,,,44006749
