reference,name,designation-date,document-url,documentation-url,geometry,point,notes,entry_date,start_date,end_date,entity
New1353,"Abbotswood",,"https://www.guildford.gov.uk/media/14798/Abbotswood-Character-Appraisal/pdf/Abbotswood.pdf?m=1471873527780","https://www.guildford.gov.uk/article/16930/Conservation-areas",,," Extra documents are available. ",,2011-10-20,,
8632,"Abinger Hammer",,"No Appraisal document","https://www.guildford.gov.uk/newlocalplan/CHttpHandler.ashx?id=21346&p=0",,,"",,,,44004253
8633,"Albury",,"No Appraisal document","https://www.guildford.gov.uk/newlocalplan/CHttpHandler.ashx?id=21346&p=0",,,"",,,,44004256
8634,"Basingstoke Canal North",,"No Appraisal document","https://www.guildford.gov.uk/newlocalplan/CHttpHandler.ashx?id=21346&p=0",,,"",,,,44004273
8635,"Basingstoke Canal South",,"No Appraisal document","https://www.guildford.gov.uk/newlocalplan/CHttpHandler.ashx?id=21346&p=0",,,"",,,,44004274
8636,"Bisley Camp",,"No Appraisal document","https://www.guildford.gov.uk/newlocalplan/CHttpHandler.ashx?id=21346&p=0",,,"",,,,44004272
8637,"Bridge Street, Guildford",,"https://www.guildford.gov.uk/media/6749/Bridge-Street-Character-Appraisal/pdf/Microsoft_Word_-_BRIDGE_STREET_AREA_APPRAISAL__2_.pdf?m=1471873531700","https://www.guildford.gov.uk/article/16930/Conservation-areas",,,"",,2003-02-06,,44004285
8638,"Charlotteville and Warren Road",,"https://www.guildford.gov.uk/media/878/Charlotteville-and-Warren-Road-Section-1/pdf/Pages_from_Charlotteville_Cons_App_for_web_doc_1_2.pdf?m=1471873534560","https://www.guildford.gov.uk/article/16930/Conservation-areas",,," Extra documents are available. ",,2003-11-06,,44004288
8639,"Chilworth",,"https://www.guildford.gov.uk/media/932/Chilworth-Character-Appraisal/pdf/Microsoft_Word_-_Chilworth_cons_area_appraisal_for_web.pdf?m=1471873536390","https://www.guildford.gov.uk/article/16930/Conservation-areas",,,"",,2008-07-17,,44004257
8640,"Compton",,"No Appraisal document","https://www.guildford.gov.uk/newlocalplan/CHttpHandler.ashx?id=21346&p=0",,,"",,,,44004280
8641,"Eashing",,"No Appraisal document","https://www.guildford.gov.uk/newlocalplan/CHttpHandler.ashx?id=21346&p=0",,,"",,,,44004279
8642,"East Clandon",,"https://www.guildford.gov.uk/media/875/East-Clandon-Character-Appraisal/pdf/EastClandonCharacterAppraisal.pdf?m=1471873537270","https://www.guildford.gov.uk/article/16930/Conservation-areas",,,"",,,,44004261
8643,"East Horsley",,"No Appraisal document","https://www.guildford.gov.uk/newlocalplan/CHttpHandler.ashx?id=21346&p=0",,,"",,,,44004259
8644,"Effingham",,"No Appraisal document","https://www.guildford.gov.uk/newlocalplan/CHttpHandler.ashx?id=21346&p=0",,,"",,,,44004258
8645,"Guildford Town Centre",,"https://www.guildford.gov.uk/media/8005/Town-Centre-Conservation-Area-Appraisal/pdf/Guildford_town_centre_CAA_low_res_.pdf?m=1471873542897","https://www.guildford.gov.uk/article/16930/Conservation-areas",,," Extra documents are available. ",,,,44004290
HOL,"Holmbury St Mary",,"https://www.guildford.gov.uk/media/25067/Holmbury-St-Mary-Conservation-Area-Appraisal/pdf/Holmbury_St_Mary_Cons_Area_Appraisal_with_map_reduced_file_2_FINAL_final.pdf?m=1502357010510","https://www.guildford.gov.uk/article/16930/Conservation-areas",,," Best Map is shown on page 63 of the appraisal document. ",,2017-07-18,,44004250
8647,"Littleton",,"No Appraisal document","https://www.guildford.gov.uk/newlocalplan/CHttpHandler.ashx?id=21346&p=0",,,"",,,,44004281
8648,"Millmead and Portsmouth Road, Guildford",,"No Appraisal document","https://www.guildford.gov.uk/newlocalplan/CHttpHandler.ashx?id=21346&p=0",,,"",,,,44004286
8649,"Ockham",,"No Appraisal document","https://www.guildford.gov.uk/newlocalplan/CHttpHandler.ashx?id=21346&p=0",,,"",,,,44004263
8650,"Ockham Mill",,"No Appraisal document","https://www.guildford.gov.uk/newlocalplan/CHttpHandler.ashx?id=21346&p=0",,,"",,,,44004266
8651,"Onslow Village",,"https://www.guildford.gov.uk/media/877/Onslow-Village-Character-Appraisal/pdf/OnslowVillageApprovedText.pdf?m=1471873538123","https://www.guildford.gov.uk/article/16930/Conservation-areas",,,"Character Appraisal",,2003-11-06,,44004282
8652,"Peaslake",,"No Appraisal document","https://www.guildford.gov.uk/newlocalplan/CHttpHandler.ashx?id=21346&p=0",,,"",,,,44004254
8653,"Pirbright",,"https://www.guildford.gov.uk/media/7818/Pirbright-Conservation-Area-Appraisal/pdf/Pirbright_Conservation_Area_Appraisal_book_low_res1.pdf?m=1471873540400","https://www.guildford.gov.uk/article/16930/Conservation-areas",,,"",,1973-01-01,,44004271
8654,"Puttenham",,"No Appraisal document","https://www.guildford.gov.uk/newlocalplan/CHttpHandler.ashx?id=21346&p=0",,,"",,,,44004277
8655,"Ripley",,"https://www.guildford.gov.uk/media/25068/Ripley-Conservation-Area-Appraisal/pdf/Ripley_CAA_July_2017_reduced_file_2_FINAL_FOR_WEB.pdf?m=1502357053967","https://www.guildford.gov.uk/article/16930/Conservation-areas",,," Best Map is shown on page 55 of the appraisal document. ",,2008-01-01,,44004264
8656,"Seale",,"No Appraisal document","https://www.guildford.gov.uk/newlocalplan/CHttpHandler.ashx?id=21346&p=0",,,"",,,,44004275
8659,"Shackleford",,"No Appraisal document","https://www.guildford.gov.uk/newlocalplan/CHttpHandler.ashx?id=21346&p=0",,,"",,,,44004278
8657,"Shalford",,"No Appraisal document","https://www.guildford.gov.uk/newlocalplan/CHttpHandler.ashx?id=21346&p=0",,,"",,,,44004283
8658,"Shere",,"https://www.guildford.gov.uk/media/873/Shere-Character-Appraisal/pdf/ShereCharacterAppraisal.pdf?m=1471873541693","https://www.guildford.gov.uk/article/16930/Conservation-areas",,,"",,,,44004255
8660,"St Catherines",,"https://www.guildford.gov.uk/media/940/St-Catherine-s-Conservation-Area-Appraisal/pdf/St_Catherines_Conservation_Area_Appraisal_full_book.pdf?m=1471873542487","https://www.guildford.gov.uk/article/16930/Conservation-areas",,," Best Map is shown on page 38 of the appraisal document. ",,2005-11-03,,44004284
