reference,name,designation-date,document-url,documentation-url,geometry,point,notes,organisation,entry_date,start_date,end_date,ca_entity
103_DAR_CA1,"Dartford Town Centre",,"https://windmz.dartford.gov.uk/media/07ConservationAreaAppraisalandApp_001.pdf","https://www.dartford.gov.uk/policy-1/area-appraisals-briefs-guides",,,"Best Map is shown on page 118 of the appraisal document. ",local-authority:DAR,,,,44001817
103_DAR_CA2,"Greenhithe",,"https://www.dartford.gov.uk/downloads/file/306/greenhithe-conservation-area-appraisal","https://www.dartford.gov.uk/policy-1/area-appraisals-briefs-guides",,,"Best Map is shown on page 14 of the appraisal document. ",local-authority:DAR,,,,44004095
103_DAR_CA3,"Southfleet",,"https://www.dartford.gov.uk/downloads/file/220/southfleet-conservation-area-appraisal-1998","https://www.dartford.gov.uk/policy-1/area-appraisals-briefs-guides",,,"Best Map is shown on page 9 of the appraisal document. ",local-authority:DAR,,,,44004096
103_DAR_CA4,"Hook Green",,"https://www.dartford.gov.uk/downloads/file/224/hook-green-conservation-appraisal-august-1998","https://www.dartford.gov.uk/policy-1/area-appraisals-briefs-guides",,,"Best Map is shown on page 8 of the appraisal document. ",local-authority:DAR,,,,44004097
103_DAR_CA5,"Church Hill, Wilmington",,"https://www.dartford.gov.uk/downloads/file/147/church-hill-wilmington-conservation-area-appraisal-1999","https://www.dartford.gov.uk/policy-1/area-appraisals-briefs-guides",,,"Best Map is shown on page 15 of the appraisal document. ",local-authority:DAR,,,,44004094
103_DAR_CA6,"Red Street",,"https://www.dartford.gov.uk/downloads/file/148/red-street-southfleet-conservation-area-appraisal-1998","https://www.dartford.gov.uk/policy-1/area-appraisals-briefs-guides",,,"Best Map is shown on page 8 of the appraisal document. ",local-authority:DAR,,,,44004098
