reference,conservation-area,name,documentation-url,document-url,document-type,notes,organisation,entry_date,start_date,end_date,ca_entity
D_64_BRX_CA1_1,64_BRX_CA1,"Hoddesdon town centre","https://www.broxbourne.gov.uk/planning/listed-buildings-conservation-areas/3","https://www.broxbourne.gov.uk/downloads/file/752/pp-bob-hoddesdon-conservation-appraisal",area-appraisal,"Best Map is shown on page 5 of the appraisal document. ",local-authority:BRX,,,,44009264
D_64_BRX_CA2_1,64_BRX_CA2,"Broxbourne","https://www.broxbourne.gov.uk/planning/listed-buildings-conservation-areas/3","No appraisal document",area-appraisal,"",local-authority:BRX,,,,44009278
D_64_BRX_CA2_2,64_BRX_CA2,"Broxbourne","https://www.broxbourne.gov.uk/planning/listed-buildings-conservation-areas/3",https://www.broxbourne.gov.uk/downloads/file/746/180281-conservationareasbroxbourne-es078,area-map,"",local-authority:BRX,,,,44009278
D_64_BRX_CA3_1,64_BRX_CA3,"New River","https://www.broxbourne.gov.uk/planning/listed-buildings-conservation-areas/3","No appraisal document",area-appraisal,"",local-authority:BRX,,,,44009279
D_64_BRX_CA4_1,64_BRX_CA4,"Wentworth Cottages","https://www.broxbourne.gov.uk/planning/listed-buildings-conservation-areas/3","No appraisal document",area-appraisal,"",local-authority:BRX,,,,44009281
D_64_BRX_CA5_1,64_BRX_CA5,"Wormley","https://www.broxbourne.gov.uk/planning/listed-buildings-conservation-areas/3","No appraisal document",area-appraisal,"",local-authority:BRX,,,,44009280
D_64_BRX_CA6_1,64_BRX_CA6,"Churchgate","https://www.broxbourne.gov.uk/planning/listed-buildings-conservation-areas/3","No appraisal document",area-appraisal,"",local-authority:BRX,,,,44009282
