reference,conservation-area,name,documentation-url,document-url,document-type,notes,organisation,entry_date,start_date,end_date,ca_entity
D_103_DAR_CA1_1,103_DAR_CA1,"Dartford Town Centre","https://www.dartford.gov.uk/policy-1/area-appraisals-briefs-guides","https://windmz.dartford.gov.uk/media/07ConservationAreaAppraisalandApp_001.pdf",area-appraisal,"Best Map is shown on page 118 of the appraisal document. ",local-authority:DAR,,,,44001817
D_103_DAR_CA2_1,103_DAR_CA2,"Greenhithe","https://www.dartford.gov.uk/policy-1/area-appraisals-briefs-guides","https://www.dartford.gov.uk/downloads/file/306/greenhithe-conservation-area-appraisal",area-appraisal,"Best Map is shown on page 14 of the appraisal document. ",local-authority:DAR,,,,44004095
D_103_DAR_CA3_1,103_DAR_CA3,"Southfleet","https://www.dartford.gov.uk/policy-1/area-appraisals-briefs-guides","https://www.dartford.gov.uk/downloads/file/220/southfleet-conservation-area-appraisal-1998",area-appraisal,"Best Map is shown on page 9 of the appraisal document. ",local-authority:DAR,,,,44004096
D_103_DAR_CA4_1,103_DAR_CA4,"Hook Green","https://www.dartford.gov.uk/policy-1/area-appraisals-briefs-guides","https://www.dartford.gov.uk/downloads/file/224/hook-green-conservation-appraisal-august-1998",area-appraisal,"Best Map is shown on page 8 of the appraisal document. ",local-authority:DAR,,,,44004097
D_103_DAR_CA5_1,103_DAR_CA5,"Church Hill, Wilmington","https://www.dartford.gov.uk/policy-1/area-appraisals-briefs-guides","https://www.dartford.gov.uk/downloads/file/147/church-hill-wilmington-conservation-area-appraisal-1999",area-appraisal,"Best Map is shown on page 15 of the appraisal document. ",local-authority:DAR,,,,44004094
D_103_DAR_CA6_1,103_DAR_CA6,"Red Street","https://www.dartford.gov.uk/policy-1/area-appraisals-briefs-guides","https://www.dartford.gov.uk/downloads/file/148/red-street-southfleet-conservation-area-appraisal-1998",area-appraisal,"Best Map is shown on page 8 of the appraisal document. ",local-authority:DAR,,,,44004098
