reference,conservation-area,name,documentation-url,document-url,document-type,notes,organisation,entry_date,start_date,end_date,ca_entity
D_131_ERY_CA16_1,131_ERY_CA16,"Brantingham","https://www.eastriding.gov.uk/planning-permission-and-building-control/conservation-areas-and-listed-buildings/conservation-areas/conservation-area-appraisals-and-management-plans/","https://downloads.eastriding.org.uk/corporate/planning/conservation-areas/conservation-area-appraisals-and-management-plans/adopted-appraisals/Brantingham%20Conservation%20Area%20Appraisal.pdf",area-appraisal,"Best Map is shown on page 5 of the appraisal document. ",local-authority:ERY,,,,44004770
D_131_ERY_CA17_1,131_ERY_CA17,"Bridlington Hilderthorpe","https://www.eastriding.gov.uk/planning-permission-and-building-control/conservation-areas-and-listed-buildings/conservation-areas/conservation-area-appraisals-and-management-plans/","https://downloads.eastriding.org.uk/corporate/planning/conservation-areas/conservation-area-appraisals-and-management-plans/adopted-appraisals/Bridlington%20Hilderthorpe%20Conservation%20Area%20Appraisal.pdf",area-appraisal,"Best Map is shown on page 12 of the appraisal document. ",local-authority:ERY,,,,44004736
D_131_ERY_CA18_1,131_ERY_CA18,"Bridlington Old Town","https://www.eastriding.gov.uk/planning-permission-and-building-control/conservation-areas-and-listed-buildings/conservation-areas/conservation-area-appraisals-and-management-plans/","https://downloads.eastriding.org.uk/corporate/planning/conservation-areas/conservation-area-appraisals-and-management-plans/adopted-appraisals/Bridlington%20Old%20Town%20Conservation%20Area%20Appraisal.pdf",area-appraisal,"Best Map is shown on page 18 of the appraisal document. ",local-authority:ERY,,,,44004733
D_131_ERY_CA19_1,131_ERY_CA19,"Bridlington Quay","https://www.eastriding.gov.uk/planning-permission-and-building-control/conservation-areas-and-listed-buildings/conservation-areas/conservation-area-appraisals-and-management-plans/","https://downloads.eastriding.org.uk/corporate/planning/conservation-areas/conservation-area-appraisals-and-management-plans/adopted-appraisals/Bridlington%20Quay%20Conservation%20Area%20Appraisal.pdf",area-appraisal,"Extra documents are available. Best Map is shown on page 14 of the appraisal document. ",local-authority:ERY,,,,44004735
D_131_ERY_CA20_1,131_ERY_CA20,"Brough","https://www.eastriding.gov.uk/planning-permission-and-building-control/conservation-areas-and-listed-buildings/conservation-areas/conservation-area-appraisals-and-management-plans/","https://downloads.eastriding.org.uk/corporate/planning/conservation-areas/conservation-area-appraisals-and-management-plans/adopted-appraisals/Brough%20Conservation%20Area%20Appraisal%202011.pdf",area-appraisal,"Best Map is shown on page 16 of the appraisal document. ",local-authority:ERY,,,,44004768
D_131_ERY_CA21_1,131_ERY_CA21,"Bugthorpe","https://www.eastriding.gov.uk/planning-permission-and-building-control/conservation-areas-and-listed-buildings/conservation-areas/conservation-area-appraisals-and-management-plans/","https://downloads.eastriding.org.uk/corporate/planning/conservation-areas/conservation-area-appraisals-and-management-plans/adopted-appraisals/Bugthorpe%20Conservation%20Area%20Appraisal.pdf",area-appraisal,"Best Map is shown on page 14 of the appraisal document. ",local-authority:ERY,,,,44004747
D_131_ERY_CA22_1,131_ERY_CA22,"Burton Agnes","https://www.eastriding.gov.uk/planning-permission-and-building-control/conservation-areas-and-listed-buildings/conservation-areas/conservation-area-appraisals-and-management-plans/","https://downloads.eastriding.org.uk/corporate/planning/conservation-areas/conservation-area-appraisals-and-management-plans/adopted-appraisals/Burton%20Agnes%20Conservation%20Area%20Appraisal.pdf",area-appraisal,"Best Map is shown on page 13 of the appraisal document. ",local-authority:ERY,,,,44004738
D_131_ERY_CA23_1,131_ERY_CA23,"Burton Pidsea","https://www.eastriding.gov.uk/planning-permission-and-building-control/conservation-areas-and-listed-buildings/conservation-areas/conservation-area-appraisals-and-management-plans/","https://downloads.eastriding.org.uk/corporate/planning/conservation-areas/conservation-area-appraisals-and-management-plans/adopted-appraisals/Burton%20Pidsea%20Conservation%20Area%20Appraisal.pdf",area-appraisal,"Best Map is shown on page 11 of the appraisal document. ",local-authority:ERY,,,,44001232
D_131_ERY_CA24_1,131_ERY_CA24,"Catwick","https://www.eastriding.gov.uk/planning-permission-and-building-control/conservation-areas-and-listed-buildings/conservation-areas/conservation-area-appraisals-and-management-plans/","https://downloads.eastriding.org.uk/corporate/planning/conservation-areas/conservation-area-appraisals-and-management-plans/adopted-appraisals/Catwick%20Conservation%20Area%20Appraisal.pdf",area-appraisal,"Best Map is shown on page 9 of the appraisal document. ",local-authority:ERY,,,,44001272
D_131_ERY_CA25_1,131_ERY_CA25,"Cherry Burton","https://www.eastriding.gov.uk/planning-permission-and-building-control/conservation-areas-and-listed-buildings/conservation-areas/conservation-area-appraisals-and-management-plans/","https://downloads.eastriding.org.uk/corporate/planning/conservation-areas/conservation-area-appraisals-and-management-plans/adopted-appraisals/Cherry%20Burton%20Conservation%20Area%20Appraisal%202011.pdf",area-appraisal,"Best Map is shown on page 14 of the appraisal document. ",local-authority:ERY,,,,44001276
D_131_ERY_CA26_1,131_ERY_CA26,"Cottingham","https://www.eastriding.gov.uk/planning-permission-and-building-control/conservation-areas-and-listed-buildings/conservation-areas/conservation-area-appraisals-and-management-plans/","https://downloads.eastriding.org.uk/corporate/planning/conservation-areas/conservation-area-appraisals-and-management-plans/adopted-appraisals/Cottingham%20%20conservation%20area%20appraisal.pdf",area-appraisal,"Best Map is shown on page 19 of the appraisal document. ",local-authority:ERY,,,,44004761
D_131_ERY_CA27_1,131_ERY_CA27,"Cranswick","https://www.eastriding.gov.uk/planning-permission-and-building-control/conservation-areas-and-listed-buildings/conservation-areas/conservation-area-appraisals-and-management-plans/","https://downloads.eastriding.org.uk/corporate/planning/conservation-areas/conservation-area-appraisals-and-management-plans/adopted-appraisals/Cranswick%20Conservation%20Area%20Appraisal.pdf",area-appraisal,"Best Map is shown on page 9 of the appraisal document. ",local-authority:ERY,,,,44001260
D_131_ERY_CA28_1,131_ERY_CA28,"Driffield North","https://www.eastriding.gov.uk/planning-permission-and-building-control/conservation-areas-and-listed-buildings/conservation-areas/conservation-area-appraisals-and-management-plans/","https://downloads.eastriding.org.uk/corporate/planning/conservation-areas/conservation-area-appraisals-and-management-plans/adopted-appraisals/Driffield%20North%20Conservation%20Area%20Appraisal.pdf",area-appraisal,"Best Map is shown on page 15 of the appraisal document. ",local-authority:ERY,,,,44004740
D_131_ERY_CA29_1,131_ERY_CA29,"Driffield South","https://www.eastriding.gov.uk/planning-permission-and-building-control/conservation-areas-and-listed-buildings/conservation-areas/conservation-area-appraisals-and-management-plans/","https://downloads.eastriding.org.uk/corporate/planning/conservation-areas/conservation-area-appraisals-and-management-plans/adopted-appraisals/Driffield%20South%20Conservation%20Area%20Appraisal.pdf",area-appraisal,"Best Map is shown on page 17 of the appraisal document. ",local-authority:ERY,,,,44004741
D_131_ERY_CA30_1,131_ERY_CA30,"Dunnington","https://www.eastriding.gov.uk/planning-permission-and-building-control/conservation-areas-and-listed-buildings/conservation-areas/conservation-area-appraisals-and-management-plans/","https://downloads.eastriding.org.uk/corporate/planning/conservation-areas/conservation-area-appraisals-and-management-plans/adopted-appraisals/Dunnington%20Conservation%20Area%20Appraisal.pdf",area-appraisal,"Best Map is shown on page 9 of the appraisal document. ",local-authority:ERY,,,,44001230
D_131_ERY_CA31_1,131_ERY_CA31,"Easington","https://www.eastriding.gov.uk/planning-permission-and-building-control/conservation-areas-and-listed-buildings/conservation-areas/conservation-area-appraisals-and-management-plans/","https://downloads.eastriding.org.uk/corporate/planning/conservation-areas/conservation-area-appraisals-and-management-plans/adopted-appraisals/Easington%20Conservation%20Area%20Appraisal.pdf",area-appraisal,"Best Map is shown on page 11 of the appraisal document. ",local-authority:ERY,,,,44001236
D_131_ERY_CA32_1,131_ERY_CA32,"East Cottingwith","https://www.eastriding.gov.uk/planning-permission-and-building-control/conservation-areas-and-listed-buildings/conservation-areas/conservation-area-appraisals-and-management-plans/","https://downloads.eastriding.org.uk/corporate/planning/conservation-areas/conservation-area-appraisals-and-management-plans/adopted-appraisals/East%20Cottingwith%20Conservation%20Area%20Appraisal.pdf",area-appraisal,"Best Map is shown on page 10 of the appraisal document. ",local-authority:ERY,,,,44001273
D_131_ERY_CA33_1,131_ERY_CA33,"Ellerker","https://www.eastriding.gov.uk/planning-permission-and-building-control/conservation-areas-and-listed-buildings/conservation-areas/conservation-area-appraisals-and-management-plans/","https://downloads.eastriding.org.uk/corporate/planning/conservation-areas/conservation-area-appraisals-and-management-plans/adopted-appraisals/Ellerker%20Conservation%20Area%20Appraisal.pdf",area-appraisal,"Best Map is shown on page 8 of the appraisal document. ",local-authority:ERY,,,,44001268
D_131_ERY_CA34_1,131_ERY_CA34,"Elloughton","https://www.eastriding.gov.uk/planning-permission-and-building-control/conservation-areas-and-listed-buildings/conservation-areas/conservation-area-appraisals-and-management-plans/","https://downloads.eastriding.org.uk/corporate/planning/conservation-areas/conservation-area-appraisals-and-management-plans/adopted-appraisals/Elloughton%20Conservation%20Area%20Appraisal.pdf",area-appraisal,"Best Map is shown on page 19 of the appraisal document. ",local-authority:ERY,,,,44004769
D_131_ERY_CA35_1,131_ERY_CA35,"Elloughton Dale Road","https://www.eastriding.gov.uk/planning-permission-and-building-control/conservation-areas-and-listed-buildings/conservation-areas/conservation-area-appraisals-and-management-plans/","https://downloads.eastriding.org.uk/corporate/planning/conservation-areas/conservation-area-appraisals-and-management-plans/adopted-appraisals/Elloughton%20Dale%20Road%20Conservation%20Area%20Appraisal.pdf",area-appraisal,"Best Map is shown on page 14 of the appraisal document. ",local-authority:ERY,,,,44001277
D_131_ERY_CA36_1,131_ERY_CA36,"Etton","https://www.eastriding.gov.uk/planning-permission-and-building-control/conservation-areas-and-listed-buildings/conservation-areas/conservation-area-appraisals-and-management-plans/","https://downloads.eastriding.org.uk/corporate/planning/conservation-areas/conservation-area-appraisals-and-management-plans/adopted-appraisals/Etton%20Conservation%20Area%20Appraisal.pdf",area-appraisal,"Best Map is shown on page 9 of the appraisal document. ",local-authority:ERY,,,,44004758
D_131_ERY_CA37_1,131_ERY_CA37,"Everingham","https://www.eastriding.gov.uk/planning-permission-and-building-control/conservation-areas-and-listed-buildings/conservation-areas/conservation-area-appraisals-and-management-plans/","https://downloads.eastriding.org.uk/corporate/planning/conservation-areas/conservation-area-appraisals-and-management-plans/adopted-appraisals/Everingham%20Conservation%20Area%20Appraisal.pdf",area-appraisal,"Best Map is shown on page 14 of the appraisal document. ",local-authority:ERY,,,,44001262
D_131_ERY_CA38_1,131_ERY_CA38,"Flamborough","https://www.eastriding.gov.uk/planning-permission-and-building-control/conservation-areas-and-listed-buildings/conservation-areas/conservation-area-appraisals-and-management-plans/","https://downloads.eastriding.org.uk/corporate/planning/conservation-areas/conservation-area-appraisals-and-management-plans/adopted-appraisals/Flamborough%20Appraisal%202014.pdf",area-appraisal,"Best Map is shown on page 15 of the appraisal document. ",local-authority:ERY,,,,44001261
D_131_ERY_CA39_1,131_ERY_CA39,"Foston on the Wolds","https://www.eastriding.gov.uk/planning-permission-and-building-control/conservation-areas-and-listed-buildings/conservation-areas/conservation-area-appraisals-and-management-plans/","https://downloads.eastriding.org.uk/corporate/planning/conservation-areas/conservation-area-appraisals-and-management-plans/adopted-appraisals/Foston%20on%20the%20Wolds%20conservatiion%20appraisal.pdf",area-appraisal,"Best Map is shown on page 11 of the appraisal document. ",local-authority:ERY,,,,44001274
D_131_ERY_CA40_1,131_ERY_CA40,"Garton on the Wolds","https://www.eastriding.gov.uk/planning-permission-and-building-control/conservation-areas-and-listed-buildings/conservation-areas/conservation-area-appraisals-and-management-plans/","https://downloads.eastriding.org.uk/corporate/planning/conservation-areas/conservation-area-appraisals-and-management-plans/adopted-appraisals/Garton%20on%20the%20Wolds%20Conservation%20Area%20Appraisal.pdf",area-appraisal,"Best Map is shown on page 14 of the appraisal document. ",local-authority:ERY,,,,44004742
D_131_ERY_CA41_1,131_ERY_CA41,"Goodmanham","https://www.eastriding.gov.uk/planning-permission-and-building-control/conservation-areas-and-listed-buildings/conservation-areas/conservation-area-appraisals-and-management-plans/","https://downloads.eastriding.org.uk/corporate/planning/conservation-areas/conservation-area-appraisals-and-management-plans/adopted-appraisals/Goodmanham%20Conservation%20Area%20Appraisal.pdf",area-appraisal,"Best Map is shown on page 10 of the appraisal document. ",local-authority:ERY,,,,44001253
D_131_ERY_CA42_1,131_ERY_CA42,"Goole","https://www.eastriding.gov.uk/planning-permission-and-building-control/conservation-areas-and-listed-buildings/conservation-areas/conservation-area-appraisals-and-management-plans/","https://downloads.eastriding.org.uk/corporate/planning/conservation-areas/conservation-area-appraisals-and-management-plans/adopted-appraisals/Goole%20Conservation%20Area%20Appraisal.pdf",area-appraisal,"Extra documents are available. Best Map is shown on page 36,7 & 8 of the appraisal document. ",local-authority:ERY,,,,44005531
D_131_ERY_CA43_1,131_ERY_CA43,"Great Hatfield","https://www.eastriding.gov.uk/planning-permission-and-building-control/conservation-areas-and-listed-buildings/conservation-areas/conservation-area-appraisals-and-management-plans/","https://downloads.eastriding.org.uk/corporate/planning/conservation-areas/conservation-area-appraisals-and-management-plans/adopted-appraisals/Great%20Hatfield%20Conservation%20Area%20Appraisal.pdf",area-appraisal,"Best Map is shown on page 10 of the appraisal document. ",local-authority:ERY,,,,44001237
D_131_ERY_CA44_1,131_ERY_CA44,"Halsham (West)","https://www.eastriding.gov.uk/planning-permission-and-building-control/conservation-areas-and-listed-buildings/conservation-areas/conservation-area-appraisals-and-management-plans/","https://downloads.eastriding.org.uk/corporate/planning/conservation-areas/conservation-area-appraisals-and-management-plans/adopted-appraisals/Halsham%20(West)%20Conservation%20Area%20Appraisal.pdf",area-appraisal,"Best Map is shown on page 9 of the appraisal document. ",local-authority:ERY,,,,44004725
D_131_ERY_CA45_1,131_ERY_CA45,"Hedon","https://www.eastriding.gov.uk/planning-permission-and-building-control/conservation-areas-and-listed-buildings/conservation-areas/conservation-area-appraisals-and-management-plans/","https://downloads.eastriding.org.uk/corporate/planning/conservation-areas/conservation-area-appraisals-and-management-plans/adopted-appraisals/Hedon%20appraisal%202006.pdf",area-appraisal,"Best Map is shown on page 12 of the appraisal document. ",local-authority:ERY,,,,44001239
D_131_ERY_CA46_1,131_ERY_CA46,"Hedon Haven","https://www.eastriding.gov.uk/planning-permission-and-building-control/conservation-areas-and-listed-buildings/conservation-areas/conservation-area-appraisals-and-management-plans/","https://downloads.eastriding.org.uk/corporate/planning/conservation-areas/conservation-area-appraisals-and-management-plans/adopted-appraisals/Hedon%20Haven%20Conservation%20Area%20Appraisal.pdf",area-appraisal,"Best Map is shown on page 10 of the appraisal document. ",local-authority:ERY,,,,44001238
D_131_ERY_CA47_1,131_ERY_CA47,"Hessle Southfield","https://www.eastriding.gov.uk/planning-permission-and-building-control/conservation-areas-and-listed-buildings/conservation-areas/conservation-area-appraisals-and-management-plans/","https://downloads.eastriding.org.uk/corporate/planning/conservation-areas/conservation-area-appraisals-and-management-plans/adopted-appraisals/Hessle%20Southfield%20Conservation%20Area%20Appraisal.pdf",area-appraisal,"Best Map is shown on page 18 of the appraisal document. ",local-authority:ERY,,,,44004765
D_131_ERY_CA48_1,131_ERY_CA48,"Hessle Town","https://www.eastriding.gov.uk/planning-permission-and-building-control/conservation-areas-and-listed-buildings/conservation-areas/conservation-area-appraisals-and-management-plans/","https://downloads.eastriding.org.uk/corporate/planning/conservation-areas/conservation-area-appraisals-and-management-plans/adopted-appraisals/Hessle%20Town%20Conservation%20Area%20Appraisal.pdf",area-appraisal,"Best Map is shown on page 17 of the appraisal document. ",local-authority:ERY,,,,44004764
D_131_ERY_CA49_1,131_ERY_CA49,"Hilston","https://www.eastriding.gov.uk/planning-permission-and-building-control/conservation-areas-and-listed-buildings/conservation-areas/conservation-area-appraisals-and-management-plans/","https://downloads.eastriding.org.uk/corporate/planning/conservation-areas/conservation-area-appraisals-and-management-plans/adopted-appraisals/Hilston%20Conservation%20Area%20Appraisal.pdf",area-appraisal,"Best Map is shown on page 12 of the appraisal document. ",local-authority:ERY,,,,44004723
D_131_ERY_CA50_1,131_ERY_CA50,"Holmpton","https://www.eastriding.gov.uk/planning-permission-and-building-control/conservation-areas-and-listed-buildings/conservation-areas/conservation-area-appraisals-and-management-plans/","https://downloads.eastriding.org.uk/corporate/planning/conservation-areas/conservation-area-appraisals-and-management-plans/adopted-appraisals/Holmpton%20Conservation%20Area%20Appraisal.pdf",area-appraisal,"Best Map is shown on page 8 of the appraisal document. ",local-authority:ERY,,,,44001240
D_131_ERY_CA51_1,131_ERY_CA51,"Hornsea","https://www.eastriding.gov.uk/planning-permission-and-building-control/conservation-areas-and-listed-buildings/conservation-areas/conservation-area-appraisals-and-management-plans/","https://downloads.eastriding.org.uk/corporate/planning/conservation-areas/conservation-area-appraisals-and-management-plans/adopted-appraisals/Hornsea%20Conservation%20Area%20Appraisal.pdf",area-appraisal,"Best Map is shown on page 15 of the appraisal document. ",local-authority:ERY,,,,44004730
D_131_ERY_CA52_1,131_ERY_CA52,"Hotham","https://www.eastriding.gov.uk/planning-permission-and-building-control/conservation-areas-and-listed-buildings/conservation-areas/conservation-area-appraisals-and-management-plans/","https://downloads.eastriding.org.uk/corporate/planning/conservation-areas/conservation-area-appraisals-and-management-plans/adopted-appraisals/Hotham%20conservation%20Area%20appraisal.pdf",area-appraisal,"Best Map is shown on page 11 of the appraisal document. ",local-authority:ERY,,,,44004772
D_131_ERY_CA53_1,131_ERY_CA53,"Howden","https://www.eastriding.gov.uk/planning-permission-and-building-control/conservation-areas-and-listed-buildings/conservation-areas/conservation-area-appraisals-and-management-plans/","https://downloads.eastriding.org.uk/corporate/planning/conservation-areas/conservation-area-appraisals-and-management-plans/adopted-appraisals/Howden%20Conservation%20Area%20Appraisal.pdf",area-appraisal,"Best Map is shown on page 21 of the appraisal document. ",local-authority:ERY,,,,44004756
D_131_ERY_CA54_1,131_ERY_CA54,"Hutton","https://www.eastriding.gov.uk/planning-permission-and-building-control/conservation-areas-and-listed-buildings/conservation-areas/conservation-area-appraisals-and-management-plans/","https://downloads.eastriding.org.uk/corporate/planning/conservation-areas/conservation-area-appraisals-and-management-plans/adopted-appraisals/Hutton%20Conservation%20Area%20Appraisal.pdf",area-appraisal,"Best Map is shown on page 11 of the appraisal document. ",local-authority:ERY,,,,44001254
D_131_ERY_CA55_1,131_ERY_CA55,"Kilham","https://www.eastriding.gov.uk/planning-permission-and-building-control/conservation-areas-and-listed-buildings/conservation-areas/conservation-area-appraisals-and-management-plans/","https://downloads.eastriding.org.uk/corporate/planning/conservation-areas/conservation-area-appraisals-and-management-plans/adopted-appraisals/Kilham%20Conservation%20Area%20Appraisal.pdf",area-appraisal,"Best Map is shown on page 12 of the appraisal document. ",local-authority:ERY,,,,44001270
D_131_ERY_CA56_1,131_ERY_CA56,"Kirby Underdale","https://www.eastriding.gov.uk/planning-permission-and-building-control/conservation-areas-and-listed-buildings/conservation-areas/conservation-area-appraisals-and-management-plans/","https://downloads.eastriding.org.uk/corporate/planning/conservation-areas/conservation-area-appraisals-and-management-plans/adopted-appraisals/Kirby%20Underdale%20Conservation%20Area%20Appraisal.pdf",area-appraisal,"Best Map is shown on page 15 of the appraisal document. ",local-authority:ERY,,,,44001255
D_131_ERY_CA57_1,131_ERY_CA57,"Kirk Ella","https://www.eastriding.gov.uk/planning-permission-and-building-control/conservation-areas-and-listed-buildings/conservation-areas/conservation-area-appraisals-and-management-plans/","https://downloads.eastriding.org.uk/corporate/planning/conservation-areas/conservation-area-appraisals-and-management-plans/adopted-appraisals/Kirk%20Ella%20Conservation%20Area%20Appraisal.pdf",area-appraisal,"Best Map is shown on page 13 of the appraisal document. ",local-authority:ERY,,,,44004762
D_131_ERY_CA58_1,131_ERY_CA58,"Langtoft","https://www.eastriding.gov.uk/planning-permission-and-building-control/conservation-areas-and-listed-buildings/conservation-areas/conservation-area-appraisals-and-management-plans/","https://downloads.eastriding.org.uk/corporate/planning/conservation-areas/conservation-area-appraisals-and-management-plans/adopted-appraisals/Langtoft%20Conservation%20Area%20Appraisal.pdf",area-appraisal,"Best Map is shown on page 14 of the appraisal document. ",local-authority:ERY,,,,44004737
D_131_ERY_CA59_1,131_ERY_CA59,"Lelley","https://www.eastriding.gov.uk/planning-permission-and-building-control/conservation-areas-and-listed-buildings/conservation-areas/conservation-area-appraisals-and-management-plans/","https://downloads.eastriding.org.uk/corporate/planning/conservation-areas/conservation-area-appraisals-and-management-plans/adopted-appraisals/Lelley%20Conservation%20Area%20Appraisal.pdf",area-appraisal,"Best Map is shown on page 10 of the appraisal document. ",local-authority:ERY,,,,44001252
